itemID,category,item,definition,choices,type,gloss,uni_lemma
item_469,time_words,päivä,päivä,produces,word,day,day
item_470,time_words,yö,yö,produces,word,night,night
item_471,descriptive_words,ensimmäinen,ensimmäinen,produces,word,first,first
item_472,descriptive_words,hieno,hieno,produces,word,fine,fine
item_473,descriptive_words,huono,huono,produces,word,bad,bad
item_474,descriptive_words,iloinen,iloinen,produces,word,glad,happy
item_475,descriptive_words,kaunis,kaunis,produces,word,beautiful,beautiful
item_476,descriptive_words,kiltti,kiltti,produces,word,nice,nice
item_477,descriptive_words,korkea,korkea,produces,word,high,high
item_478,descriptive_words,kuiva,kuiva,produces,word,dried,dry (description)
item_479,descriptive_words,kuuma,kuuma,produces,word,hot,hot
item_480,descriptive_words,likainen,likainen,produces,word,dirty,dirty
item_481,descriptive_words,musta,musta,produces,word,black,black
item_482,descriptive_words,nopea,nopea,produces,word,fast,fast
item_483,descriptive_words,onnellinen,onnellinen,produces,word,happy,happy
item_484,descriptive_words,pehmeä,pehmeä,produces,word,soft,soft
item_485,descriptive_words,pimeä,pimeä,produces,word,dark,dark
item_486,descriptive_words,puhdas,puhdas,produces,word,clean,clean (description)
item_487,descriptive_words,hidas,hidas,produces,word,slow,slow
item_488,descriptive_words,hiljainen,hiljainen,produces,word,quiet,quiet
item_489,descriptive_words,hyvä,hyvä,produces,word,good,good
item_490,descriptive_words,iso,iso,produces,word,big,big
item_491,descriptive_words,keltainen,keltainen,produces,word,yellow,yellow
item_492,descriptive_words,kipeä (pipi),kipeä (pipi),produces,word,ill,sick
item_493,descriptive_words,kova,kova,produces,word,hard,hard
item_494,descriptive_words,kurainen,kurainen,produces,word,muddy,muddy
item_495,descriptive_words,kylmä,kylmä,produces,word,cold,cold
item_496,descriptive_words,makea,makea,produces,word,sweet,sweet
item_497,descriptive_words,märkä,märkä,produces,word,wet,wet (description)
item_498,descriptive_words,nälkäinen,nälkäinen,produces,word,hungry,hungry
item_499,descriptive_words,parempi,parempi,produces,word,better,better
item_500,descriptive_words,pieni,pieni,produces,word,tiny,little (description)
item_501,descriptive_words,pitkä,pitkä,produces,word,tall,tall
item_502,descriptive_words,punainen,punainen,produces,word,red,red
item_503,descriptive_words,raskas,raskas,produces,word,heavy,heavy
item_504,descriptive_words,rikki,rikki,produces,word,broken,broken
item_505,descriptive_words,ruskea,ruskea,produces,word,brown,brown
item_506,descriptive_words,sininen,sininen,produces,word,blue,blue
item_507,descriptive_words,terävä,terävä,produces,word,sharp,sharp
item_508,descriptive_words,tuulinen,tuulinen,produces,word,windy,windy
item_509,descriptive_words,täysi,täysi,produces,word,full,full
item_510,descriptive_words,uusi,uusi,produces,word,new,new
item_511,descriptive_words,vanha,vanha,produces,word,old,old
item_512,descriptive_words,vihreä,vihreä,produces,word,green,green
item_513,descriptive_words,väsynyt,väsynyt,produces,word,tired,tired
item_514,descriptive_words,reipas,reipas,produces,word,brisk,fast
item_515,descriptive_words,rohkea,rohkea,produces,word,brave,brave
item_516,descriptive_words,sateinen,sateinen,produces,word,rainy,rainy
item_517,descriptive_words,surullinen,surullinen,produces,word,sad,sad
item_518,descriptive_words,tuhma,tuhma,produces,word,naughty,naughty
item_519,descriptive_words,tyhjä,tyhjä,produces,word,empty,empty
item_520,descriptive_words,uninen,uninen,produces,word,sleepy,sleepy
item_521,descriptive_words,valkoinen,valkoinen,produces,word,white,white
item_522,descriptive_words,varovainen,varovainen,produces,word,careful,careful
item_523,descriptive_words,viimeinen,viimeinen,produces,word,last,last
item_524,descriptive_words,äänekäs,äänekäs,produces,word,noisy,noisy
item_525,pronouns,he,he,produces,word,they,3PL
item_526,pronouns,heille,heille,produces,word,to them,3PL
item_527,pronouns,hänelle,hänelle,produces,word,to him to her,3SG
item_528,pronouns,me,me,produces,word,we,1PL
item_529,pronouns,meille,meille,produces,word,to us,1PL
item_530,pronouns,minun,minun,produces,word,mine,1SG
item_531,pronouns,näiden,näiden,produces,word,theirs,3PL
item_532,pronouns,nämä,nämä,produces,word,these,these
item_533,pronouns,sen,sen,produces,word,its,3SG.POSS
item_534,pronouns,sinulle,sinulle,produces,word,to you,2SG
item_535,pronouns,sinä,sinä,produces,word,you,2SG
item_536,pronouns,tämä,tämä,produces,word,this,this
item_537,pronouns,heidän,heidän,produces,word,their,3PL.POSS
item_538,pronouns,hän,hän,produces,word,he she,3SG
item_539,pronouns,hänen,hänen,produces,word,his hers,3SG.POSS
item_540,pronouns,meidän,meidän,produces,word,ours,1PL.POSS
item_541,pronouns,minulle,minulle,produces,word,to me,1SG
item_542,pronouns,minä,minä,produces,word,I,1SG
item_543,pronouns,näille,näille,produces,word,to these,these
item_544,pronouns,se,se,produces,word,it,3SG
item_545,pronouns,sille,sille,produces,word,to it,3SG
item_546,pronouns,sinun,sinun,produces,word,yours,2SG.POSS
item_547,pronouns,tälle,tälle,produces,word,to this,this
item_548,pronouns,tämän,tämän,produces,word,this ones,this
item_549,question_words,kuka,kuka,produces,word,who,who
item_550,question_words,mikä (e.g. What is your name?),mikä (e.g. What is your name?),produces,word,what,what
item_551,question_words,minne,minne,produces,word,to where,NA
item_552,question_words,miten,miten,produces,word,how,how
item_553,question_words,miksi,miksi,produces,word,why,why
item_554,question_words,milloin,milloin,produces,word,when,when (question)
item_555,question_words,missä,missä,produces,word,where,where (question)
item_556,question_words,"mitä (e.g. ""What did you say?)","mitä (e.g. ""What did you say?)",produces,word,what,what
item_557,locations,alas,alas,produces,word,down,down
item_558,locations,auki,auki,produces,word,turned on,open (description)
item_559,locations,kanssa,kanssa,produces,word,together,together
item_560,locations,pois,pois,produces,word,away,away
item_561,locations,alla,alla,produces,word,under,under
item_562,locations,edessä,edessä,produces,word,in front,in front
item_563,locations,kiinni,kiinni,produces,word,closed,closed
item_564,locations,päällä (päälle),päällä (päälle),produces,word,on,on
item_565,locations,siellä (sinne),siellä (sinne),produces,word,there,there
item_566,locations,sisään,sisään,produces,word,go inside,in
item_567,locations,tuolla (tuonne),tuolla (tuonne),produces,word,out there,there
item_568,locations,ulkona,ulkona,produces,word,ouside,outside
item_569,locations,vieressä,vieressä,produces,word,beside,beside
item_570,locations,ylös,ylös,produces,word,up,up
item_571,locations,sisällä (sisälle),sisällä (sisälle),produces,word,is inside,inside
item_572,locations,takana,takana,produces,word,is below,below
item_573,locations,täällä (tänne),täällä (tänne),produces,word,here,here
item_574,locations,ulos,ulos,produces,word,go out,go out
item_575,locations,yläpuolella,yläpuolella,produces,word,above,above
item_576,locations,ympärillä,ympärillä,produces,word,around,around
item_577,quantifiers,enemmän,enemmän,produces,word,more,more
item_578,quantifiers,lisää,lisää,produces,word,even more,more
item_579,quantifiers,paljon,paljon,produces,word,much,much
item_580,quantifiers,toinen,toinen,produces,word,other,other
item_581,quantifiers,vähän,vähän,produces,word,few,few
item_582,quantifiers,kaikki,kaikki,produces,word,everybody,everyone
item_583,quantifiers,monta,monta,produces,word,many,many
item_584,quantifiers,sama,sama,produces,word,same,same
item_585,quantifiers,vähemmän,vähemmän,produces,word,less,less
item_586,connecting_words,heti,heti,produces,word,right away,now
item_587,connecting_words,jo,jo,produces,word,already,already
item_588,connecting_words,koska,koska,produces,word,because,because
item_589,connecting_words,niin,niin,produces,word,so,so
item_590,connecting_words,taas,taas,produces,word,again,again
item_591,connecting_words,ja,ja,produces,word,and,and
item_592,connecting_words,jos,jos,produces,word,if,if
item_593,connecting_words,mutta,mutta,produces,word,but,but
item_594,connecting_words,sitten,sitten,produces,word,then,then
item_595,connecting_words,tai,tai,produces,word,or,or
