itemID,type,category,choices,definition,gloss,uni_lemma,form.age,orig_category,sub_category,category_id
item_399,word,action_words,understands; produces,nourrir,,,8_16,words,actions,17
item_400,word,action_words,understands; produces,ouvrir,,,8_16,words,actions,17
item_401,word,action_words,understands; produces,pleurer,,,8_16,words,actions,17
item_402,word,action_words,understands; produces,pousser,,,8_16,words,actions,17
item_403,word,action_words,understands; produces,prendre,,,8_16,words,actions,17
item_404,word,action_words,understands; produces,prendre dans ses bras,,,8_16,words,actions,17
item_405,word,action_words,understands; produces,recevoir,,,8_16,words,actions,17
item_406,word,action_words,understands; produces,regarder,,,8_16,words,actions,17
item_407,word,action_words,understands; produces,sauter,,,8_16,words,actions,17
item_408,word,action_words,understands; produces,se cogner,,,8_16,words,actions,17
item_409,word,action_words,understands; produces,se dépêcher,,,8_16,words,actions,17
item_410,word,action_words,understands; produces,souffler,,,8_16,words,actions,17
item_411,word,action_words,understands; produces,sourire,,,8_16,words,actions,17
item_412,word,action_words,understands; produces,taper,,,8_16,words,actions,17
item_413,word,action_words,understands; produces,tirer,,,8_16,words,actions,17
item_414,word,action_words,understands; produces,tomber,,,8_16,words,actions,17
item_415,word,action_words,understands; produces,toucher,,,8_16,words,actions,17
item_416,word,action_words,understands; produces,voir,,,8_16,words,actions,17
item_417,word,time_words,understands; produces,aujourd'hui,,,8_16,words,time,18
item_418,word,time_words,understands; produces,ce soir,,,8_16,words,time,18
item_419,word,time_words,understands; produces,demain,,,8_16,words,time,18
item_420,word,time_words,understands; produces,jour,,,8_16,words,time,18
item_421,word,time_words,understands; produces,maintenant,,,8_16,words,time,18
item_422,word,time_words,understands; produces,matin,,,8_16,words,time,18
item_423,word,time_words,understands; produces,nuit,,,8_16,words,time,18
item_424,word,prepositions,understands; produces,dans,,,8_16,words,prepositions,19
item_425,word,prepositions,understands; produces,dedans,,,8_16,words,prepositions,19
item_426,word,prepositions,understands; produces,dehors,,,8_16,words,prepositions,19
item_427,word,prepositions,understands; produces,derrière,,,8_16,words,prepositions,19
item_428,word,prepositions,understands; produces,en bas,,,8_16,words,prepositions,19
item_429,word,prepositions,understands; produces,en haut,,,8_16,words,prepositions,19
item_430,word,prepositions,understands; produces,là,,,8_16,words,prepositions,19
item_431,word,prepositions,understands; produces,là-bas,,,8_16,words,prepositions,19
item_432,word,prepositions,understands; produces,loin,,,8_16,words,prepositions,19
item_433,word,prepositions,understands; produces,sous,,,8_16,words,prepositions,19
item_434,word,prepositions,understands; produces,sur,,,8_16,words,prepositions,19
item_435,word,pronouns,understands; produces,à elle/sa,,,8_16,words,pronouns,20
item_436,word,pronouns,understands; produces,à lui/son,,,8_16,words,pronouns,20
item_437,word,pronouns,understands; produces,à moi,,,8_16,words,pronouns,20
item_438,word,pronouns,understands; produces,ça,,,8_16,words,pronouns,20
item_439,word,pronouns,understands; produces,je,,,8_16,words,pronouns,20
item_440,word,pronouns,understands; produces,ma/mon/mes,,,8_16,words,pronouns,20
item_441,word,pronouns,understands; produces,moi,,,8_16,words,pronouns,20
item_442,word,pronouns,understands; produces,votre/ta/ton,,,8_16,words,pronouns,20
item_443,word,pronouns,understands; produces,vous/tu,,,8_16,words,pronouns,20
item_444,word,question_words,understands; produces,comment,,,8_16,words,questions,21
item_445,word,question_words,understands; produces,où,,,8_16,words,questions,21
item_446,word,question_words,understands; produces,pourquoi,,,8_16,words,questions,21
item_447,word,question_words,understands; produces,quand,,,8_16,words,questions,21
item_448,word,question_words,understands; produces,qui,,,8_16,words,questions,21
item_449,word,question_words,understands; produces,quoi,,,8_16,words,questions,21
item_450,word,quantifiers,understands; produces,aucun/ne,,,8_16,words,quantifiers,22
item_451,word,quantifiers,understands; produces,encore,,,8_16,words,quantifiers,22
item_452,word,quantifiers,understands; produces,le/la même,,,8_16,words,quantifiers,22
item_453,word,quantifiers,understands; produces,pas,,,8_16,words,quantifiers,22
item_454,word,quantifiers,understands; produces,tous/tout,,,8_16,words,quantifiers,22
item_455,word,quantifiers,understands; produces,un autre,,,8_16,words,quantifiers,22
item_456,word,quantifiers,understands; produces,un peu,,,8_16,words,quantifiers,22
item_457,gestures_first,,no; yes,agiter la main de sa propre initiative en signe d'aurevoir quand quelqu'un s'en va,,,8_16,gesture,first,23
item_458,gestures_first,,no; yes,demander quelque chose en étendant ses bras et en ouvrant et fermant la main,,,8_16,gesture,first,23
item_459,gestures_first,,no; yes,envoyer des baisers à distance,,,8_16,gesture,first,23
item_460,gestures_first,,no; yes,faire chut en plaçant son doigt sur ses lèvres,,,8_16,gesture,first,23
item_461,gestures_first,,no; yes,faire mmm avec ses lèvres pour dire que quelque chose est bon,,,8_16,gesture,first,23
item_462,gestures_first,,no; yes,hausser les épaules pour dire ils sont partis ou où sont-ils?,,,8_16,gesture,first,23
item_463,gestures_first,,no; yes,hocher la tête pour dire oui,,,8_16,gesture,first,23
item_464,gestures_first,,no; yes,monter (avec le bras et l'index tendus) un objet ou un évènement intéressant,,,8_16,gesture,first,23
item_465,gestures_first,,no; yes,secouer la tête pour dire non,,,8_16,gesture,first,23
item_466,gestures_first,,no; yes,tendre la main pour vous donner un jouet ou objet qu'il tient,,,8_16,gesture,first,23
item_467,gestures_first,,no; yes,tendre les bras pour vous montrer quelque chose qu'il tient dans sa main,,,8_16,gesture,first,23
item_468,gestures_first,,no; yes,tendre les bras quand il désire être porté,,,8_16,gesture,first,23
item_469,gestures_games,,no; yes,ainsi font font… les petites marionnettes,,,8_16,gesture,play,24
item_470,gestures_games,,no; yes,chanter,,,8_16,gesture,play,24
item_471,gestures_games,,no; yes,danser,,,8_16,gesture,play,24
item_472,gestures_games,,no; yes,faire coucou,,,8_16,gesture,play,24
item_473,gestures_games,,no; yes,jouer au loup,,,8_16,gesture,play,24
item_474,gestures_objects,,no; yes,boire dans une tasse,,,8_16,gesture,action,25
item_475,gestures_objects,,no; yes,brosser ses dents,,,8_16,gesture,action,25
item_476,gestures_objects,,no; yes,enfiler des chaussures ou des chaussettes,,,8_16,gesture,action,25
item_477,gestures_objects,,no; yes,essuyer son visage ou ses mains avec une serviette ou un chiffon,,,8_16,gesture,action,25
item_478,gestures_objects,,no; yes,faire semblant de remuer avec une cuillère un liquide dans un récipient,,,8_16,gesture,action,25
item_479,gestures_objects,,no; yes,faire semblant de transvaser un liquide d'un récipient à un autre,,,8_16,gesture,action,25
item_480,gestures_objects,,no; yes,jeter une balle,,,8_16,gesture,action,25
item_481,gestures_objects,,no; yes,manger avec une cuillère ou une fourchette,,,8_16,gesture,action,25
item_482,gestures_objects,,no; yes,mettre un chapeau,,,8_16,gesture,action,25
item_483,gestures_objects,,no; yes,"mettre un collier, un bracelet ou une montre",,,8_16,gesture,action,25
item_484,gestures_objects,,no; yes,peigner ou brosser ses cheveux ,,,8_16,gesture,action,25
item_485,gestures_objects,,no; yes,porter le combiné du téléphone à son oreille,,,8_16,gesture,action,25
item_486,gestures_objects,,no; yes,poser sa tête sur ses bras et fermer ses yeux pour faire semblant de dormir,,,8_16,gesture,action,25
item_487,gestures_objects,,no; yes,pousser des petites voitures ou des camions,,,8_16,gesture,action,25
item_488,gestures_objects,,no; yes,sentir les fleurs,,,8_16,gesture,action,25
item_489,gestures_objects,,no; yes,souffler pour montrer que quelque chose est chaud,,,8_16,gesture,action,25
item_490,gestures_objects,,no; yes,tenir un avion et le faire voler,,,8_16,gesture,action,25
item_491,gestures_adult,,no; yes,arroser les plantes,,,8_16,gesture,imitation,26
item_492,gestures_adult,,no; yes,balayer,,,8_16,gesture,imitation,26
item_493,gestures_adult,,no; yes,casser avec un marteau,,,8_16,gesture,imitation,26
item_494,gestures_adult,,no; yes,conduire une voiture en tournant le volant,,,8_16,gesture,imitation,26
item_495,gestures_adult,,no; yes,creuser avec une pelle,,,8_16,gesture,imitation,26
item_496,gestures_adult,,no; yes,"écrire avec un crayon, stylo ou feutre",,,8_16,gesture,imitation,26
item_497,gestures_adult,,no; yes,faire la vaisselle,,,8_16,gesture,imitation,26
item_498,gestures_adult,,no; yes,"jouer d'un instrument (par exemple piano, trompette…)",,,8_16,gesture,imitation,26
item_499,gestures_adult,,no; yes,"lire (ouvrire le livre, tourner les pages)",,,8_16,gesture,imitation,26
item_500,gestures_adult,,no; yes,mettre des lunettes,,,8_16,gesture,imitation,26
item_501,gestures_adult,,no; yes,mettre une clé dans une serrure ou fermer la porte à clé,,,8_16,gesture,imitation,26
item_502,gestures_adult,,no; yes,nettoyer avec un chiffon ou faire la poussière,,,8_16,gesture,imitation,26
item_503,gestures_adult,,no; yes,passer l'aspirateur,,,8_16,gesture,imitation,26
item_504,gestures_adult,,no; yes,taper à la machine à écrire ou sur le clavier de l'ordinateur,,,8_16,gesture,imitation,26
item_505,gestures_adult,,no; yes,utiliser une scie,,,8_16,gesture,imitation,26
item_506,gestures_parent,,no; yes,les bercer,,,8_16,gesture,pretend,27
item_507,gestures_parent,,no; yes,les couvrir avec une couverture,,,8_16,gesture,pretend,27
item_508,gestures_parent,,no; yes,les embrasser ou les tenir dans les bras,,,8_16,gesture,pretend,27
item_509,gestures_parent,,no; yes,les mettre au lit,,,8_16,gesture,pretend,27
item_510,gestures_parent,,no; yes,les mettre dans une poussette ou un landeau,,,8_16,gesture,pretend,27
item_511,gestures_parent,,no; yes,les taporter ou faire roter,,,8_16,gesture,pretend,27
item_512,gestures_parent,,no; yes,leur donner à boire avec un biberon,,,8_16,gesture,pretend,27
item_513,gestures_parent,,no; yes,leur donner à manger avec une cuillère,,,8_16,gesture,pretend,27
item_514,gestures_parent,,no; yes,leur essuyer le visage ou les mains,,,8_16,gesture,pretend,27
item_515,gestures_parent,,no; yes,"leur mettre des chaussettes, des chaussures ou un chapeau",,,8_16,gesture,pretend,27
item_516,gestures_parent,,no; yes,leur mettre des couches,,,8_16,gesture,pretend,27
item_517,gestures_parent,,no; yes,leur parler,,,8_16,gesture,pretend,27
item_518,gestures_parent,,no; yes,leur peigner/brosser les cheveux,,,8_16,gesture,pretend,27
