itemID,item,type,category,choices,definition,complexity_category,new_lemma,gloss,uni_lemma
item_374,i_12_25,word,people,produces,cowboy,NA,NA,cowboy,cowboy
item_375,i_12_26,word,people,produces,mand,NA,man,man,man
item_376,i_12_27,word,people,produces,søster,NA,sister,sister,sister
item_377,i_12_28,word,people,produces,dagplejemors navn,NA,babysitter’s name,day care mother's name,babysitter's name
item_378,i_12_29,word,people,produces,menneske,NA,people,human,people
item_379,i_12_30,word,people,produces,tante,NA,aunt,aunt,aunt
item_380,i_12_31,word,people,produces,dame,NA,lady,lady,lady
item_381,i_12_32,word,people,produces,mor,NA,mommy,mother,mommy
item_382,i_12_33,word,people,produces,ven,NA,NA,friend,friend
item_383,i_12_34,word,people,produces,dreng,NA,boy,boy,boy
item_384,i_12_35,word,people,produces,morbror,NA,uncle,uncle,uncle
item_385,i_12_36,word,people,produces,veninde,NA,NA,girlfriend,friend
item_386,i_12_37,word,people,produces,far,NA,daddy,father,daddy
item_387,i_12_38,word,people,produces,morfar,NA,grandpa,grandfather,grandpa
item_388,i_12_39,word,people,produces,farbror,NA,uncle,uncle,uncle
item_389,i_12_40,word,people,produces,mormor,NA,grandma,grandmother,grandma
item_390,i_13_1,word,games_routines,produces,aftensmad,NA,dinner,dinner,dinner
item_391,i_13_2,word,games_routines,produces,godnat,NA,NA,goodnight,good night
item_392,i_13_3,word,games_routines,produces,shh,NA,shh,shh,shh
item_393,i_13_4,word,games_routines,produces,bade,NA,bath,baths,bath
item_394,i_13_5,word,games_routines,produces,hej,NA,hi,Hello,hi
item_395,i_13_6,word,games_routines,produces,sidde på potte,NA,NA,sitting on the potty,go potty
item_396,i_13_7,word,games_routines,produces,be om,NA,NA,be on,NA
item_397,i_13_8,word,games_routines,produces,hej hej (farvel),NA,bye,Hello Hello (goodbye),bye
item_398,i_13_9,word,games_routines,produces,"""skal jeg komme efter dig""",NA,NA,I will come after you,NA
item_399,i_13_10,word,games_routines,produces,borte tit/titte bøh,NA,peekaboo,away tit / piping boo,peekaboo
item_400,i_13_11,word,games_routines,produces,købe ind,NA,NA,shopping,shopping
item_401,i_13_12,word,games_routines,produces,snurre rundt,NA,NA,twirl,NA
item_402,i_13_13,word,games_routines,produces,dav,NA,NA,dav,NA
item_403,i_13_14,word,games_routines,produces,ja,NA,yes,yes,yes
item_404,i_13_15,word,games_routines,produces,sove til middag,NA,nap,nap,nap
item_405,i_13_16,word,games_routines,produces,farvel,NA,NA,goodbye,bye
item_406,i_13_17,word,games_routines,produces,klappe kage,NA,pattycake,pat cake,pattycake
item_407,i_13_18,word,games_routines,produces,så stor!,NA,NA,so great!,NA
item_408,i_13_19,word,games_routines,produces,frokost,NA,lunch,lunch,lunch
item_409,i_13_20,word,games_routines,produces,morgenmad,NA,breakfast,breakfast,breakfast
item_410,i_13_21,word,games_routines,produces,tak,NA,thank you,thank you,thank you
item_411,i_13_22,word,games_routines,produces,gider ikke,NA,NA,do not bother,NA
item_412,i_13_23,word,games_routines,produces,nej,NA,no,no,no
item_413,i_13_24,word,games_routines,produces,vent,NA,wait,Wait,wait
item_414,i_13_25,word,games_routines,produces,goddag,NA,NA,hello,hello
item_415,i_13_26,word,games_routines,produces,ringe,NA,NA,rings,NA
item_416,i_13_27,word,games_routines,produces,vil,NA,wanna,will,wanna
item_417,i_14_1,word,action_words,produces,arbejde,NA,NA,job,work (action)
item_418,i_14_2,word,action_words,produces,klatre,NA,NA,Climb,climb
item_419,i_14_3,word,action_words,produces,slikke,NA,NA,licking,lick
item_420,i_14_4,word,action_words,produces,bide,NA,bite,bite,bite
item_421,i_14_5,word,action_words,produces,kramme,NA,hug,hug,hug
item_422,i_14_6,word,action_words,produces,slutte,NA,finish,join,finish
item_423,i_14_7,word,action_words,produces,blive,NA,NA,stay,stay
item_424,i_14_8,word,action_words,produces,kysse,NA,kiss,kiss,kiss
item_425,i_14_9,word,action_words,produces,slå,NA,hit,beat,hit
item_426,i_14_10,word,action_words,produces,bygge,NA,NA,building,build
item_427,i_14_11,word,action_words,produces,købe,NA,NA,buy,buy
item_428,i_14_12,word,action_words,produces,smage,NA,NA,taste,taste
item_429,i_14_13,word,action_words,produces,bære,NA,NA,wear,wear
item_430,i_14_14,word,action_words,produces,køre,NA,drive,go,drive
item_431,i_14_15,word,action_words,produces,smide,NA,throw,throw,throw
item_432,i_14_16,word,action_words,produces,danse,NA,dance,dance,dance
item_433,i_14_17,word,action_words,produces,lade som om,NA,NA,pretend,pretend
item_434,i_14_18,word,action_words,produces,smile,NA,smile,smile,smile
item_435,i_14_19,word,action_words,produces,dele,NA,NA,parts,share
item_436,i_14_20,word,action_words,produces,larme,NA,NA,noise,NA
item_437,i_14_21,word,action_words,produces,snakke,NA,NA,talk,talk
item_438,i_14_22,word,action_words,produces,drikke,NA,drink (action),drink,drink (action)
item_439,i_14_23,word,action_words,produces,lave mad,NA,NA,cook,cook
item_440,i_14_24,word,action_words,produces,sove,NA,sleep,sleep,sleep
item_441,i_14_25,word,action_words,produces,elske,NA,love,love,love
item_442,i_14_26,word,action_words,produces,lege,NA,play,play,play
item_443,i_14_27,word,action_words,produces,sparke,NA,kick,Kick,kick
item_444,i_14_28,word,action_words,produces,falde,NA,fall,fall,fall
item_445,i_14_29,word,action_words,produces,lide,NA,NA,Like,like
item_446,i_14_30,word,action_words,produces,spilde,NA,NA,waste,spill
item_447,i_14_31,word,action_words,produces,fange,NA,NA,catch,take
item_448,i_14_32,word,action_words,produces,lytte,NA,NA,listen,listen
item_449,i_14_33,word,action_words,produces,spille,NA,NA,play,play
item_450,i_14_34,word,action_words,produces,feje,NA,NA,sweep,sweep
item_451,i_14_35,word,action_words,produces,lukke,NA,close,close,close
item_452,i_14_36,word,action_words,produces,spise,NA,eat,eat,eat
item_453,i_14_37,word,action_words,produces,finde,NA,NA,find,find
item_454,i_14_38,word,action_words,produces,læse,NA,read,read,read
item_455,i_14_39,word,action_words,produces,stikke,NA,NA,sting,sting
item_456,i_14_40,word,action_words,produces,få,NA,get,get,get
item_457,i_14_41,word,action_words,produces,løbe,NA,run,run,run
item_458,i_14_42,word,action_words,produces,standse,NA,stop,stop,stop
item_459,i_14_43,word,action_words,produces,gemme,NA,NA,save,save
item_460,i_14_44,word,action_words,produces,løbe efter,NA,NA,run after,chase
item_461,i_14_45,word,action_words,produces,stå,NA,NA,stand,stand
item_462,i_14_46,word,action_words,produces,give,NA,give,give,give
item_463,i_14_47,word,action_words,produces,made,NA,feed,made,feed
item_464,i_14_48,word,action_words,produces,svømme,NA,swim,swim,swim
item_465,i_14_49,word,action_words,produces,glide,NA,NA,slide,slide (action)
item_466,i_14_50,word,action_words,produces,male,NA,NA,paint,paint (action)
item_467,i_14_51,word,action_words,produces,synge,NA,sing,sing,sing
item_468,i_14_52,word,action_words,produces,græde,NA,cry,cry,cry
item_469,i_14_53,word,action_words,produces,ordne,NA,NA,fix,fix
item_470,i_14_54,word,action_words,produces,sætte,NA,put,put,put
item_471,i_14_55,word,action_words,produces,gynge (action),NA,swing (action),swing,swing (action)
item_472,i_14_56,word,action_words,produces,passe,NA,NA,fit,fit
item_473,i_14_57,word,action_words,produces,tabe,NA,NA,Losing,lose
item_474,i_14_58,word,action_words,produces,gøre færdig,NA,NA,make ready,finish
item_475,i_14_59,word,action_words,produces,plaske,NA,splash,splash,splash
item_476,i_14_60,word,action_words,produces,tage,NA,take,take,take
item_477,i_14_61,word,action_words,produces,gøre rent,NA,NA,clean,clean (action)
item_478,i_14_62,word,action_words,produces,puste,NA,blow,breathe,blow
item_479,i_14_63,word,action_words,produces,tegne,NA,draw,draw,draw
item_480,i_14_64,word,action_words,produces,gå,NA,walk,go,walk
item_481,i_14_65,word,action_words,produces,putte,NA,put,snuggle,put
item_482,i_14_66,word,action_words,produces,trække,NA,pull,pull,pull
item_483,i_14_67,word,action_words,produces,havde,NA,NA,had,have
item_484,i_14_68,word,action_words,produces,ride,NA,ride,ride,ride
item_485,i_14_69,word,action_words,produces,tænke,NA,NA,thinking,think
item_486,i_14_70,word,action_words,produces,have,NA,NA,have,have
item_487,i_14_71,word,action_words,produces,rive i stykker,NA,NA,tear into pieces,tear
item_488,i_14_72,word,action_words,produces,tørre,NA,NA,dry,dry (action)
item_489,i_14_73,word,action_words,produces,hente,NA,NA,pick up,fetch
item_490,i_14_74,word,action_words,produces,rutche,NA,NA,water slide,slide (action)
item_491,i_14_75,word,action_words,produces,tørre af,NA,wipe,wipe clean,wipe
item_492,i_14_76,word,action_words,produces,hjælpe,NA,help,help,help
item_493,i_14_77,word,action_words,produces,rydde op,NA,clean (action),clean up,clean (action)
item_494,i_14_78,word,action_words,produces,vaske,NA,wash,wash,wash
item_495,i_14_79,word,action_words,produces,holde,NA,NA,keep,keep
item_496,i_14_80,word,action_words,produces,ryste,NA,NA,shake,shake
item_497,i_14_81,word,action_words,produces,vente,NA,NA,wait,wait
item_498,i_14_82,word,action_words,produces,holde øje med,NA,watch (action),watch,watch (action)
item_499,i_14_83,word,action_words,produces,røre,NA,touch,touch,touch
item_500,i_14_84,word,action_words,produces,vise,NA,show,show,show
item_501,i_14_85,word,action_words,produces,hoppe,NA,jump,jump,jump
item_502,i_14_86,word,action_words,produces,se,NA,see,see,see
item_503,i_14_87,word,action_words,produces,vælter,NA,NA,overturns,tumble
item_504,i_14_88,word,action_words,produces,hælde,NA,NA,pour,pour
item_505,i_14_89,word,action_words,produces,sidde,NA,NA,sit,sit
item_506,i_14_90,word,action_words,produces,vågne,NA,NA,wake,wake
item_507,i_14_91,word,action_words,produces,høre,NA,NA,hear,hear
item_508,i_14_92,word,action_words,produces,sige,NA,say,say,say
item_509,i_14_93,word,action_words,produces,ødelægge,NA,break,destroy,break
item_510,i_14_94,word,action_words,produces,kaste,NA,NA,throw,throw
item_511,i_14_95,word,action_words,produces,skrive,NA,write,write,write
item_512,i_14_96,word,action_words,produces,ønske,NA,NA,desire,want
item_513,i_14_97,word,action_words,produces,kigge,NA,look,looking,look
item_514,i_14_98,word,action_words,produces,skubbe,NA,push,push,push
item_515,i_14_99,word,action_words,produces,åbne,NA,open (action),open,open (action)
item_516,i_14_100,word,action_words,produces,kilde,NA,tickle,source,tickle
item_517,i_14_101,word,action_words,produces,skynde sig,NA,hurry,hurry,hurry
item_518,i_14_102,word,action_words,produces,klappe,NA,NA,pat,clap
item_519,i_14_103,word,action_words,produces,skære,NA,NA,cutting,cut
item_520,i_15_1,word,descriptive_words,produces,bange,NA,scared,afraid,scared
item_521,i_15_2,word,descriptive_words,produces,hård,NA,hard,hard,hard
item_522,i_15_3,word,descriptive_words,produces,stakkels,NA,NA,poor,poor
item_523,i_15_4,word,descriptive_words,produces,bedre,NA,NA,better,better
item_524,i_15_5,word,descriptive_words,produces,i stykker,NA,broken,broken,broken
item_525,i_15_6,word,descriptive_words,produces,stille,NA,NA,put,calm
item_526,i_15_7,word,descriptive_words,produces,beskidt,NA,dirty,dirty,dirty
item_527,i_15_8,word,descriptive_words,produces,ked af det,NA,NA,sorry,sorry
item_528,i_15_9,word,descriptive_words,produces,stor,NA,big,large,big
item_529,i_15_10,word,descriptive_words,produces,blæser,NA,NA,blower,NA
item_530,i_15_11,word,descriptive_words,produces,klistret,NA,NA,sticky,sticky
item_531,i_15_12,word,descriptive_words,produces,sulten,NA,hungry,hungry,hungry
item_532,i_15_13,word,descriptive_words,produces,blød,NA,soft,soft,soft
item_533,i_15_14,word,descriptive_words,produces,kold,NA,cold,cold,cold
item_534,i_15_15,word,descriptive_words,produces,sur,NA,NA,sur,grumpy
item_535,i_15_16,word,descriptive_words,produces,blå,NA,blue,blue,blue
item_536,i_15_17,word,descriptive_words,produces,køn,NA,pretty,sex,pretty
item_537,i_15_18,word,descriptive_words,produces,syg,NA,sick,ill,sick
item_538,i_15_19,word,descriptive_words,produces,brun,NA,NA,brown,brown
item_539,i_15_20,word,descriptive_words,produces,lang,NA,NA,long,long
item_540,i_15_21,word,descriptive_words,produces,sød,NA,cute,sweet,cute
item_541,i_15_22,word,descriptive_words,produces,fin,NA,fine,fine,fine
item_542,i_15_23,word,descriptive_words,produces,langsom,NA,NA,slow,slow
item_543,i_15_24,word,descriptive_words,produces,søvnig,NA,sleepy,sleepy,sleepy
item_544,i_15_25,word,descriptive_words,produces,forsigtig,NA,careful,careful,careful
item_545,i_15_26,word,descriptive_words,produces,lille,NA,little (description),little,little (description)
item_546,i_15_27,word,descriptive_words,produces,sidst,NA,NA,eventually,last
item_547,i_15_28,word,descriptive_words,produces,forskrækket,NA,NA,frightened,scared
item_548,i_15_29,word,descriptive_words,produces,mørk,NA,dark,dark,dark
item_549,i_15_30,word,descriptive_words,produces,tom,NA,empty,empty,empty
item_550,i_15_31,word,descriptive_words,produces,fræk,NA,bad,naughty,bad
item_551,i_15_32,word,descriptive_words,produces,ny,NA,NA,new,new
item_552,i_15_33,word,descriptive_words,produces,træt,NA,tired,tired,tired
item_553,i_15_34,word,descriptive_words,produces,fuld,NA,NA,full,full
item_554,i_15_35,word,descriptive_words,produces,(gør) ondt,NA,hurt (description),(Do) evil,hurt (description)
item_555,i_15_36,word,descriptive_words,produces,tung,NA,NA,heavy,heavy
item_556,i_15_37,word,descriptive_words,produces,først,NA,NA,first,first
item_557,i_15_38,word,descriptive_words,produces,orange,NA,NA,orange,orange (description)
item_558,i_15_39,word,descriptive_words,produces,tør,NA,dry (description),dry,dry (description)
item_559,i_15_40,word,descriptive_words,produces,gammel,NA,old,old,old
item_560,i_15_41,word,descriptive_words,produces,pæn,NA,nice,nice,nice
item_561,i_15_42,word,descriptive_words,produces,tørstig,NA,thirsty,thirsty,thirsty
item_562,i_15_43,word,descriptive_words,produces,glad,NA,happy,glad,happy
item_563,i_15_44,word,descriptive_words,produces,rar,NA,gentle,rar,gentle
item_564,i_15_45,word,descriptive_words,produces,ulækker,NA,yucky,seamy,yucky
item_565,i_15_46,word,descriptive_words,produces,god,NA,good,good,good
item_566,i_15_47,word,descriptive_words,produces,ren,NA,clean (description),clean,clean (description)
item_567,i_15_48,word,descriptive_words,produces,varm,NA,hot,hot,hot
item_568,i_15_49,word,descriptive_words,produces,grøn,NA,NA,green,green
item_569,i_15_50,word,descriptive_words,produces,rød,NA,red,red,red
item_570,i_15_51,word,descriptive_words,produces,venlig,NA,NA,Yours,friendly
item_571,i_15_52,word,descriptive_words,produces,gul,NA,NA,yellow,yellow
item_572,i_15_53,word,descriptive_words,produces,sidde fast,NA,NA,stuck,stuck
item_573,i_15_54,word,descriptive_words,produces,vred,NA,NA,angry,angry
item_574,i_15_55,word,descriptive_words,produces,hurtig,NA,fast,fast,fast
item_575,i_15_56,word,descriptive_words,produces,slem,NA,naughty,bad,naughty
item_576,i_15_57,word,descriptive_words,produces,væk (description),NA,all gone,away,all gone
item_577,i_15_58,word,descriptive_words,produces,hvid,NA,NA,white,white
item_578,i_15_59,word,descriptive_words,produces,snavset,NA,NA,dirty,dirty
item_579,i_15_60,word,descriptive_words,produces,våd,NA,wet (description),wet,wet (description)
item_580,i_15_61,word,descriptive_words,produces,høj,NA,NA,High,high
item_581,i_15_62,word,descriptive_words,produces,sort,NA,NA,black,black
item_582,i_15_63,word,descriptive_words,produces,vågen,NA,NA,awake,awake
item_583,i_16_1,word,time_words,produces,aften,NA,NA,evening,evening
item_584,i_16_2,word,time_words,produces,før,NA,NA,before,before
item_585,i_16_3,word,time_words,produces,morgen,NA,morning,morning,morning
item_586,i_16_4,word,time_words,produces,dag,NA,day,day,day
item_587,i_16_5,word,time_words,produces,i aften,NA,tonight,tonight,tonight
item_588,i_16_6,word,time_words,produces,nat,NA,night,night,night
item_589,i_16_7,word,time_words,produces,efter,NA,NA,after,after
item_590,i_16_8,word,time_words,produces,i dag,NA,today,today,today
item_591,i_16_9,word,time_words,produces,nu,NA,now,now,now
item_592,i_16_10,word,time_words,produces,eftermiddag,NA,NA,afternoon,afternoon
item_593,i_16_11,word,time_words,produces,i går,NA,NA,yesterday,yesterday
item_594,i_16_12,word,time_words,produces,senere,NA,later,later,later
item_595,i_16_13,word,time_words,produces,formiddag,NA,NA,morning,morning
item_596,i_16_14,word,time_words,produces,i morgen,NA,tomorrow,tomorrow,tomorrow
item_597,i_16_15,word,time_words,produces,tid,NA,NA,time,time
item_598,i_17_1,word,pronouns,produces,de,NA,NA,they,3PL
item_599,i_17_2,word,pronouns,produces,du,NA,you,you,2SG
item_600,i_17_3,word,pronouns,produces,mig,NA,me,me,1SG
item_601,i_17_4,word,pronouns,produces,dem,NA,NA,them,3PL
item_602,i_17_5,word,pronouns,produces,han,NA,NA,he,3SG
item_603,i_17_6,word,pronouns,produces,mig selv,NA,NA,myself,1SG.POSS
item_604,i_17_7,word,pronouns,produces,den,NA,it,the,3SG
item_605,i_17_8,word,pronouns,produces,hans,NA,his,his,3SG.POSS
item_606,i_17_9,word,pronouns,produces,min/mit/mine,NA,mine,my / my / mine,1SG.POSS
item_607,i_17_10,word,pronouns,produces,denne/den her,NA,this,this / it here,this
item_608,i_17_11,word,pronouns,produces,ham,NA,NA,him,3SG
item_609,i_17_12,word,pronouns,produces,os,NA,NA,us,1PL
item_610,i_17_13,word,pronouns,produces,dens/dets,NA,NA,its / their,3SG.POSS
item_611,i_17_14,word,pronouns,produces,hende,NA,NA,her,3SG
item_612,i_17_15,word,pronouns,produces,sig,NA,NA,themselves,3PL.REFL
item_613,i_17_16,word,pronouns,produces,deres,NA,NA,their,3PL.POSS
item_614,i_17_17,word,pronouns,produces,hendes,NA,her,her,3SG.POSS
item_615,i_17_18,word,pronouns,produces,sig selv,NA,NA,per se,3SG.REFL
item_616,i_17_19,word,pronouns,produces,det,NA,NA,the,3SG
item_617,i_17_20,word,pronouns,produces,hun,NA,NA,she,3SG
item_618,i_17_21,word,pronouns,produces,sin/sit/sine,NA,NA,his / her / its,3SG.POSS
item_619,i_17_22,word,pronouns,produces,dette/det her,NA,this,this / it here,this
item_620,i_17_23,word,pronouns,produces,I,NA,NA,You,2PL
item_621,i_17_24,word,pronouns,produces,vi,NA,NA,we,1PL
item_622,i_17_25,word,pronouns,produces,dig,NA,NA,you,2SG
item_623,i_17_26,word,pronouns,produces,jeg,NA,i,I,1SG
item_624,i_17_27,word,pronouns,produces,vores,NA,NA,our,1PL.POSS
item_625,i_17_28,word,pronouns,produces,dig selv,NA,NA,yourself,2SG.REFL
item_626,i_17_29,word,pronouns,produces,jer,NA,NA,you,2PL
item_627,i_17_30,word,pronouns,produces,din/dit/dine,NA,your,your / your / your,2SG.POSS
item_628,i_17_31,word,pronouns,produces,jeres,NA,NA,your,2PL.POSS
item_629,i_18_1,word,question_words,produces,hvad,NA,what,what,what
item_630,i_18_2,word,question_words,produces,hvor,NA,where (question),where,where (question)
item_631,i_18_3,word,question_words,produces,hvornår,NA,when (question),when,when (question)
item_632,i_18_4,word,question_words,produces,hvem,NA,who,who,who
item_633,i_18_5,word,question_words,produces,hvordan,NA,how,how,how
item_634,i_18_6,word,question_words,produces,hvilken/hvilket,NA,NA,what / which,which (question)
item_635,i_18_7,word,question_words,produces,hvorfor,NA,why,why,why
item_636,i_19_1,word,locations,produces,af,NA,off,of,off
item_637,i_19_2,word,locations,produces,hjemme,NA,NA,home,NA
item_638,i_19_3,word,locations,produces,oppe,NA,up,up,up
item_639,i_19_4,word,locations,produces,bagved,NA,back (location),behind,back (location)
item_640,i_19_5,word,locations,produces,hos,NA,NA,from,with
item_641,i_19_6,word,locations,produces,over,NA,NA,over,over
item_642,i_19_7,word,locations,produces,bort,NA,NA,away,away
item_643,i_19_8,word,locations,produces,i,NA,in,in,in
item_644,i_19_9,word,locations,produces,ovre,NA,NA,over,above
item_645,i_19_10,word,locations,produces,borte,NA,NA,away,away
item_646,i_19_11,word,locations,produces,ind,NA,in,in,in
item_647,i_19_12,word,locations,produces,på,NA,on,on,on
item_648,i_19_13,word,locations,produces,der,NA,there,there,there
item_649,i_19_14,word,locations,produces,inde,NA,in,in,in
item_650,i_19_15,word,locations,produces,til,NA,NA,to,to
item_651,i_19_16,word,locations,produces,for,NA,NA,to,to
item_652,i_19_17,word,locations,produces,inden i,NA,inside,inside,inside
item_653,i_19_18,word,locations,produces,tilbage,NA,NA,back,behind
item_654,i_19_19,word,locations,produces,fra,NA,NA,from,from
item_655,i_19_20,word,locations,produces,i stedet for,NA,NA,instead of,NA
item_656,i_19_21,word,locations,produces,ud,NA,out,out,out
item_657,i_19_22,word,locations,produces,frem,NA,NA,forward,NA
item_658,i_19_23,word,locations,produces,med,NA,NA,with,with
item_659,i_19_24,word,locations,produces,ude,NA,out of,out,out
item_660,i_19_25,word,locations,produces,fremme,NA,NA,promotion,NA
item_661,i_19_26,word,locations,produces,mod,NA,NA,against,NA
item_662,i_19_27,word,locations,produces,uden for,NA,NA,outside,outside
item_663,i_19_28,word,locations,produces,gennem,NA,NA,through,through
item_664,i_19_29,word,locations,produces,ned,NA,down,down,down
item_665,i_19_30,word,locations,produces,under,NA,under,below,under
item_666,i_19_31,word,locations,produces,hen,NA,NA,go,NA
item_667,i_19_32,word,locations,produces,nede,NA,down,down,down
item_668,i_19_33,word,locations,produces,ved,NA,NA,by,by
item_669,i_19_34,word,locations,produces,henne,NA,NA,pregnant,NA
item_670,i_19_35,word,locations,produces,om,NA,NA,on,on
item_671,i_19_36,word,locations,produces,ved siden af,NA,NA,next,next to
item_672,i_19_37,word,locations,produces,her,NA,NA,here,here
item_673,i_19_38,word,locations,produces,omme,NA,NA,helpful,NA
item_674,i_19_39,word,locations,produces,væk (location),NA,away,away,away
item_675,i_19_40,word,locations,produces,hjem,NA,NA,home,home
item_676,i_19_41,word,locations,produces,op,NA,up,up,up
item_677,i_20_1,word,quantifiers,produces,alle,NA,all,all,all
item_678,i_20_2,word,quantifiers,produces,det,NA,NA,the,that
item_679,i_20_3,word,quantifiers,produces,mange,NA,NA,many,many
item_680,i_20_4,word,quantifiers,produces,(en) anden,NA,another,(One) second,another
item_681,i_20_5,word,quantifiers,produces,hver,NA,NA,each,each
item_682,i_20_6,word,quantifiers,produces,meget,NA,NA,very,very
item_683,i_20_7,word,quantifiers,produces,(et) andet,NA,another,(A) other,another
item_684,i_20_8,word,quantifiers,produces,hvert,NA,NA,each,each
item_685,i_20_9,word,quantifiers,produces,mere,NA,more,more,more
item_686,i_20_10,word,quantifiers,produces,andre,NA,NA,other,other
item_687,i_20_11,word,quantifiers,produces,ikke,NA,not,not,not
item_688,i_20_12,word,quantifiers,produces,nogen/nogle,NA,some,someone / some,some
item_689,i_20_13,word,quantifiers,produces,en (ikke tallet 1),NA,NA,a (non-figure 1),NA
item_690,i_20_14,word,quantifiers,produces,ingen,NA,none,no,none
item_691,i_20_15,word,quantifiers,produces,noget,NA,some,something,some
item_692,i_20_16,word,quantifiers,produces,et (ikke tallet 1),NA,NA,a (not the number 1),NA
item_693,i_20_17,word,quantifiers,produces,intet,NA,nothing,nothing,nothing
item_694,i_20_18,word,quantifiers,produces,også,NA,NA,also,NA
item_695,i_20_19,word,quantifiers,produces,den,NA,NA,the,NA
item_696,i_20_20,word,quantifiers,produces,lidt,NA,NA,a little,little (amount)
item_697,i_20_21,word,quantifiers,produces,samme,NA,same,same,same
item_698,i_21_1,word,helping_verbs,produces,er,NA,NA,is,NA
item_699,i_21_2,word,helping_verbs,produces,kan,NA,NA,can,can
item_700,i_21_3,word,helping_verbs,produces,skulle (datid),NA,NA,had (past tense),NA
item_701,i_21_4,word,helping_verbs,produces,gjorde,NA,NA,did,NA
item_702,i_21_5,word,helping_verbs,produces,kunne (datid),NA,NA,could (past tense),NA
item_703,i_21_6,word,helping_verbs,produces,(at) skulle,NA,NA,(That) should,NA
item_704,i_21_7,word,helping_verbs,produces,gør,NA,NA,makes,NA
item_705,i_21_8,word,helping_verbs,produces,(at) kunne,NA,NA,(That) could,NA
item_706,i_21_9,word,helping_verbs,produces,var,NA,NA,was,NA
item_707,i_21_10,word,helping_verbs,produces,gøre,NA,NA,do,NA
item_708,i_21_11,word,helping_verbs,produces,må,NA,NA,must,NA
item_709,i_21_12,word,helping_verbs,produces,vil,NA,NA,will,NA
item_710,i_21_13,word,helping_verbs,produces,har,NA,NA,have,NA
item_711,i_21_14,word,helping_verbs,produces,måtte (datid),NA,NA,mat (past tense),NA
item_712,i_21_15,word,helping_verbs,produces,ville (datid),NA,NA,would (past tense),NA
item_713,i_21_16,word,helping_verbs,produces,ha(ve),NA,NA,ha (ve),NA
item_714,i_21_17,word,helping_verbs,produces,(at) måtte,NA,NA,(That) had,NA
item_715,i_21_18,word,helping_verbs,produces,(at) ville,NA,NA,(That) would,would
item_716,i_21_19,word,helping_verbs,produces,havde,NA,NA,had,had
item_717,i_21_20,word,helping_verbs,produces,skal,NA,NA,must,must
item_718,i_21_21,word,helping_verbs,produces,være,NA,NA,be,because
item_719,i_22_1,word,connecting_words,produces,da,NA,NA,when,when (conjunction)
item_720,i_22_2,word,connecting_words,produces,men,NA,NA,but,but
item_721,i_22_3,word,connecting_words,produces,sådan,NA,NA,such,such
item_722,i_22_4,word,connecting_words,produces,fordi,NA,NA,because,because
item_723,i_22_5,word,connecting_words,produces,og,NA,NA,and,and
item_724,i_22_6,word,connecting_words,produces,hvis,NA,NA,if,if
item_725,i_22_7,word,connecting_words,produces,så,NA,NA,so,so
item_726,i_23_1,how_use_words,NA,yes; no,how_use_words_1,NA,NA,NA,NA
item_727,i_23_2,how_use_words,NA,yes; no,how_use_words_2,NA,NA,NA,NA
item_728,i_23_3,how_use_words,NA,yes; no,how_use_words_3,NA,NA,NA,NA
item_729,i_23_4,how_use_words,NA,yes; no,how_use_words_4,NA,NA,NA,NA
item_730,i_23_5,how_use_words,NA,yes; no,how_use_words_5,NA,NA,NA,NA
item_731,i_24_1,word_endings,NA,not yet; sometimes; often,Når vi taler om mere end en ting; føjer vi ”-er” eller ”-e” til mangeord; fx biler (for mere end én bil); bamser; dukker; skibe; bolde. Er dit barn begyndt at gøre det?,NA,NA,NA,NA
item_732,i_24_2,word_endings,NA,not yet; sometimes; often,Når vi taler om ejerforhold; tilføjer vi ”-s”; fx Peters bamse; bamsens ører; fars nøgler; mors bog. Er dit barn begyndt at gøre det?,NA,NA,NA,NA
item_733,i_24_3,word_endings,NA,not yet; sometimes; often,Når vi taler om ting; der er sket i fortiden; tilføjer vi ofte ”-ede” eller ”-te” til udsagnsordet; fx snakkede; hoppede; spiste; kørte. Er dit barn begyndt at gøre det?,NA,NA,NA,NA
item_734,i_25_1,word_forms,NA,produces,børn,NA,NA,children,NA
item_735,i_25_2,word_forms,NA,produces,heste,NA,NA,horses,NA
item_736,i_25_3,word_forms,NA,produces,mænd,NA,NA,men,NA
item_737,i_25_4,word_forms,NA,produces,fødder,NA,NA,feeder,NA
item_738,i_25_5,word_forms,NA,produces,hunde,NA,NA,dogs,NA
item_739,i_25_6,word_forms,NA,produces,skibe,NA,NA,ships,NA
item_740,i_25_7,word_forms,NA,produces,(flere) får,NA,NA,(more) sheep,NA
item_741,i_25_8,word_forms,NA,produces,(flere) mus,NA,NA,(more) mice,NA
item_742,i_25_9,word_forms,NA,produces,(flere) sko,NA,NA,(more) shoes,NA
item_743,i_25_10,word_forms,NA,produces,blev,NA,NA,was,NA
item_744,i_25_11,word_forms,NA,produces,gjorde,NA,NA,did,NA
item_745,i_25_12,word_forms,NA,produces,sad,NA,NA,sat,NA
item_746,i_25_13,word_forms,NA,produces,blæste,NA,NA,blew,NA
item_747,i_25_14,word_forms,NA,produces,havde,NA,NA,had,NA
item_748,i_25_15,word_forms,NA,produces,slog,NA,NA,beat,NA
item_749,i_25_16,word_forms,NA,produces,drak,NA,NA,drank,NA
item_750,i_25_17,word_forms,NA,produces,holdt,NA,NA,held,NA
