Concept	Feature	BR_Label
doorknob	found_on_doors	encyclopaedic
doorknob	has_a_lock	visual-form_and_surface
doorknob	is_cold	tactile
doorknob	is_round	visual-form_and_surface
doorknob	made_of_brass	visual-form_and_surface
doorknob	made_of_metal	visual-form_and_surface
doorknob	used_by_turning	function
doorknob	used_for_closing_doors	function
doorknob	used_for_opening_doors	function
dove	a_bird	taxonomic
dove	beh_-_flies	visual-motion
dove	beh_-_lays_eggs	encyclopaedic
dove	has_a_beak	visual-form_and_surface
dove	has_feathers	visual-form_and_surface
dove	has_wings	visual-form_and_surface
dove	is_white	visual-colour
dove	lives_in_a_nest	encyclopaedic
dove	lives_in_trees	encyclopaedic
dove	symbol_of_peace	encyclopaedic
drain	found_in_bathtubs	encyclopaedic
drain	found_in_kitchens	encyclopaedic
drain	found_in_sinks	encyclopaedic
drain	inbeh_-_clogs	encyclopaedic
drain	is_round	visual-form_and_surface
drain	made_of_metal	visual-form_and_surface
drain	used_by_connecting_to_pipes	function
drain	used_for_draining_liquids	function
drain	used_for_expelling_water	function
drapes	a_curtains	taxonomic
drapes	different_colours	visual-colour
drapes	is_decorative	encyclopaedic
drapes	is_heavy	tactile
drapes	is_long	visual-form_and_surface
drapes	made_of_material	visual-form_and_surface
drapes	used_by_closing	function
drapes	used_by_closing_at_night	encyclopaedic
drapes	used_by_hanging	function
drapes	used_by_hanging_in_windows	function
drapes	used_by_opening	function
drapes	used_for_covering	function
drapes	used_for_covering_windows	function
drapes	used_for_insulation	function
drapes	used_for_keeping_out_light	function
drapes	used_for_keeping_out_light/sun	function
drapes	used_for_keeping_out_sun	function
drapes	used_for_privacy	function
dress	clothing	taxonomic
dress	different_colours	visual-colour
dress	different_styles	encyclopaedic
dress	has_sleeves	visual-form_and_surface
dress	is_expensive	encyclopaedic
dress	is_feminine	encyclopaedic
dress	is_formal	encyclopaedic
dress	is_long	visual-form_and_surface
dress	is_short	visual-form_and_surface
dress	made_of_material	visual-form_and_surface
dress	worn_by_girls	function
dress	worn_by_women	function
dress	worn_for_weddings	encyclopaedic
dresser	found_in_bedrooms	encyclopaedic
dresser	furniture	taxonomic
dresser	has_drawers	visual-form_and_surface
dresser	has_handles	visual-form_and_surface
dresser	has_mirrors	visual-form_and_surface
dresser	is_heavy	tactile
dresser	is_large	visual-form_and_surface
dresser	is_rectangular	visual-form_and_surface
dresser	made_of_wood	visual-form_and_surface
dresser	used_for_storage	function
dresser	used_for_storing_clothing	function
drill	a_tool	taxonomic
drill	has_bits	visual-form_and_surface
drill	has_different_sized_drill_bits	visual-form_and_surface
drill	is_electrical	visual-form_and_surface
drill	is_loud	sound
drill	is_manual	encyclopaedic
drill	made_by_Black_and_Decker	encyclopaedic
drill	made_of_metal	visual-form_and_surface
drill	used_for_carpentry	function
drill	used_for_dentistry	function
drill	used_for_making_holes	function
drum	a_musical_instrument	taxonomic
drum	has_a_skin	visual-form_and_surface
drum	inbeh_-_produces_bass_notes	sound
drum	inbeh_-_produces_beats	sound
drum	inbeh_-_produces_music	sound
drum	inbeh_-_produces_noise	sound
drum	is_loud	sound
drum	is_round	visual-form_and_surface
drum	made_of_metal	visual-form_and_surface
drum	requires_sticks	encyclopaedic
drum	used_by_hitting	function
drum	used_for_producing_rhythm	function
drum	used_in_bands	function
duck	a_bird	taxonomic
duck	an_animal	taxonomic
duck	beh_-_eats	visual-motion
duck	beh_-_flies	visual-motion
duck	beh_-_lays_eggs	encyclopaedic
duck	beh_-_migrates	encyclopaedic
duck	beh_-_quacks	sound
duck	beh_-_swims	visual-motion
duck	beh_-_waddles	visual-motion
duck	eg_-_mallard	taxonomic
duck	has_a_beak	visual-form_and_surface
duck	has_a_bill	visual-form_and_surface
duck	has_feathers	visual-form_and_surface
duck	has_feet	visual-form_and_surface
duck	has_webbed_feet	visual-form_and_surface
duck	has_wings	visual-form_and_surface
duck	hunted_by_people	function
duck	is_edible	function
duck	lives_in_ponds	encyclopaedic
duck	lives_on_water	encyclopaedic
dunebuggy	a_car	taxonomic
dunebuggy	a_vehicle	taxonomic
dunebuggy	has_4_wheels	visual-form_and_surface
dunebuggy	has_an_engine	visual-form_and_surface
dunebuggy	has_large_wheels	visual-form_and_surface
dunebuggy	has_no_roof	encyclopaedic
dunebuggy	has_roll_bars	visual-form_and_surface
dunebuggy	has_wheels	visual-form_and_surface
dunebuggy	is_fast	visual-motion
dunebuggy	is_fun	encyclopaedic
dunebuggy	is_loud	sound
dunebuggy	used_for_transportation	function
dunebuggy	used_in_deserts	encyclopaedic
dunebuggy	used_on_beaches	encyclopaedic
dunebuggy	used_on_sand	encyclopaedic
eagle	a_bird	taxonomic
eagle	a_carnivore	taxonomic
eagle	a_predator	taxonomic
eagle	beh_-_builds_nests	encyclopaedic
eagle	beh_-_eats	visual-motion
eagle	beh_-_flies	visual-motion
eagle	beh_-_lays_eggs	encyclopaedic
eagle	has_a_beak	visual-form_and_surface
eagle	has_claws	visual-form_and_surface
eagle	has_feathers	visual-form_and_surface
eagle	has_wings	visual-form_and_surface
eagle	is_bald	visual-form_and_surface
eagle	is_endangered	encyclopaedic
eagle	is_large	visual-form_and_surface
eagle	lives_in_mountains	encyclopaedic
eagle	symbol_of_freedom	encyclopaedic
eagle	symbol_of_U.S.	encyclopaedic
earmuffs	associated_with_winter	encyclopaedic
earmuffs	different_colours	visual-colour
earmuffs	has_a_strap	visual-form_and_surface
earmuffs	is_furry	tactile
earmuffs	is_fuzzy/fluffy	tactile
earmuffs	is_round	visual-form_and_surface
earmuffs	is_soft	tactile
earmuffs	is_warm	tactile
earmuffs	worn_by_children	function
earmuffs	worn_for_protection	function
earmuffs	worn_in_cold_temperatures	function
earmuffs	worn_on_heads	function
earmuffs	worn_over_ears	function
eel	a_fish	taxonomic
eel	beh_-_swims	visual-motion
eel	is_dangerous	encyclopaedic
eel	is_edible	function
eel	is_electrical	visual-form_and_surface
eel	is_grey	visual-colour
eel	is_long	visual-form_and_surface
eel	is_slimy	tactile
eel	like_a_snake	encyclopaedic
eel	lives_in_oceans	encyclopaedic
eel	lives_in_water	encyclopaedic
eggplant	a_vegetable	taxonomic
eggplant	eaten_by_cooking	function
eggplant	grows_in_gardens	encyclopaedic
eggplant	grows_in_the_ground	encyclopaedic
eggplant	has_a_green_top	visual-colour
eggplant	has_seeds	visual-form_and_surface
eggplant	is_edible	function
eggplant	is_purple	visual-colour
eggplant	is_white_inside	visual-colour
elephant	a_mammal	taxonomic
elephant	an_animal	taxonomic
elephant	beh_-_eats	visual-motion
elephant	beh_-_eats_peanuts	visual-motion
elephant	has_4_legs	visual-form_and_surface
elephant	has_a_tail	visual-form_and_surface
elephant	has_a_trunk	visual-form_and_surface
elephant	has_ears	visual-form_and_surface
elephant	has_large_ears	visual-form_and_surface
elephant	has_legs	visual-form_and_surface
elephant	has_tusks	visual-form_and_surface
elephant	hunted_by_people	function
elephant	is_grey	visual-colour
elephant	is_large	visual-form_and_surface
elephant	lives_in_Africa	encyclopaedic
elephant	lives_in_zoos	encyclopaedic
elephant	used_in_circuses	function
elevator	found_in_buildings	encyclopaedic
elevator	has_a_carrying_capacity	encyclopaedic
elevator	has_buttons	visual-form_and_surface
elevator	has_cables	visual-form_and_surface
elevator	has_doors	visual-form_and_surface
elevator	inbeh_-_goes_down	visual-motion
elevator	inbeh_-_goes_up	visual-motion
elevator	is_electrical	visual-form_and_surface
elevator	is_tall	visual-form_and_surface
elevator	like_a_box	encyclopaedic
elevator	made_of_metal	visual-form_and_surface
elevator	used_for_avoiding_stairs	function
elevator	used_for_carrying_people	function
elevator	used_for_transportation	function
elk	a_herbivore	taxonomic
elk	a_mammal	taxonomic
elk	an_animal	taxonomic
elk	beh_-_travels_in_herds	visual-motion
elk	has_4_legs	visual-form_and_surface
elk	has_antlers	visual-form_and_surface
elk	has_hooves	visual-form_and_surface
elk	has_horns	visual-form_and_surface
elk	hunted_by_people	function
elk	is_brown	visual-colour
elk	is_edible	function
elk	is_fast	visual-motion
elk	is_furry	tactile
elk	is_large	visual-form_and_surface
elk	like_a_deer	encyclopaedic
elk	lives_in_forests	encyclopaedic
emerald	a_birth_stone	taxonomic
emerald	a_jewel	taxonomic
emerald	a_stone	taxonomic
emerald	found_underground	encyclopaedic
emerald	is_beautiful	encyclopaedic
emerald	is_expensive	encyclopaedic
emerald	is_green	visual-colour
emerald	is_precious	encyclopaedic
emerald	is_shiny	visual-form_and_surface
emerald	worn_as_jewelry	function
emerald	worn_on_necklaces	function
emerald	worn_on_rings	function
emu	a_bird	taxonomic
emu	an_animal	taxonomic
emu	beh_-_cannot_fly	encyclopaedic
emu	has_a_beak	visual-form_and_surface
emu	has_a_long_neck	visual-form_and_surface
emu	has_a_neck	visual-form_and_surface
emu	has_feathers	visual-form_and_surface
emu	has_legs	visual-form_and_surface
emu	has_long_legs	visual-form_and_surface
emu	is_large	visual-form_and_surface
emu	like_an_ostrich	encyclopaedic
emu	lives_in_Australia	encyclopaedic
envelope	different_colours	visual-colour
envelope	different_sizes	visual-form_and_surface
envelope	has_a_seal	visual-form_and_surface
envelope	is_white	visual-colour
envelope	made_of_paper	visual-form_and_surface
envelope	requires_a_stamp	encyclopaedic
envelope	requires_an_address	encyclopaedic
envelope	requires_licking	function
envelope	used_by_sealing	function
envelope	used_for_posting	function
envelope	used_for_sending_letters	function
escalator	a_stairs	taxonomic
escalator	found_in_buildings	encyclopaedic
escalator	found_in_malls	encyclopaedic
escalator	has_handrails	visual-form_and_surface
escalator	has_steps	visual-form_and_surface
escalator	inbeh_-_goes_down	visual-motion
escalator	inbeh_-_goes_up	visual-motion
escalator	inbeh_-_moves	visual-motion
escalator	is_black	visual-colour
escalator	is_electrical	visual-form_and_surface
escalator	made_of_metal	visual-form_and_surface
falcon	a_bird	taxonomic
falcon	a_predator	taxonomic
falcon	an_animal	taxonomic
falcon	beh_-_builds_nests	encyclopaedic
falcon	beh_-_eats_rodents	visual-motion
falcon	beh_-_flies	visual-motion
falcon	beh_-_hunts	encyclopaedic
falcon	beh_-_lays_eggs	encyclopaedic
falcon	has_a_beak	visual-form_and_surface
falcon	has_eyes	visual-form_and_surface
falcon	has_feathers	visual-form_and_surface
falcon	has_talons	visual-form_and_surface
falcon	has_wings	visual-form_and_surface
falcon	is_large	visual-form_and_surface
fan_(appliance)	different_speeds	encyclopaedic
fan_(appliance)	found_in_houses	encyclopaedic
fan_(appliance)	found_on_ceilings	encyclopaedic
fan_(appliance)	has_a_guard	visual-form_and_surface
fan_(appliance)	has_a_propeller	visual-form_and_surface
fan_(appliance)	has_blades	visual-form_and_surface
fan_(appliance)	inbeh_-_turns	visual-motion
fan_(appliance)	is_electrical	visual-form_and_surface
fan_(appliance)	made_of_metal	visual-form_and_surface
fan_(appliance)	used_for_blowing_air	function
fan_(appliance)	used_for_cooling	function
fan_(appliance)	used_in_summer	encyclopaedic
faucet	a_tap	taxonomic
faucet	found_in_bathrooms	encyclopaedic
faucet	found_in_kitchens	encyclopaedic
faucet	found_over_bathtubs	encyclopaedic
faucet	found_over_sinks	encyclopaedic
faucet	has_cold_water_(left)	visual-form_and_surface
faucet	has_hot_water_(right)	visual-form_and_surface
faucet	has_pipes	encyclopaedic
faucet	has_taps	visual-form_and_surface
faucet	has_water_controls	visual-form_and_surface
faucet	inbeh_-_leaks	encyclopaedic
faucet	is_shiny	visual-form_and_surface
faucet	made_of_chrome	visual-form_and_surface
faucet	made_of_metal	visual-form_and_surface
faucet	used_for_dispensing_water	function
faucet	used_for_plumbing	function
faucet	used_for_regulating	function
faucet	used_for_regulating_water	function
fawn	a_baby_deer	taxonomic
fawn	a_deer	taxonomic
fawn	a_mammal	taxonomic
fawn	an_animal	taxonomic
fawn	beh_-_eats	visual-motion
fawn	beh_-_eats_grass	visual-motion
fawn	beh_-_eats_leaves	visual-motion
fawn	eg_-_bambi	taxonomic
fawn	has_4_legs	visual-form_and_surface
fawn	has_a_tail	visual-form_and_surface
fawn	has_eyes	visual-form_and_surface
fawn	has_large_eyes	visual-form_and_surface
fawn	has_legs	visual-form_and_surface
fawn	has_spots	visual-form_and_surface
fawn	hunted_by_people	function
fawn	is_beautiful	encyclopaedic
fawn	is_brown	visual-colour
fawn	is_cute	encyclopaedic
fawn	is_edible	function
fawn	is_fast	visual-motion
fawn	is_graceful	encyclopaedic
fawn	is_small	visual-form_and_surface
fawn	is_soft	tactile
fawn	is_young	encyclopaedic
fawn	lives_in_wilderness	encyclopaedic
fawn	lives_in_woods	encyclopaedic
fence	eg_-_metal	taxonomic
fence	eg_-_picket	taxonomic
fence	eg_-_wood	taxonomic
fence	inbeh_-_surrounds_yards	encyclopaedic
fence	is_climbed	function
fence	is_high	visual-form_and_surface
fence	is_white	visual-colour
fence	made_of_metal	visual-form_and_surface
fence	made_of_wood	visual-form_and_surface
fence	used_for_keeping_out_intruders	function
fence	used_for_privacy	function
finch	a_bird	taxonomic
finch	beh_-_builds_nests	encyclopaedic
finch	beh_-_eats	visual-motion
finch	beh_-_flies	visual-motion
finch	beh_-_sings	sound
finch	has_a_beak	visual-form_and_surface
finch	has_feathers	visual-form_and_surface
finch	has_wings	visual-form_and_surface
finch	is_small	visual-form_and_surface
finch	is_yellow	visual-colour
flamingo	a_bird	taxonomic
flamingo	an_animal	taxonomic
flamingo	beh_-_flies	visual-motion
flamingo	beh_-_stands_on_one_leg	encyclopaedic
flamingo	has_a_beak	visual-form_and_surface
flamingo	has_a_long_neck	visual-form_and_surface
flamingo	has_feathers	visual-form_and_surface
flamingo	has_long_legs	visual-form_and_surface
flamingo	is_pink	visual-colour
flamingo	lives_in_warm_climates	encyclopaedic
flamingo	lives_on_water	encyclopaedic
flea	a_bug	taxonomic
flea	an_insect	taxonomic
flea	beh_-_bites	visual-motion
flea	beh_-_jumps	visual-motion
flea	beh_-_lays_eggs	encyclopaedic
flea	beh_-_produces_offspring	encyclopaedic
flea	beh_-_sucks_blood	visual-motion
flea	causes_itching	encyclopaedic
flea	is_annoying	encyclopaedic
flea	is_black	visual-colour
flea	is_hard_to_kill	encyclopaedic
flea	is_small	visual-form_and_surface
flea	lives_in_rugs	encyclopaedic
flea	lives_on_animals	encyclopaedic
flea	lives_on_cats	encyclopaedic
flea	lives_on_dogs	encyclopaedic
flea	lives_on_pets	encyclopaedic
flute	a_musical_instrument	taxonomic
flute	has_holes	visual-form_and_surface
flute	has_keys	visual-form_and_surface
flute	inbeh_-_produces_music	sound
flute	is_long	visual-form_and_surface
flute	is_silver	visual-colour
flute	is_small	visual-form_and_surface
flute	is_thin	visual-form_and_surface
flute	made_of_metal	visual-form_and_surface
flute	made_of_wood	visual-form_and_surface
flute	used_by_blowing_air_through	function
flute	used_in_bands	function
flute	used_in_orchestras	function
football	associated_with_football_games	encyclopaedic
football	has_2_pointed_ends	visual-form_and_surface
football	has_laces	visual-form_and_surface
football	has_stitching	visual-form_and_surface
football	has_white_laces	visual-colour
football	inbeh_-_wobbles	visual-motion
football	is_brown	visual-colour
football	is_oval	visual-form_and_surface
football	is_round	visual-form_and_surface
football	made_of_leather	visual-form_and_surface
football	made_of_pig_skin	visual-form_and_surface
football	used_by_kicking	function
football	used_by_throwing	function
football	used_for_games	function
football	used_for_sports	function
fork	a_utensil	taxonomic
fork	has_4_prongs	visual-form_and_surface
fork	has_a_handle	visual-form_and_surface
fork	has_prongs	visual-form_and_surface
fork	is_sharp	tactile
fork	made_of_metal	visual-form_and_surface
fork	made_of_plastic	visual-form_and_surface
fork	made_of_silver	visual-form_and_surface
fork	made_of_stainless_steel	visual-form_and_surface
fork	made_of_steel	visual-form_and_surface
fork	part_of_table_setting	encyclopaedic
fork	used_for_eating	function
fork	used_with_knives	encyclopaedic
fork	used_with_spoons	encyclopaedic
fox	a_carnivore	taxonomic
fox	a_mammal	taxonomic
fox	an_animal	taxonomic
fox	beh_-_hunts	encyclopaedic
fox	has_4_legs	visual-form_and_surface
fox	has_a_tail	visual-form_and_surface
fox	has_fur	visual-form_and_surface
fox	has_legs	visual-form_and_surface
fox	has_teeth	visual-form_and_surface
fox	hunted_by_people	function
fox	is_fast	visual-motion
fox	is_red	visual-colour
fox	is_sly	encyclopaedic
fox	is_small	visual-form_and_surface
fox	is_wild	encyclopaedic
fox	like_a_dog	encyclopaedic
fox	lives_in_forests	encyclopaedic
freezer	an_appliance	taxonomic
freezer	causes_freezer_burn	encyclopaedic
freezer	has_an_inside	visual-form_and_surface
