itemID,item,type,category,choices,definition,complexity_category,new_lemma,gloss,uni_lemma
item_742,i_24_6,word_endings,NA,not yet; sometimes; often,Når vi skal markere at noe tilhører en person; legger vi gjerne til s eller sin/ sitt slik som i pappas nøkkel; mamma sin bok; Per sitt eple; osv. Gjør barnet ditt dette?,NA,NA,NA,NA
item_743,i_25_1,word_forms_nouns,NA,produces,barn,NA,NA,children,NA
item_744,i_25_2,word_forms_nouns,NA,produces,bøker,NA,NA,books,NA
item_745,i_25_3,word_forms_nouns,NA,produces,føtter,NA,NA,feet,NA
item_746,i_25_4,word_forms_nouns,NA,produces,hus,NA,NA,with,NA
item_747,i_25_5,word_forms_nouns,NA,produces,menn,NA,NA,men,NA
item_748,i_25_6,word_forms_nouns,NA,produces,mus,NA,NA,mouse,NA
item_749,i_25_7,word_forms_nouns,NA,produces,tenner,NA,NA,teeth,NA
item_750,i_25_8,word_forms_nouns,NA,produces,tær,NA,NA,toes,NA
item_751,i_26_1,word_forms_verbs,NA,produces,drakk,NA,NA,drank,NA
item_752,i_26_2,word_forms_verbs,NA,produces,dro,NA,NA,went,NA
item_753,i_26_3,word_forms_verbs,NA,produces,falt,NA,NA,fell,NA
item_754,i_26_4,word_forms_verbs,NA,produces,fant,NA,NA,found,NA
item_755,i_26_5,word_forms_verbs,NA,produces,fikk,NA,NA,received,NA
item_756,i_26_6,word_forms_verbs,NA,produces,fløy,NA,NA,wing,NA
item_757,i_26_7,word_forms_verbs,NA,produces,frø(y)s,NA,NA,seeds (y) s,NA
item_758,i_26_8,word_forms_verbs,NA,produces,ga,NA,NA,ga,NA
item_759,i_26_9,word_forms_verbs,NA,produces,gikk,NA,NA,went,NA
item_760,i_26_10,word_forms_verbs,NA,produces,gråt,NA,NA,cried,NA
item_761,i_26_11,word_forms_verbs,NA,produces,het,NA,NA,het,NA
item_762,i_26_12,word_forms_verbs,NA,produces,hjalp,NA,NA,helped,NA
item_763,i_26_13,word_forms_verbs,NA,produces,holdt,NA,NA,held,NA
item_764,i_26_14,word_forms_verbs,NA,produces,kom,NA,NA,came,NA
item_765,i_26_15,word_forms_verbs,NA,produces,lo,NA,NA,lo,NA
item_766,i_26_16,word_forms_verbs,NA,produces,løp,NA,NA,race,NA
item_767,i_26_17,word_forms_verbs,NA,produces,løy,NA,NA,lied,NA
item_768,i_26_18,word_forms_verbs,NA,produces,lå,NA,NA,lying,NA
item_769,i_26_19,word_forms_verbs,NA,produces,sa,NA,NA,said,NA
item_770,i_26_20,word_forms_verbs,NA,produces,sang,NA,NA,song,NA
item_771,i_26_21,word_forms_verbs,NA,produces,satt,NA,NA,set,NA
item_772,i_26_22,word_forms_verbs,NA,produces,sov,NA,NA,slept,NA
item_773,i_26_23,word_forms_verbs,NA,produces,sprakk,NA,NA,cracked,NA
item_774,i_26_24,word_forms_verbs,NA,produces,så,NA,NA,so,NA
item_775,i_26_25,word_forms_verbs,NA,produces,tok,NA,NA,took,NA
item_776,i_27_1,word_endings_nouns,NA,produces,barner (for barn),NA,NA,Barner (for children),NA
item_777,i_27_2,word_endings_nouns,NA,produces,boker (for bøker),NA,NA,books (for books),NA
item_778,i_27_3,word_endings_nouns,NA,produces,borden (for bordet),NA,NA,border (for desktop),NA
item_779,i_27_4,word_endings_nouns,NA,produces,foter (for føtter),NA,NA,feet (Foot),NA
item_780,i_27_5,word_endings_nouns,NA,produces,husen (for huset),NA,NA,Husen (for the house),NA
item_781,i_27_6,word_endings_nouns,NA,produces,huser (for hus),NA,NA,houses (for houses),NA
item_782,i_27_7,word_endings_nouns,NA,produces,manner (for menn),NA,NA,overpowers (for men),NA
item_783,i_27_8,word_endings_nouns,NA,produces,menner (for menn),NA,NA,Babies (for men),NA
item_784,i_27_9,word_endings_nouns,NA,produces,muser (for mus),NA,NA,muses (Mouse),NA
item_785,i_27_10,word_endings_nouns,NA,produces,skoer (for sko),NA,NA,skoer (for shoes),NA
item_786,i_27_11,word_endings_nouns,NA,produces,tanner (for tenner),NA,NA,tanner (for teeth),NA
item_787,i_27_12,word_endings_nouns,NA,produces,togen (for toget),NA,NA,Togen (for the train),NA
item_788,i_27_13,word_endings_nouns,NA,produces,tåer (for tær),NA,NA,tåer (for toes),NA
item_789,i_28_1,word_endings_verbs,NA,produces,dettet,NA,NA,costed,NA
item_790,i_28_2,word_endings_verbs,NA,produces,dradde,NA,NA,dragged,NA
item_791,i_28_3,word_endings_verbs,NA,produces,drikket,NA,NA,drink,NA
item_792,i_28_4,word_endings_verbs,NA,produces,drikte,NA,NA,drikte,NA
item_793,i_28_5,word_endings_verbs,NA,produces,finnet,NA,NA,finnet,NA
item_794,i_28_6,word_endings_verbs,NA,produces,finte,NA,NA,feint,NA
item_795,i_28_7,word_endings_verbs,NA,produces,flydde,NA,NA,fled,NA
item_796,i_28_8,word_endings_verbs,NA,produces,fryset,NA,NA,freezer,NA
item_797,i_28_9,word_endings_verbs,NA,produces,fryste,NA,NA,frozen,NA
item_798,i_28_10,word_endings_verbs,NA,produces,fådde,NA,NA,fådde,NA
item_799,i_28_11,word_endings_verbs,NA,produces,fået,NA,NA,fået,NA
item_800,i_28_12,word_endings_verbs,NA,produces,gadde,NA,NA,Gadd,NA
item_801,i_28_13,word_endings_verbs,NA,produces,gaet,NA,NA,Gaet,NA
item_802,i_28_14,word_endings_verbs,NA,produces,gådde,NA,NA,gådde,NA
item_803,i_28_15,word_endings_verbs,NA,produces,gået,NA,NA,gået,NA
item_804,i_28_16,word_endings_verbs,NA,produces,hjelpet,NA,NA,been helping out,NA
item_805,i_28_17,word_endings_verbs,NA,produces,hjelpte,NA,NA,helped the,NA
item_806,i_28_18,word_endings_verbs,NA,produces,holdet,NA,NA,contents,NA
item_807,i_28_19,word_endings_verbs,NA,produces,holdte,NA,NA,held,NA
item_808,i_28_20,word_endings_verbs,NA,produces,komte,NA,NA,Yokes,NA
item_809,i_28_21,word_endings_verbs,NA,produces,ledde,NA,NA,articulating,NA
item_810,i_28_22,word_endings_verbs,NA,produces,ligde,NA,NA,ligde,NA
item_811,i_28_23,word_endings_verbs,NA,produces,ligget,NA,NA,lying,NA
item_812,i_28_24,word_endings_verbs,NA,produces,lyvde,NA,NA,lyvde,NA
item_813,i_28_25,word_endings_verbs,NA,produces,lyvet,NA,NA,Lyvet,NA
item_814,i_28_26,word_endings_verbs,NA,produces,løpet,NA,NA,during,NA
item_815,i_28_27,word_endings_verbs,NA,produces,løpte,NA,NA,runnable,NA
item_816,i_28_28,word_endings_verbs,NA,produces,sedde,NA,NA,sedder,NA
item_817,i_28_29,word_endings_verbs,NA,produces,seet,NA,NA,seet,NA
item_818,i_28_30,word_endings_verbs,NA,produces,sittet,NA,NA,sat,NA
item_819,i_28_31,word_endings_verbs,NA,produces,siet,NA,NA,siet,NA
item_820,i_28_32,word_endings_verbs,NA,produces,sovte,NA,NA,sovta,NA
item_821,i_28_33,word_endings_verbs,NA,produces,sprekket,NA,NA,cracked,NA
item_822,i_28_34,word_endings_verbs,NA,produces,sprekte,NA,NA,sprightly,NA
item_823,i_28_35,word_endings_verbs,NA,produces,synget,NA,NA,sing,NA
item_824,i_28_36,word_endings_verbs,NA,produces,syngte,NA,NA,syngte,NA
item_825,i_28_37,word_endings_verbs,NA,produces,tadde,NA,NA,Tadd,NA
item_826,i_29_1,combine,NA,not yet; sometimes; often,Har barnet ditt begynt å sette sammen ord slik som ”mer kake” eller pappa Lars” (pappa til Lars)?,NA,NA,NA,NA
item_827,i_31_1,complexity,NA,simple; complex,To bil / To biler,morphology,NA,Two car / Two cars,NA
item_828,i_31_2,complexity,NA,simple; complex,Dukke sove (skjer nå) / Dukken sover,morphology,NA,Doll sleep (happening now) / doll sleeping,NA
item_829,i_31_3,complexity,NA,simple; complex,Se katt / Se katten,morphology,NA,See cat / Other cat,NA
item_830,i_31_4,complexity,NA,simple; complex,Hva det? / Hva er det?,syntax,NA,What the? / What it is?,NA
item_831,i_31_5,complexity,NA,simple; complex,Jeg spise (skjer nå) / Jeg spiser,morphology,NA,I eat (happening now) / I eat,NA
item_832,i_31_6,complexity,NA,simple; complex,Du spist opp / Du har spist opp,syntax,NA,You eaten up / You've eaten up,NA
item_833,i_31_7,complexity,NA,simple; complex,To fot(er) / To føtter,morphology,NA,Two feet (s) / Two feet,NA
item_834,i_31_8,complexity,NA,simple; complex,En bil / Jeg ser en bil,syntax,NA,A car / I see a car,NA
item_835,i_31_9,complexity,NA,simple; complex,Pappa Lars / Pappa til Lars,syntax,NA,Dad Lars / Dad Lars,NA
item_836,i_31_10,complexity,NA,simple; complex,Hunden hoppe meg / Hunden hoppet på meg,syntax,NA,The dog jump me / dog jumped on me,NA
item_837,i_31_11,complexity,NA,simple; complex,Mange klosser / Det var mange klosser,syntax,NA,Many pads / There were many bricks,NA
item_838,i_31_12,complexity,NA,simple; complex,Boka på bordet / Boka ligger på bordet,syntax,NA,The book on the table / book lying on the table,NA
item_839,i_31_13,complexity,NA,simple; complex,Få lov? / Kan jeg få lov?,syntax,NA,Get law? / Can I be allowed?,NA
item_840,i_31_14,complexity,NA,simple; complex,Dra dit? / Skal vi dra dit?,syntax,NA,Go there? / Shall we go there?,NA
item_841,i_31_15,complexity,NA,simple; complex,Den min / Boka (er) min,syntax,NA,The min / book (s) my,NA
item_842,i_31_16,complexity,NA,simple; complex,Ikke rør / Ikke rør leken min,syntax,NA,Do not touch / Do not touch my toy,NA
item_843,i_31_17,complexity,NA,simple; complex,Tegn katt pappa / Tegn en katt pappa,syntax,NA,Signs cat daddy / Draw a Cat Daddy,NA
item_844,i_31_18,complexity,NA,simple; complex,Kan jeg få banan? / Kan jeg få en banan?,syntax,NA,Can I get the banana? / Can I get a banana?,NA
item_845,i_31_19,complexity,NA,simple; complex,Ha den / Jeg (vil) ha boka,syntax,NA,Keep it / I (will) have the book,NA
item_846,i_31_20,complexity,NA,simple; complex,Ikke på / Lyset står ikke på,syntax,NA,Not on / light is not on,NA
item_847,i_31_21,complexity,NA,simple; complex,Under bordet / Katten er under bordet,syntax,NA,Under the table / cat is under the table,NA
item_848,i_31_22,complexity,NA,simple; complex,Kake mamma / Kake til mamma,syntax,NA,Cake mom / Cake for Mom,NA
item_849,i_31_23,complexity,NA,simple; complex,Meg først / Jeg vil være først,syntax,NA,Me first / I'll be the first,NA
item_850,i_31_24,complexity,NA,simple; complex,Jeg leke Fredrik / Jeg vil leke med Fredrik,syntax,NA,I play Fredrik / I will play with Fredrik,NA
item_851,i_31_25,complexity,NA,simple; complex,Mer skive / Kan jeg få mer skive?,syntax,NA,More slab / Can I get more disk?,NA
item_852,i_31_26,complexity,NA,simple; complex,Hvor mamma gå? / Hvor skal du mamma?,syntax,NA,Where mama go? / Where are you mama?,NA
item_853,i_31_27,complexity,NA,simple; complex,Ny ark / Nytt ark,morphology,NA,New sheets / New Sheet,NA
item_854,i_31_28,complexity,NA,simple; complex,Jeg lekte med hun / Jeg lekte med henne,morphology,NA,I toyed with her / I toyed with her,NA
item_855,i_31_29,complexity,NA,simple; complex,Vi dro til butikken / Vi dro til butikken og handlet mat,syntax,NA,We went to the store / We went to the store and shopped food,NA
item_856,i_31_30,complexity,NA,simple; complex,Vi kjøpte epler / Vi kjøpte grønne epler,syntax,NA,We bought apples / We bought green apples,NA
item_857,i_31_31,complexity,NA,simple; complex,Jeg dette ned  / Jeg datt ned,morphology,NA,I this down / I fell down,NA
item_858,i_31_32,complexity,NA,simple; complex,Det ikke er magen / Det er ikke magen,morphology,NA,There is no stomach / It is not the stomach,NA
item_859,i_31_33,complexity,NA,simple; complex,Går ikke spise det / Det går ikke å spise det,syntax,NA,Will not eat it / It is not going to eat it,NA
item_860,i_31_34,complexity,NA,simple; complex,Ikke ha den / Jeg vil ikke ha den,syntax,NA,Not having it / I do not want it,NA
item_861,i_31_35,complexity,NA,simple; complex,Hva ligger der? / Hva er det som ligger der?,syntax,NA,What is there? / What is it located there?,NA
item_862,i_31_36,complexity,NA,simple; complex,Bestemor har laget den / Det er bestemor som har laget den,syntax,NA,Grandma has made it / It's grandmother who made the,NA
item_863,i_31_37,complexity,NA,simple; complex,Min biler / Mine biler,morphology,NA,My cars / My cars,NA
item_864,i_31_38,complexity,NA,simple; complex,Vi laget denne / Jeg og Marie laget denne,syntax,NA,We designed this / I and Marie made this,NA
item_865,i_31_39,complexity,NA,simple; complex,Jeg synger en sang / Jeg vil synge en sang for deg,syntax,NA,I sing a song / I will sing a song for you,NA
item_866,i_31_40,complexity,NA,simple; complex,Se hva jeg har / Se hva jeg har fått av pappa,syntax,NA,Look what I have / Look what I got from my dad,NA
item_867,i_31_41,complexity,NA,simple; complex,Gutten gråter / Gutten gråter fordi han har slått seg,syntax,NA,The boy cries / boy crying because he has turned itself,NA
item_868,i_31_42,complexity,NA,simple; complex,Pappa sko / Pappa sine  sko (Pappas sko),syntax,NA,Dad shoes / Pappa their shoes (Pappas shoes),NA
