itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_418,llorar,word,action_words,produces,llorar,NA,mourn,cry
item_419,llover,word,action_words,produces,llover,NA,rain,rain
item_420,manejar,word,action_words,produces,manejar,NA,drive,drive
item_421,meter,word,action_words,produces,meter(se),NA,get in,put
item_422,mirar,word,action_words,produces,mirar/ver,NA,look see,see
item_423,mojar,word,action_words,produces,mojar(se),NA,get wet,wet (action)
item_424,morder,word,action_words,produces,morder,NA,bite,bite
item_425,ensenar,word,action_words,produces,enseñar/mostrar,NA,teach/show,shower
item_426,oir,word,action_words,produces,oír,NA,hear,hear
item_427,dar,word,action_words,produces,dar/pasar,NA,give/pass,give
item_428,pasear,word,action_words,produces,pasear,NA,sightsee,walk
item_429,pegar,word,action_words,produces,pegar(se)/golpear(se),NA,hit,hit
item_430,peinar,word,action_words,produces,peinar(se),NA,comb,comb (action)
item_431,perder,word,action_words,produces,perder(se),NA,be lost,lose
item_432,pintar,word,action_words,produces,pintar,NA,paint,paint (action)
item_433,poder,word,action_words,produces,poder [puedes],NA,can,can (auxiliary)
item_434,poner,word,action_words,produces,poner(se),NA,put on,put on
item_435,prender,word,action_words,produces,prender/encender,NA,turn on,turn on
item_436,quemar,word,action_words,produces,quemar,NA,burn,burn
item_437,querer,word,action_words,produces,querer,NA,want,want
item_438,quitar,word,action_words,produces,quitar(se),NA,take off,remove
item_439,regalar,word,action_words,produces,regalar,NA,give a present,gift (action)
item_440,reir,word,action_words,produces,reír(se),NA,laugh,laugh
item_441,romper,word,action_words,produces,romper(se),NA,break,break
item_442,saber,word,action_words,produces,saber [no sé],NA,know [don't know],know
item_443,sacar,word,action_words,produces,sacar,NA,get,get
item_444,salir,word,action_words,produces,salir,NA,go out,go out
item_445,saltar,word,action_words,produces,saltar,NA,skip,skip
item_446,sentar,word,action_words,produces,sentar(se),NA,sit,sit
item_447,ser,word,action_words,produces,ser [soy/eres/es],NA,be [am/are/are],be
item_448,subir,word,action_words,produces,subir(se),NA,go up,go up
item_449,tapar,word,action_words,produces,tapar,NA,cover,cover (action)
item_450,tener,word,action_words,produces,tener [tengo/tienes],NA,have [have/have],have
item_451,terminar,word,action_words,produces,terminar(se)/acabar(se),NA,finish,finish
item_452,botar,word,action_words,produces,botar/tirar,NA,throw,throw
item_453,tocar,word,action_words,produces,tocar,NA,play,play
item_454,tomar_lonche,word,action_words,produces,tomar lonche,NA,take lunch,lunch (action)
item_455,tomar,word,action_words,produces,tomar/beber,NA,drink,drink (action)
item_456,toser,word,action_words,produces,toser,NA,cough,cough
item_457,trabajar,word,action_words,produces,trabajar,NA,work,work (action)
item_458,traer,word,action_words,produces,traer,NA,bring,bring
item_459,venir,word,action_words,produces,venir [ven/vente],NA,come,come
item_460,vestir,word,action_words,produces,vestir(se),NA,dress,dress (action)
item_461,volar,word,action_words,produces,volar,NA,fly,fly (action)
item_462,alto,word,descriptive_words,produces,alto,NA,high,high
item_463,amarillo,word,descriptive_words,produces,amarillo,NA,yellow,yellow
item_464,apagado,word,descriptive_words,produces,apagado,NA,off,off
item_465,asustado,word,descriptive_words,produces,asustado,NA,afraid,scared
item_466,azul,word,descriptive_words,produces,azul,NA,blue,blue
item_467,bajo,word,descriptive_words,produces,bajo,NA,under,under
item_468,blanco,word,descriptive_words,produces,blanco,NA,white,white
item_469,bonito,word,descriptive_words,produces,bonito/lindo,NA,nice/cute,nice
item_470,bueno,word,descriptive_words,produces,bueno,NA,well,good
item_471,caliente,word,descriptive_words,produces,caliente,NA,hot,hot
item_472,chico,word,descriptive_words,produces,chico/chiquito/pequeño,NA,little,little (description)
item_473,contento,word,descriptive_words,produces,contento/feliz,NA,happy,happy
item_474,coqueto,word,descriptive_words,produces,coqueto,NA,flirtatious,flirtatious
item_475,dificil,word,descriptive_words,produces,difícil,NA,hard,hard
item_476,sucio,word,descriptive_words,produces,cochino/sucio/embarrado,NA,dirty/muddy,dirty
item_477,prendido,word,descriptive_words,produces,prendido/encendido,NA,on,on
item_478,enfermo,word,descriptive_words,produces,enfermo,NA,sick,sick
item_479,molesto,word,descriptive_words,produces,molesto/enojado/asado/enfadado,NA,annoyed/angry/roasted/angry,angry
item_480,facil,word,descriptive_words,produces,fácil,NA,easy,easy
item_481,feo,word,descriptive_words,produces,feo,NA,ugly,ugly
item_482,frio,word,descriptive_words,produces,frío,NA,cold,cold
item_483,grande,word,descriptive_words,produces,grande,NA,big,big
item_484,guapo,word,descriptive_words,produces,guapo/churro,NA,handsome/cute,cute
item_485,hambre,word,descriptive_words,produces,hambre,NA,hungry,hungry
item_486,helado_dw,word,descriptive_words,produces,helado,NA,icy,ice
item_487,horrible,word,descriptive_words,produces,horrible,NA,awful,horrible
item_488,lleno,word,descriptive_words,produces,lleno,NA,full,full
item_489,malo_dw,word,descriptive_words,produces,malo,NA,evil,bad
item_490,mentiroso,word,descriptive_words,produces,mentiroso,NA,FALSE,liar
item_491,negro,word,descriptive_words,produces,negro,NA,black,black
item_492,nuevo,word,descriptive_words,produces,nuevo,NA,new,new
item_493,obediente,word,descriptive_words,produces,obediente,NA,obedient,obedient
item_494,redondo,word,descriptive_words,produces,redondo,NA,round,round
item_495,rojo,word,descriptive_words,produces,rojo,NA,red,red
item_496,roto,word,descriptive_words,produces,roto,NA,broken,broken
item_497,sed,word,descriptive_words,produces,sed,NA,thirst,thirsty
item_498,solo,word,descriptive_words,produces,solo,NA,only,only
item_499,sueno,word,descriptive_words,produces,sueño,NA,sleep,sleepy
item_500,miedo,word,descriptive_words,produces,miedo/susto,NA,fear/fright,scared
item_501,triste,word,descriptive_words,produces,triste,NA,sad,sad
item_502,vacio,word,descriptive_words,produces,vacío,NA,empty,empty
item_503,verde,word,descriptive_words,produces,verde,NA,green,green
item_504,ahora,word,time_words,produces,ahora/ahorita,NA,now/right now,now
item_505,despues,word,time_words,produces,después/luego,NA,after,after
item_506,dia,word,time_words,produces,día,NA,day,day
item_507,manana,word,time_words,produces,mañana,NA,morning,morning
item_508,noche,word,time_words,produces,noche,NA,evening,evening
item_509,pronto,word,time_words,produces,pronto,NA,early,early
item_510,tarde,word,time_words,produces,tarde (por la/en la),NA,afternoon (at/in the),afternoon
item_511,ya_tw,word,time_words,produces,ya,NA,already,already
item_512,algo,word,pronouns,produces,algo,NA,something,something
item_513,conmigo,word,pronouns,produces,conmigo,NA,with me,1SG
item_514,contigo,word,pronouns,produces,contigo,NA,with you,2SG
item_515,el,word,pronouns,produces,él,NA,the,3SG
item_516,ella,word,pronouns,produces,ella,NA,she,3SG
item_517,ellos,word,pronouns,produces,ellos(as),NA,they,3PL
item_518,ese,word,pronouns,produces,ese/esa/eso,NA,that/that/it,that
item_519,esos,word,pronouns,produces,esos(as),NA,those,those
item_520,este,word,pronouns,produces,este/esta/esto,NA,this/this/this,this
item_521,estos,word,pronouns,produces,estos(as),NA,these,these
item_522,mi,word,pronouns,produces,(para) mí,NA,(for me,1SG
item_523,mio,word,pronouns,produces,mío/mía,NA,mine,1SG.POSS
item_524,mios,word,pronouns,produces,míos/mías,NA,mine,1SG.POSS
item_525,otro,word,pronouns,produces,otro(a),NA,other,other
item_526,su,word,pronouns,produces,su,NA,his,3SG.POSS
item_527,ti,word,pronouns,produces,(para) ti,NA,(for you,2SG
item_528,tu_,word,pronouns,produces,tú,NA,your,2SG.POSS
item_529,tu,word,pronouns,produces,tu,NA,you,2SG
item_530,tuyo,word,pronouns,produces,tuyo(a),NA,yours,2SG.POSS
item_531,tuyos,word,pronouns,produces,tuyos(as),NA,yours,2SG.POSS
item_532,yo,word,pronouns,produces,yo,NA,i,1SG
item_533,como,word,question_words,produces,cómo,NA,as,how
item_534,cuando,word,question_words,produces,cuándo,NA,when,when (question)
item_535,cuantos,word,question_words,produces,cuántos,NA,how many,how many
item_536,donde,word,question_words,produces,dónde,NA,where,where (question)
item_537,por_que,word,question_words,produces,por qué,NA,why,why
item_538,que,word,question_words,produces,qué,NA,than,what
item_539,quien,word,question_words,produces,quién,NA,whose,whose
item_540,a,word,locations,produces,a (a dormir/a la calle),NA,to (to sleep/to the street),to
item_541,abajo,word,locations,produces,abajo/debajo,NA,down,down
item_542,aca,word,locations,produces,acá,NA,here,here
item_543,adelante,word,locations,produces,adelante/delante,NA,forward/in front,in front
item_544,adentro,word,locations,produces,adentro/dentro,NA,inside/inside,inside
item_545,afuera,word,locations,produces,afuera/fuera,NA,out/out,out
item_546,ahi,word,locations,produces,ahí,NA,there,there
item_547,al_lado,word,locations,produces,al lado,NA,beside,beside
item_548,al,word,locations,produces,al (parque),NA,to (the park),to
item_549,alla,word,locations,produces,allá,NA,there,there
item_550,alli,word,locations,produces,allí,NA,over there,NA
item_551,aqui,word,locations,produces,aquí,NA,here,here
item_552,arriba,word,locations,produces,arriba,NA,up,up
item_553,asi,word,locations,produces,así,NA,so,so
item_554,atras,word,locations,produces,atrás/detrás,NA,behind,behind
item_555,casi,word,locations,produces,casi,NA,almost,almost
item_556,con,word,locations,produces,con,NA,with,with
item_557,de,word,locations,produces,de,NA,from,from
item_558,del,word,locations,produces,del,NA,of the,NA
item_559,en,word,locations,produces,en,NA,in,in
item_560,encima,word,locations,produces,encima/sobre,NA,over/over,over
item_561,entre,word,locations,produces,entre,NA,between,between
item_562,hasta,word,locations,produces,hasta,NA,until,until
item_563,para,word,locations,produces,para,NA,for,for
item_564,por,word,locations,produces,por,NA,for,for
item_565,sin,word,locations,produces,sin,NA,without,without
item_566,algun,word,quantifiers,produces,algún(a),NA,some,some
item_567,cuatro,word,quantifiers,produces,cuatro,NA,four,four
item_568,dos,word,quantifiers,produces,dos,NA,two,two
item_569,el_q,word,quantifiers,produces,el (carro…),NA,the (car…),the
item_570,la,word,quantifiers,produces,la (pelota…),NA,the (ball…),the
item_571,las,word,quantifiers,produces,las (muñecas…),NA,the (dolls…),the
item_572,los,word,quantifiers,produces,los (juguetes…),NA,the (toys…),the
item_573,mas,word,quantifiers,produces,más,NA,plus,more
item_574,mucho,word,quantifiers,produces,mucho(a)/muchos(as),NA,a lot/many,many
item_575,nada,word,quantifiers,produces,nada,NA,any,any
item_576,no_hay,word,quantifiers,produces,no hay,NA,there is not,NA
item_577,otra_vez,word,quantifiers,produces,otra vez,NA,again,again
item_578,otro_q,word,quantifiers,produces,otro,NA,other,other
item_579,poco,word,quantifiers,produces,poco/poquito,NA,very little,little (amount)
item_580,tambien,word,quantifiers,produces,también,NA,also,also
item_581,tampoco,word,quantifiers,produces,tampoco,NA,either,either
item_582,todos,word,quantifiers,produces,todos(as),NA,all,all
item_583,todo,word,quantifiers,produces,todo,NA,everything,everything
item_584,tres,word,quantifiers,produces,tres,NA,three,three
item_585,un,word,quantifiers,produces,un,NA,one,one
item_586,un_monton,word,quantifiers,produces,un montón,NA,a lot,a lot
item_587,uno,word,quantifiers,produces,uno(a),NA,one,one
item_588,unos,word,quantifiers,produces,unos(as),NA,some,some
item_589,estar,word,helping_verbs,produces,estar (estoy jugando),NA,be (i am playing),be
item_590,haber_hv,word,helping_verbs,produces,haber (he comido),NA,have (have eaten),have
item_591,ir_v,word,helping_verbs,produces,ir (vamos a dormir),NA,go (let's go to sleep),go
item_592,poder_v,word,helping_verbs,produces,poder (puedes correr),NA,can (you can run),can (auxiliary)
item_593,querer_v,word,helping_verbs,produces,querer (quiero comer),NA,want (i want to eat),want
item_594,entonces,word,connecting_words,produces,entonces,NA,so,so
item_595,o,word,connecting_words,produces,o,NA,or,or
item_596,pero,word,connecting_words,produces,pero,NA,but,but
item_597,porque,word,connecting_words,produces,porque,NA,because,because
item_598,que_cw,word,connecting_words,produces,que (que vengas),NA,that (that you come),NA
item_599,si_cw,word,connecting_words,produces,si (si quieres),NA,if (if you want),if
item_600,y,word,connecting_words,produces,y,NA,and,and
