9703,4
9704,6
9705,6
9706,3
9707,6
9708,6
9709,2
9710,3
9711,3
9712,4
9713,2
9714,4
9715,4
9716,6
9717,4
9718,4
9719,3
9720,2
9721,4
9722,3
9723,4
9724,3
9725,3
9726,4
9727,6
9728,4
9729,6
9730,6
9731,4
9732,6
9733,6
9734,6
9735,4
9736,4
9737,6
9738,4
9739,6
9740,3
9741,3
9742,4
9743,2
9744,6
9745,6
9746,2
9747,3
9748,6
9749,3
9750,2
9751,6
9752,4
9753,2
9754,6
9755,6
9756,3
9757,4
9758,3
9759,6
9760,4
9761,2
9762,3
9763,3
9764,6
9765,3
9766,4
9767,4
9768,6
9769,6
9770,6
9771,6
9772,2
9773,3
9774,4
9775,4
9776,4
9777,3
9778,6
9779,6
9780,6
9781,6
9782,4
9783,6
9784,6
9785,4
9786,6
9787,6
9788,6
9789,3
9790,6
9791,3
9792,3
9793,3
9794,4
9795,3
9796,3
9797,6
9798,6
9799,6
9800,2
9801,6
9802,6
9803,6
9804,4
9805,4
9806,4
9807,6
9808,2
9809,4
9810,3
9811,6
9812,1
9813,2
9814,4
9815,4
9816,2
9817,4
9818,6
9819,3
9820,6
9821,4
9822,4
9823,4
9824,4
9825,4
9826,6
9827,3
9828,3
9829,3
9830,4
9831,3
9832,3
9833,1
9834,3
9835,4
9836,6
9837,4
9838,6
9839,2
9840,6
9841,3
9842,6
9843,6
9844,6
9845,2
9846,6
9847,6
9848,6
9849,6
9850,3
9851,6
9852,6
9853,4
9854,6
9855,4
9856,4
9857,6
9858,6
9859,4
9860,6
9861,6
9862,3
9863,6
9864,6
9865,4
9866,6
9867,4
9868,6
9869,6
9870,6
9871,4
9872,3
9873,6
9874,3
9875,\N
9876,2
9877,6
9878,6
9879,4
9880,6
9881,4
9882,3
9883,2
9884,6
9885,4
9886,3
9887,3
9888,2
9889,2
9890,4
9891,6
9892,3
9893,4
9894,3
9895,4
9896,2
9897,3
9898,6
9899,4
9900,4
9901,6
9902,4
9903,6
9904,4
9905,6
9906,4
9907,3
9908,2
9909,3
9910,2
9911,6
9912,3
9913,6
9914,4
9915,3
9916,4
9917,6
9918,6
9919,4
9920,4
9921,3
9922,3
9923,1
9924,4
9925,6
9926,6
9927,6
9928,6
9929,6
9930,6
9931,4
9932,4
9933,4
9934,3
9935,3
9936,3
9937,3
9938,4
9939,\N
9940,4
9941,4
9942,3
9943,3
9944,4
9945,4
9946,6
9947,6
9948,6
9949,3
9950,4
9951,3
9952,4
9953,2
9954,3
9955,4
9956,4
9957,6
9958,3
9959,1
9960,6
9961,4
9962,2
9963,4
9964,4
9965,4
9966,4
9967,3
9968,2
9969,6
9970,6
9971,4
9972,3
9973,3
9974,6
9975,6
9976,4
9977,2
9978,3
9979,3
9980,6
9981,4
9982,1
9983,4
9984,4
9985,4
9986,4
9987,6
9988,4
9989,4
9990,3
9991,3
9992,3
9993,2
9994,6
9995,4
9996,6
9997,6
9998,4
9999,4
10000,4
10001,\N
10002,6
10003,3
10004,3
10005,3
10006,6
10007,6
10008,4
10009,4
10010,4
10011,4
10012,6
10013,3
10014,3
10015,6
10016,4
10017,3
10018,3
10019,6
10020,4
10021,1
10022,4
10023,2
10024,4
10025,2
10026,6
10027,6
10028,2
10029,2
10030,4
10031,2
10032,6
10033,4
10034,6
10035,6
10036,3
10037,3
10038,3
10039,3
10040,6
10041,6
10042,4
10043,3
10044,6
10045,6
10046,6
10047,4
10048,2
10049,6
10050,3
10051,6
10052,3
10053,6
10054,6
10055,3
10056,3
10057,6
10058,4
10059,2
10060,3
10061,3
10062,2
10063,3
10064,3
10065,1
10066,4
10067,6
10068,6
10069,3
10070,6
10071,3
10072,4
10073,4
10074,4
10075,3
10076,4
10077,4
10078,6
10079,4
10080,2
10081,6
10082,3
10083,3
10084,\N
10085,4
10086,4
10087,4
10088,4
10089,6
10090,3
10091,3
10092,4
10093,4
10094,6
10095,4
10096,6
10097,3
10098,2
10099,3
10100,6
10101,3
10102,3
10103,6
10104,2
10105,4
10106,2
10107,1
10108,4
10109,2
10110,4
10111,2
10112,3
