"itemID","item","type","category","choices","definition","gloss","complexity_category","uni_lemma"
"item_747","N1_TEN","word","quantifiers","produces","δέκα","ten",,
"item_748","N2_TENTH","word","quantifiers","produces","δέκατος","tenth",,
"item_749","N3_SECOND","word","quantifiers","produces","δεύτερος","second",,
"item_750","N4_TWO","word","quantifiers","produces","δύο","two",,
"item_751","N5_SEVENTH","word","quantifiers","produces","έβδομος","seventh",,
"item_752","N6_SIXTH","word","quantifiers","produces","έκτος","sixth",,
"item_753","N7_ONE","word","quantifiers","produces","ένα","one",,
"item_754","N8_NINTH","word","quantifiers","produces","ένατος","ninth",,
"item_755","N9_NINE","word","quantifiers","produces","εννιά","nine",,
"item_756","N10_SIX","word","quantifiers","produces","έξι","six",,
"item_757","N11_SEVEN","word","quantifiers","produces","εφτά","seven",,
"item_758","N12_ZERO","word","quantifiers","produces","μηδέν","zero",,
"item_759","N13_EIGHTH","word","quantifiers","produces","όγδοος","eighth",,
"item_760","N14_EIGHT","word","quantifiers","produces","οχτώ","eight",,
"item_761","N15_FIFTH","word","quantifiers","produces","πέμπτος","fifth",,
"item_762","N16_FIVE","word","quantifiers","produces","πέντε","five",,
"item_763","N17_FIRST","word","quantifiers","produces","πρώτος","first",,
"item_764","N18_FOURTH","word","quantifiers","produces","τέταρτος","fourth",,
"item_765","N19_FOUR","word","quantifiers","produces","τέσσερα","four",,
"item_766","N20_THREE","word","quantifiers","produces","τρία","three",,
"item_767","N21_THIRD","word","quantifiers","produces","τρίτος","third",,
"item_768","MV1_I_AM","word","helping_verbs","produces","είμαι","(I) am",,
"item_769","MV2_WE_ARE","word","helping_verbs","produces","είμαστε","(We) are",,
"item_770","MV3_HE_SHE","word","helping_verbs","produces","είναι","(he/she/it) is/ (they) are",,
"item_771","MV4_YOU_AR","word","helping_verbs","produces","είσαι","(You) are (singular)",,
"item_772","MV5_YOU_AR","word","helping_verbs","produces","είσαστε","(You) are (plural)",,
"item_773","MV6_I_HAD","word","helping_verbs","produces","είχα","(I) had",,
"item_774","MV7_WE_HAD","word","helping_verbs","produces","είχαμε","(We) had",,
"item_775","MV8_YOU_HA","word","helping_verbs","produces","είχατε","(You) had (plural)",,
"item_776","MV9_HE_SHE","word","helping_verbs","produces","είχε","(he/she/it) had",,
"item_777","MV10_YOU_H","word","helping_verbs","produces","είχες","(You) had (singular)",,
"item_778","MV11_HE_SH_CG","word","helping_verbs","produces","εν/ένι","(he/she/it) is/ (they) are CG",,
"item_779","MV12_I_HAV","word","helping_verbs","produces","έχω","(I) have",,
"item_780","MV13_I_DID","word","helping_verbs","produces","έκανα","(I) did",,
"item_781","MV14_I_WAS","word","helping_verbs","produces","ήμουν","(I) was",,
"item_782","MV15_YOU_W","word","helping_verbs","produces","ήσουν","(You) were (singular)",,
"item_783","MV16_HE_SH","word","helping_verbs","produces","ήταν","(he/she/it) was/ (they) were",,
"item_784","MV17_I_CAN","word","helping_verbs","produces","μπορώ","(I) can",,
"item_785","MV18_MUST_","word","helping_verbs","produces","πρέπει","must/should",,
"item_786","C1_BUT","word","connecting_words","produces","αλλά","but",,
"item_787","C2_IF","word","connecting_words","produces","αν","if",,
"item_788","C3_WILL_CG_CG","word","connecting_words","produces","εννά","will CG",,
"item_789","C4_OR","word","connecting_words","produces","ή","or",,
"item_790","C5_WILL","word","connecting_words","produces","θα","will",,
"item_791","C6_AND","word","connecting_words","produces","και","and",,
"item_792","C7_SUBJECT","word","connecting_words","produces","να","""subjective particle""",,
"item_793","C8_BUT","word","connecting_words","produces","όμως","but",,
"item_794","C9_OR_CG_CG","word","connecting_words","produces","όξα","or CG",,
"item_795","TW1_TONIGH","word","time_words","produces","απόψε","tonight",,
"item_796","TW2_TOMORR","word","time_words","produces","αύριο","tomorrow",,
"item_797","TW3_DAY","word","time_words","produces","μέρα","day",,
"item_798","TW4_NOON","word","time_words","produces","μεσημέρι","noon",,
"item_799","TW5_NIGHT","word","time_words","produces","νύχτα","night",,
"item_800","TW6_BEFORE","word","time_words","produces","πριν","before",,
"item_801","TW7_MORNIN","word","time_words","produces","πρωί","morning",,
"item_802","TW8_TODAY","word","time_words","produces","σήμερα","today",,
"item_803","TW9_NOW","word","time_words","produces","τώρα","now",,
"item_804","TW10_YESTE","word","time_words","produces","χθες","yesterday",,
"item_805","TW11_LATER","word","time_words","produces","ύστερα","later",,
"item_806","TW12_TIME","word","time_words","produces","ώρα","time",,
"item_807","Q1_WHY","word","question_words","produces","γιατί","why",,
"item_808","Q2_WHAT_CG_CG","word","question_words","produces","είντα","what CG",,
"item_809","Q3_HOW_CG_CG","word","question_words","produces","είνταλος","how CG",,
"item_810","Q4_WHAT_CG_CG","word","question_words","produces","είνταμπου","what CG",,
"item_811","Q5_WHO_FEM","word","question_words","produces","ποια","who (female singular)",,
"item_812","Q6_WHAT_SI","word","question_words","produces","ποιο","what (singular)",,
"item_813","Q7_WHO_MAL","word","question_words","produces","ποιος","who (male singular)",,
"item_814","Q8_WHERE_F_CG","word","question_words","produces","πόθεν","where from CG",,
"item_815","Q9_WHEN","word","question_words","produces","πότε","when",,
"item_816","Q10_WHERE","word","question_words","produces","πού","where",,
"item_817","Q11_HOW","word","question_words","produces","πώς","how",,
"item_818","Q12_WHAT","word","question_words","produces","τι","what",,
