itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_373,l15aunts,word,people,produces,Tsangazimi/ Aunt,NA,Aunt,aunt
item_374,l8gratsa,word,people,produces,Tsawe/ Babu,NA,Grandfather,grandpa
item_375,m11thaas,word,games_routines,produces,Asante/ mumvera,NA,Thank you,thank you
item_376,m15dinch,word,games_routines,produces,Chakurya cha dziloni,NA,"Dinner, supper",dinner
item_377,m19lunch,word,games_routines,produces,Chakurya cha mutsana,NA,Lunch,lunch
item_378,m12yesee,word,games_routines,produces,Eeeh,NA,Yes,yes
item_379,m8nohaah,word,games_routines,produces,Haah,NA,No,no
item_380,m7howkam,word,games_routines,produces,Kamuna utu?,NA,How are you? ( respectful greeting),NA
item_381,m23welka,word,games_routines,produces,Karibu,NA,Welcome,welcome
item_382,m2gamkib,word,games_routines,produces,Kibe,NA,Game of hide and seek,NA
item_383,m14breku,word,games_routines,produces,Kufungula,NA,Breakfast,breakfast
item_384,m6howkun,word,games_routines,produces,Kuna utu,NA,How are you,how are you
item_385,m13batku,word,games_routines,produces,Kuoga,NA,Bathe,bathe
item_386,m22relku,word,games_routines,produces,Kuoya,NA,Relaxing,NA
item_387,m20makku,word,games_routines,produces,Kupiga simu,NA,Make a phone call,call
item_388,m3goikwe,word,games_routines,produces,Kwenda chooni,NA,Go to the toilet,go potty
item_389,m9sorpor,word,games_routines,produces,Pore,NA,Sorry,sorry
item_390,m16donse,word,games_routines,produces,Senzi,NA,Don't want to,NA
item_391,m10telsh,word,games_routines,produces,Shh,NA,Tell someone to keep quiet,shh
item_392,m21pleta,word,games_routines,produces,Tafadhali,NA,Please,please
item_393,m18gooud,word,games_routines,produces,Udzasindaze?,NA,Good evening,good evening
item_394,m1byeuka,word,games_routines,produces,Ukaleto/Bye,NA,Bye,bye
item_395,m17gamuk,word,games_routines,produces,Ukuti,NA,Game involving going round,ring around the rosie
item_396,m4gooula,word,games_routines,produces,Ulazeto,NA,Good night,good night
item_397,m24youun,word,games_routines,produces,Unacho,NA,You have it,NA
item_398,m5hivika,word,games_routines,produces,Vikara?,NA,hi?,him
item_399,n20falag,word,games_routines,produces,Agwa,NA,Fall,fall
item_400,n96spran,word,action_words,produces,Anika,NA,Spread clothes,NA
item_401,n16drian,word,action_words,produces,Anwa,NA,Drink,drink (action)
item_402,n19eatar,word,action_words,produces,Arya,NA,Eat,eat
item_403,n4breban,word,action_words,produces,Banda/Vunza,NA,Break,break
item_404,n29knobi,word,action_words,produces,Bisha/ Hodi,NA,Knock,knock
item_405,n3blobus,word,action_words,produces,Busa,NA,Blow,blow
item_406,n28kisbu,word,action_words,produces,Busu/ Shumu,NA,Kiss,kiss
item_407,n18drobw,word,action_words,produces,Bwaga,NA,Drop,drop
item_408,n40runch,word,action_words,produces,Chimbira,NA,Run away,run
item_409,n61chach,word,action_words,produces,Chimbiza,NA,Chase,chase
item_410,n14drach,word,action_words,produces,Chora,NA,Draw,draw
item_411,n57bedim,word,action_words,produces,Dima,NA,Be able,able
item_412,n68fildz,word,action_words,produces,Dzala,NA,Fill,fill
item_413,n101thif,word,action_words,produces,Fikiria,NA,Think,think
item_414,n25hidfi,word,action_words,produces,Fitsa,NA,Hide,hide
item_415,n10clofu,word,action_words,produces,Funga,NA,Close,close
item_416,n64covfu,word,action_words,produces,Funika,NA,Cover,cover (action)
item_417,n107wipf,word,action_words,produces,Futa/Hangusa,NA,Wipe,wipe
item_418,n77hugga,word,action_words,produces,Gandamira,NA,Hug,hug
item_419,n90shaga,word,action_words,produces,Gazhirana,NA,Share,share
item_420,n106wasg,word,action_words,produces,Gesa,NA,Wash,wash
item_421,n11coogi,word,action_words,produces,Gita,NA,Cook,cook
item_422,n76hitgo,word,action_words,produces,Gonga/ Dunda,NA,Hit,hit
item_423,n60buygu,word,action_words,produces,Gula,NA,Buy,buy
item_424,n53tougu,word,action_words,produces,Guta,NA,Touch,touch
item_425,n7catgwi,word,action_words,produces,Gwira/Ganda,NA,Catch/hold,catch
item_426,n50takha,word,action_words,produces,Hala,NA,Take,take
item_427,n66dohen,word,action_words,produces,Henda,NA,Do,do
item_428,n108worh,word,action_words,produces,Henda kazi,NA,Work,work (action)
item_429,n30lauhe,word,action_words,produces,Henda mwii/Tseka,NA,Laugh/smile,laugh
item_430,n84lovhe,word,action_words,produces,Henza,NA,"Love, like",love
item_431,n92slihe,word,action_words,produces,Hereza,NA,slip,slip
item_432,n17drihi,word,action_words,produces,Hirika,NA,Drive,drive
item_433,n88recho,word,action_words,produces,Hokera,NA,Receive,receive
item_434,n79jumhu,word,action_words,produces,Huruka,NA,Jump,jump
item_435,n87preig,word,action_words,produces,Iga,NA,Pretend,pretend
item_436,n26keeik,word,action_words,produces,Ika,NA,Keep,keep
item_437,n45staim,word,action_words,produces,Ima,NA,Stand,stand
item_438,n42sinim,word,action_words,produces,Imba,NA,Sing,sing
item_439,n59buije,word,action_words,produces,Jenga,NA,Build,build
item_440,n104tryj,word,action_words,produces,Jeza/ Jaribu,NA,Try,try
item_441,n46staka,word,action_words,produces,Kala,NA,Stay,stay
item_442,n65cutka,word,action_words,produces,Kata,NA,Cut,cut
item_443,n103tigk,word,action_words,produces,Kaza,NA,Tighten,tighten
item_444,n43sitke,word,action_words,produces,Kelesi,NA,Sit,sit
item_445,n1bekuha,word,action_words,produces,Kuha/ shiba,NA,Be satisfied with food,NA
item_446,n67dozku,word,action_words,produces,Kunukira,NA,Doze off,nap
item_447,n24gokwe,word,action_words,produces,Kwenda,NA,Go,go
item_448,n63clikw,word,action_words,produces,Kwera/ Panda,NA,Climb,climb
item_449,n44slela,word,action_words,produces,Lala,NA,SleepV,sleep
item_450,n81licla,word,action_words,produces,Lamba,NA,Lick,lick
item_451,n55wakla,word,action_words,produces,Lamuka,NA,Wake up,wake
item_452,n71grela,word,action_words,produces,Lamusa,NA,Greet,greet
item_453,n23givla,word,action_words,produces,Lazha,NA,Give out,give
item_454,n15drelo,word,action_words,produces,Loha,NA,Dream,dream
item_455,n32loolo,word,action_words,produces,Lola,NA,Look,look
item_456,n49taklo,word,action_words,produces,Lorera/Tsunza,NA,take care of,care
item_457,n2bitlum,word,action_words,produces,Luma,NA,Bite,bite
item_458,n70getlu,word,action_words,produces,Lumira,NA,Get hurt,hurt (action)
item_459,n105wanm,word,action_words,produces,Mala,NA,Want,want
item_460,n22finma,word,action_words,produces,Marigiza,NA,Finish,finish
item_461,n36poumw,word,action_words,produces,Mwaga,NA,Pour,pour
item_462,n94spimw,word,action_words,produces,Mwagika,NA,Spill,spill
item_463,n56wrind,word,action_words,produces,Ndika,NA,Write,write
item_464,n93spene,word,action_words,produces,Nena,NA,"Speak, say",say
item_465,n98talne,word,action_words,produces,Nena,NA,Talk,talk
item_466,n78isni,word,action_words,produces,Ni,NA,is,be
item_467,n72hanni,word,action_words,produces,Ning'inira,NA,Hang on,hang
item_468,n48swioj,word,action_words,produces,Ojerera,NA,Swim,swim
item_469,n41seeon,word,action_words,produces,Ona,NA,See,see
item_470,n91shoon,word,action_words,produces,Onyesa,NA,Show,show
item_471,n95spipa,word,action_words,produces,Pashula,NA,Spill,spill
item_472,n69getpa,word,action_words,produces,Pata,NA,Get,get
item_473,n8clapig,word,action_words,produces,Piga makofi,NA,Clap,clap
item_474,n86paipi,word,action_words,produces,Piga rangi/ Haka rangi,NA,Paint,paint (action)
item_475,n27kicpi,word,action_words,produces,Piga teke,NA,Kick,kick
item_476,n5brireh,word,action_words,produces,Reha,NA,Bring,bring
item_477,n31leari,word,action_words,produces,Richa,NA,Leave,leave
item_478,n12cryri,word,action_words,produces,Rira,NA,Cry,cry
item_479,n21feeri,word,action_words,produces,Risa,NA,Feed,feed
item_480,n9clesaf,word,action_words,produces,Safisha,NA,CleanV,clean (action)
item_481,n75helsa,word,action_words,produces,Saidia/ Viza,NA,Help,help
item_482,n47swesh,word,action_words,produces,Shera,NA,Sweep,sweep
item_483,n39reash,word,action_words,produces,Shoma/Soma,NA,"Read, study",read
item_484,n74heasi,word,action_words,produces,Sikira,NA,hear,hear
item_485,n82lissi,word,action_words,produces,Sirikiza,NA,Listen,listen
item_486,n38pussu,word,action_words,produces,Sukuma,NA,Push,push
item_487,n99talsu,word,action_words,produces,Sumurira,NA,Talk or say something,NA
item_488,n83loota,word,action_words,produces,Tafuta,NA,Look for,look for
item_489,n102tict,word,action_words,produces,Tekerenya/ Gweregecha,NA,Tickle,tickle
item_490,n85makte,word,action_words,produces,Tengeza,NA,"Make, mend",make
item_491,n97swite,word,action_words,produces,Teza,NA,Swing,swing (action)
item_492,n54waith,word,action_words,produces,Thariza/Rinda,NA,Wait,wait
item_493,n100teat,word,action_words,produces,Tharura,NA,Tear,tear
item_494,n51tasth,word,action_words,produces,Thatha,NA,Taste,taste
item_495,n62chots,word,action_words,produces,Tsagula,NA,Choose,choose
item_496,n33movts,word,action_words,produces,Tsembera,NA,Move around/walk,walk
item_497,n52thrts,word,action_words,produces,Tsuha,NA,Throw,throw
item_498,n73hatts,word,action_words,produces,Tsukirirwa/ Mena,NA,Hate/be angry,hate
item_499,n6cartsu,word,action_words,produces,Tsukula,NA,Carry,carry
item_500,n89shatu,word,action_words,produces,Tukusa,NA,Shake,shake
item_501,n13danvi,word,action_words,produces,Vina,NA,Dance,dance
item_502,n34opevu,word,action_words,produces,Vugula,NA,Open,open (action)
item_503,n37pulvu,word,action_words,produces,Vuha,NA,"Pull, go fishing",pull
item_504,n58brevu,word,action_words,produces,Vunzika,NA,Break by itself,break
item_505,n35plaza,word,action_words,produces,Zaziga,NA,Play,play
item_506,o19bigbo,word,descriptive_words (adjectives),produces,Bomu,NA,Big,big
item_507,o21blubu,word,descriptive_words (adjectives),produces,Buluu,NA,Blue,blue
item_508,o6fewcha,word,descriptive_words (adjectives),produces,Chache/ Kidogo,NA,Few,little (amount)
item_509,o5dircha,word,descriptive_words (adjectives),produces,Chafu,NA,Dirty,dirty
item_510,o29findz,word,descriptive_words (adjectives),produces,Dzasira/ Goma,NA,Finished,finished
item_511,o26dryfu,word,descriptive_words (adjectives),produces,Furufu/ Kavu/ uma,NA,Dry,dry (description)
item_512,o44oneid,word,descriptive_words (adjectives),produces,Idziyovunzika/ Bandika,NA,One that has broken,broken
item_513,o2agakah,word,descriptive_words (adjectives),produces,Kaheri,NA,Again,again
item_514,o37hotka,word,descriptive_words (adjectives),produces,kali,NA,Hot tempered,angry
item_515,o42okkar,word,descriptive_words (adjectives),produces,Kara kara,NA,OK,ok
item_516,o51thiki,word,descriptive_words (adjectives),produces,Kihu,NA,Thirst,thirsty
item_517,o24darki,word,descriptive_words (adjectives),produces,Kiza,NA,Darkness,dark
item_518,o36harko,word,descriptive_words (adjectives),produces,Komu,NA,"Hard, difficult",difficult
item_519,o47rotko,word,descriptive_words (adjectives),produces,Kongo,NA,Rotten,rotten
item_520,o13sicko,word,descriptive_words (adjectives),produces,Kongo,NA,"Sick, ill",sick
item_521,o25dozku,word,descriptive_words (adjectives),produces,Kuka,NA,Doze,sleepy
item_522,o11noiku,word,descriptive_words (adjectives),produces,Kululu/ Lonzo,NA,Noise,noisy
item_523,o30firkw,word,descriptive_words (adjectives),produces,Kwanza,NA,First,first
item_524,o49sofla,word,descriptive_words (adjectives),produces,Laini,NA,Soft,soft
item_525,o7gotlum,word,descriptive_words (adjectives),produces,Lumira,NA,Got hurt,hurt (description)
item_526,o53winlu,word,descriptive_words (adjectives),produces,Lupeho,NA,Wind,wind
item_527,o32getlw,word,descriptive_words (adjectives),produces,Lwama,NA,Get wet,wet (description)
item_528,o45quima,word,descriptive_words (adjectives),produces,Malo,NA,Quick,quick
item_529,o16alema,word,descriptive_words (adjectives),produces,Matso,NA,Alert,alert
item_530,o33goomb,word,descriptive_words (adjectives),produces,Mbidzo,NA,Good,good
item_531,o17badmb,word,descriptive_words (adjectives),produces,Mbii,NA,Bad,bad
item_532,o41newmb,word,descriptive_words (adjectives),produces,Mbisha,NA,New,new
item_533,o9hotmoh,word,descriptive_words (adjectives),produces,Moho,NA,Hot/fire,hot
item_534,o18beamu,word,descriptive_words (adjectives),produces,Mu/Urembo,NA,"Beautiful, beauty",beautiful
item_535,o39lonmu,word,descriptive_words (adjectives),produces,Mure/Nyire,NA,Long,long
item_536,o38lasmw,word,descriptive_words (adjectives),produces,Mwisho/ Dumu,NA,Last long,tough
item_537,o12quiny,word,descriptive_words (adjectives),produces,Nyamala,NA,Quiet,quiet
item_538,o52whiny,word,descriptive_words (adjectives),produces,Nyaruhe,NA,White,white
item_539,o20blany,word,descriptive_words (adjectives),produces,Nyiru,NA,Black,black
item_540,o10hunnz,word,descriptive_words (adjectives),produces,Nzala,NA,Hunger,hungry
item_541,o50thinz,word,descriptive_words (adjectives),produces,Nziho/ Memerea,NA,Thick/heavy,heavy
item_542,o28feaog,word,descriptive_words (adjectives),produces,Ogoha,NA,Fear,afraid
item_543,o23colpe,word,descriptive_words (adjectives),produces,Peho,NA,"cold, Shade, air,",cold
item_544,o15slopo,word,descriptive_words (adjectives),produces,Porepore,NA,Slowly,slow
item_545,o8haprah,word,descriptive_words (adjectives),produces,Raha,NA,Happiness,happy
item_546,o35grera,word,descriptive_words (adjectives),produces,Rangi ya nyasi,NA,Green,green
item_547,o22clesa,word,descriptive_words (adjectives),produces,Safi,NA,CleanA,clean (description)
item_548,o40lousa,word,descriptive_words (adjectives),produces,Sauti ya dzulu,NA,Loud,loud
item_549,o34goote,word,descriptive_words (adjectives),produces,Tele/ Dzala,NA,Full,full
item_550,o48smath,word,descriptive_words (adjectives),produces,Thithe,NA,Small,small
item_551,o43oldth,word,descriptive_words (adjectives),produces,Thumia,NA,Old thing,old
item_552,o46redth,word,descriptive_words (adjectives),produces,Thune,NA,Red,red
item_553,o31getts,word,descriptive_words (adjectives),produces,Tsoka,NA,Get tired,tired
item_554,o3angtsu,word,descriptive_words (adjectives),produces,Tsukirwa,NA,Anger,angry
item_555,o27emptu,word,descriptive_words (adjectives),produces,Tuhu,NA,Empty,empty
item_556,o14sleut,word,descriptive_words (adjectives),produces,Utsingizini,NA,SleepA,sleepy
item_557,p4latbaa,word,time_words,produces,Baadaye,NA,Later,later
item_558,p11yesdz,word,time_words,produces,Dzana,NA,Yesterday,yesterday
item_559,p3evedzi,word,time_words,produces,Dziloni,NA,Evening,evening
item_560,p9tommac,word,time_words,produces,Machero,NA,Tomorrow,tomorrow
item_561,p5mormad,word,time_words,produces,Madzacha,NA,Morning,morning
item_562,p2daymut,word,time_words,produces,Mutsana,NA,Daytime,daytime
item_563,p8todrer,word,time_words,produces,Rero,NA,today,today
item_564,p1daysik,word,time_words,produces,Siku,NA,Day,day
item_565,p10whosi,word,time_words,produces,Siku nzima,NA,Whole day,NA
item_566,p6nigusi,word,time_words,produces,Usiku,NA,Night,night
item_567,p7nowvik,word,time_words,produces,Vikara/Sasa,NA,Now,now
item_568,v10idyuy,word,pronouns,produces,Yuyu,NA,01dem1,this
item_569,v20idyuy,word,pronouns,produces,Yuyahu,NA,01dem2,that
item_570,v30idiye,word,pronouns,produces,Iye,NA,01dem3,that
item_571,v40idmun,word,pronouns,produces,Mungine,NA,01dem5,another
item_572,v50idmwe,word,pronouns,produces,mwenye,NA,01dem6,POSS
item_573,v60ipwan,word,pronouns,produces,Wangu,NA,01ps1,1SG.POSS
item_574,v70ipwak,word,pronouns,produces,Wako,NA,01ps2,2SG.POSS
item_575,v80ipwak,word,pronouns,produces,Wakwe,NA,01ps3,3SG.POSS
item_576,v90ipweh,word,pronouns,produces,Wehu,NA,01ps4,1PL.POSS
item_577,v100ipwe,word,pronouns,produces,Wenu,NA,01ps5,2PL.POSS
item_578,v110ipwo,word,pronouns,produces,Wao,NA,01ps6,3PL.POSS
item_579,v1202daa,word,pronouns,produces,Aa,NA,02dem1,these
item_580,v1302dar,word,pronouns,produces,Aryahu,NA,02dem2,those
item_581,v1402dao,word,pronouns,produces,Ao,NA,02dem3,those
item_582,v151502d,word,pronouns,produces,osi,NA,02dem4,all
item_583,v1602dan,word,pronouns,produces,angine,NA,02dem5,other
item_584,v1702den,word,pronouns,produces,enye,NA,02dem6,POSS
item_585,v1805dri,word,pronouns,produces,Riri,NA,05dem1,this
item_586,v1905dri,word,pronouns,produces,Riryahu,NA,05dem2,this
item_587,v2005dri,word,pronouns,produces,Riro,NA,05dem3,that
item_588,v2105dro,word,pronouns,produces,Rosi,NA,05dem4,that
item_589,v2205dri,word,pronouns,produces,Ringine,NA,05dem5,another
item_590,v2305dre,word,pronouns,produces,Renye,NA,05dem6,POSS
item_591,v2405pra,word,pronouns,produces,Rangu,NA,05ps1,1SG.POSS
item_592,v2505pra,word,pronouns,produces,Rako,NA,05ps2,2SG.POSS
item_593,v2605pra,word,pronouns,produces,Rakwe,NA,05ps3,3SG.POSS
item_594,v2705pre,word,pronouns,produces,Rehu,NA,05ps4,1PL.POSS
item_595,v2805pre,word,pronouns,produces,Renu,NA,05ps5,2PL.POSS
item_596,v2905pra,word,pronouns,produces,Rao,NA,05ps6,3PL.POSS
item_597,v3006dga,word,pronouns,produces,Gaga,NA,06dem1,these
item_598,v3106dga,word,pronouns,produces,Garyahu,NA,06dem2,those
item_599,v3206dga,word,pronouns,produces,Gago,NA,06dem3,those
item_600,v3306dgo,word,pronouns,produces,Gosi,NA,06dem4,all
item_601,v3406dma,word,pronouns,produces,Mangine,NA,06dem5,other
item_602,v3506dge,word,pronouns,produces,Genye,NA,06dem6,POSS
item_603,v3607dki,word,pronouns,produces,Kiki,NA,07dem1,this
item_604,v3707dki,word,pronouns,produces,Kiryahu,NA,07dem2,this
item_605,v3807dki,word,pronouns,produces,Kicho,NA,07dem3,that
item_606,v3907dch,word,pronouns,produces,Chosi,NA,07dem4,that
item_607,v4007dki,word,pronouns,produces,Kingine,NA,07dem5,another
item_608,v4107pch,word,pronouns,produces,Changu,NA,07ps1,1SG.POSS
item_609,v4207pch,word,pronouns,produces,Chako,NA,07ps2,2SG.POSS
item_610,v4307pch,word,pronouns,produces,Chakwe,NA,07ps3,3SG.POSS
item_611,v4407pch,word,pronouns,produces,Chehu,NA,07ps4,1PL.POSS
item_612,v4507pch,word,pronouns,produces,Chenu,NA,07ps5,2PL.POSS
item_613,v4607pch,word,pronouns,produces,Chao,NA,07ps6,3PL.POSS
item_614,v4708dvi,word,pronouns,produces,Vivi,NA,08dem1,these
item_615,v4808dvi,word,pronouns,produces,Viryahu,NA,08dem2,those
item_616,v4908dvi,word,pronouns,produces,Vivyo,NA,08dem3,those
item_617,v5008dvi,word,pronouns,produces,Vingine,NA,08dem4,other
item_618,v5109dli,word,pronouns,produces,Ii,NA,09dem1,this
item_619,v5209dir,word,pronouns,produces,Iryahu,NA,09dem2,that
item_620,v5309diy,word,pronouns,produces,Iyo,NA,09dem3,that
item_621,v5409dyo,word,pronouns,produces,Yosi,NA,09dem4,all
item_622,v5509din,word,pronouns,produces,Ingine,NA,09dem5,other
item_623,v5609dye,word,pronouns,produces,yenye,NA,09dem6,POSS
item_624,v5709pya,word,pronouns,produces,Yangu,NA,09ps1,1SG.POSS
item_625,v5809pya,word,pronouns,produces,Yako,NA,09ps2,2SG.POSS
item_626,v5909pya,word,pronouns,produces,Yakwe,NA,09ps3,3SG.POSS
item_627,v6009pye,word,pronouns,produces,Yehu,NA,09ps4,1PL.POSS
item_628,v6109pye,word,pronouns,produces,Yenu,NA,09ps5,2PL.POSS
item_629,v6209pya,word,pronouns,produces,Yao,NA,09ps6,3PL.POSS
item_630,v6310dzi,word,pronouns,produces,Zizi,NA,10dem1,these
item_631,v6410dzi,word,pronouns,produces,Ziryahu,NA,10dem2,those
item_632,v6510dzi,word,pronouns,produces,Zizo,NA,10dem3,those
item_633,v6610dzo,word,pronouns,produces,Zosi,NA,10dem4,all
item_634,v6710dze,word,pronouns,produces,Zenye,NA,10dem6,POSS
item_635,v6810pza,word,pronouns,produces,Zangu,NA,10ps1,1SG.POSS
item_636,v6910pza,word,pronouns,produces,Zako,NA,10ps2,2SG.POSS
item_637,v7010pza,word,pronouns,produces,Zakwe,NA,10ps3,3SG.POSS
item_638,v7110pze,word,pronouns,produces,Zehu,NA,10ps4,1PL.POSS
item_639,v7210pze,word,pronouns,produces,Zenu,NA,10ps5,2PL.POSS
item_640,v7310pza,word,pronouns,produces,Zao,NA,10ps6,3PL.POSS
item_641,v7416dha,word,pronouns,produces,Haha,NA,16dem1,this
item_642,v7516dha,word,pronouns,produces,Haryahu,NA,16dem2,this
item_643,v7616dha,word,pronouns,produces,Haho,NA,16dem3,that
item_644,v7716dha,word,pronouns,produces,Hangine,NA,16dem5,another
item_645,v7816dhe,word,pronouns,produces,Henye,NA,16dem6,POSS
item_646,v7917dku,word,pronouns,produces,Kuku,NA,17dem1,here
item_647,v8017dku,word,pronouns,produces,Kuryahu,NA,17dem2,there
item_648,v8117dku,word,pronouns,produces,Kuko,NA,17dem3,there
item_649,v8217dko,word,pronouns,produces,Kosi,NA,17dem4,all
item_650,v8317dku,word,pronouns,produces,Kungine,NA,17dem5,another
item_651,v8417pkw,word,pronouns,produces,Kwangu,NA,17ps1,1SG.POSS
item_652,v8517pkw,word,pronouns,produces,Kwako,NA,17ps2,2SG.POSS
item_653,v8617pkw,word,pronouns,produces,Kwakwe,NA,17ps3,3SG.POSS
item_654,v8717pkw,word,pronouns,produces,Kwehu,NA,17ps4,1PL.POSS
item_655,v8817pkw,word,pronouns,produces,Kwenu,NA,17ps5,2PL.POSS
item_656,v8917pkw,word,pronouns,produces,Kwao,NA,17ps6,3PL.POSS
item_657,v90permi,word,pronouns,produces,Mimi,NA,pers1,1SG
item_658,v91persi,word,pronouns,produces,Siswi,NA,pers2,1PL
item_659,v92peruw,word,pronouns,produces,Uwe,NA,pers3,2SG
item_660,v93periy,word,pronouns,produces,Iye,NA,pers4,3SG
item_661,w8whohan,word,question_words,produces,Hani,NA,Who,who
item_662,w5whehik,word,question_words,produces,Hiko,NA,Where,where (question)
item_663,w6whihiy,word,question_words,produces,Hiye,NA,Which one?,which (question)
item_664,w7whihiy,word,question_words,produces,Hiyo,NA,Which one?,which (question)
item_665,w9whykwa,word,question_words,produces,Kwanoni,NA,why?,why
item_666,w2hownga,word,question_words,produces,Ngahi,NA,how many,how
item_667,w3whanon,word,question_words,produces,Noni,NA,What?,what
item_668,w4wherin,word,question_words,produces,Rini,NA,When?,when (question)
item_669,w1howvid,word,question_words,produces,Vidze,NA,How is it?,how
item_670,x13ondzu,word,prepositions,produces,Dzulu/Dzulu dzulu,NA,On top of/up,on top
item_671,x7herhah,word,prepositions,produces,Haha,NA,Here,here
item_672,x15theha,word,prepositions,produces,Haryahu,NA,There,there
item_673,x10neahe,word,prepositions,produces,Hehi,NA,Near,near
item_674,x11nexhe,word,prepositions,produces,Hehi na,NA,Next to,next to
item_675,x16whehe,word,prepositions,produces,Henye,NA,Where there is,NA
item_676,x4beskan,word,prepositions,produces,Kanda,NA,besides,beside
item_677,x2atkand,word,prepositions,produces,Kanda kanda,NA,At the edge,NA
item_678,x14outko,word,prepositions,produces,Konze,NA,Outside,outside
item_679,x6farkur,word,prepositions,produces,Kure,NA,Far,far
item_680,x1atkwa,word,prepositions,produces,kwa,NA,At,at
item_681,x8insnda,word,prepositions,produces,Ndani,NA,Inside,inside
item_682,x9insnda,word,prepositions,produces,Ndani,NA,inside,inside
item_683,x3behnyu,word,prepositions,produces,Nyuma,NA,Behind,behind
item_684,x5dowtsi,word,prepositions,produces,Tsini,NA,Down,down
item_685,x12ofya,word,prepositions,produces,Ya,NA,Of,of
item_686,y12witbi,word,descriptive_words (adverbs),produces,Bila,NA,without,without
item_687,y3anoing,word,descriptive_words (adverbs),produces,Ingine,NA,Another,another
item_688,y8nonkah,word,descriptive_words (adverbs),produces,Kahana,NA,None,none
item_689,y5evekil,word,descriptive_words (adverbs),produces,Kila,NA,Every,every
item_690,y6mannyi,word,descriptive_words (adverbs),produces,Nyinji,NA,Many,many
item_691,y2alspia,word,descriptive_words (adverbs),produces,Pia,NA,Also,also
item_692,y11versa,word,descriptive_words (adverbs),produces,Sana/Zhomu,NA,very much,a lot
item_693,y10samsa,word,descriptive_words (adverbs),produces,Sawa/ Karakara,NA,"Same, correct",same
item_694,y9notsoz,word,descriptive_words (adverbs),produces,Sozho/Soyo,NA,Not that,not
item_695,y1allyos,word,descriptive_words (adverbs),produces,Yosi,NA,All of it,everything
item_696,y4anyyoy,word,descriptive_words (adverbs),produces,Yoyosi,NA,Any,any
item_697,y7morzai,word,descriptive_words (adverbs),produces,Zaidi,NA,More,more
item_698,z7theala,word,connecting_words,produces,Alafu,NA,Then,then
item_699,z5orama,word,connecting_words,produces,Ama/ Au,NA,Or,or
item_700,z2atlang,word,connecting_words,produces,Angalau,NA,At least,NA
item_701,z8togham,word,connecting_words,produces,Hamwenga na,NA,Together with,together
item_702,z3beckwa,word,connecting_words,produces,Kwa sababu,NA,Because,because
item_703,z6sokwa,word,connecting_words,produces,Kwa vizho,NA,So then,so
item_704,z4butlak,word,connecting_words,produces,Lakini,NA,But,but
item_705,z1andna,word,connecting_words,produces,Na,NA,And,and
item_706,a1noun,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Noun class prefixes?,NA
item_707,a2plur,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Plurals at all?,NA
item_708,a3adj,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Marked adjectives?,NA
item_709,a4verb,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Verb prefixes at all?,NA
item_710,a5past,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Verb tenses at all?,NA
item_711,b1n1,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_712,b2n7,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_713,b3n3,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_714,b4n11,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_715,b5n6,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_716,b6n8,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_717,b7n4,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_718,b8n2,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_719,b9n9,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_720,b10vperf,word_complexity,NA,simple; complex,NA,NA,Verb perfect marker w 3rd person,NA
item_721,b11vpres,word_complexity,NA,simple; complex,NA,NA,Verb present tense marker w 1st person,NA
item_722,b12vperf,word_complexity,NA,simple; complex,NA,NA,Verb perfect marker w 1st person,NA
item_723,b13vneg,word_complexity,NA,simple; complex,NA,NA,Verb negative with 3rd person prefix,NA
item_724,b14vsubn,word_complexity,NA,simple; complex,NA,NA,Verb prefix on negative subjunctive,NA
item_725,b15vsubp,word_complexity,NA,simple; complex,NA,NA,Verb prefix on positive subjunctive,NA
item_726,b16vfut,word_complexity,NA,simple; complex,NA,NA,Verb prefix on future,NA
item_727,b17vpres,word_complexity,NA,simple; complex,NA,NA,Verb prefix on present (extended),NA
item_728,b18vneg,word_complexity,NA,simple; complex,NA,NA,Verb negative 1st person prefix,NA
item_729,b19vinf,word_complexity,NA,simple; complex,NA,NA,Verb infinitive prefix,NA
item_730,b20vtens,word_complexity,NA,simple; complex,NA,NA,Verb tense with object marker,NA
item_731,b21vobj,word_complexity,NA,simple; complex,NA,NA,Verb object marker,NA
item_732,b22vpass,word_complexity,NA,simple; complex,NA,NA,Passive,NA
item_733,b23vstat,word_complexity,NA,simple; complex,NA,NA,Stative,NA
item_734,b24vcaus,word_complexity,NA,simple; complex,NA,NA,Causative,NA
