itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_433,sentar,word,action_words,produces,sentar(se),NA,to sit,sit
item_434,ser,word,action_words,produces,"ser [soy, eres, es...]",NA,to be,be
item_435,subir,word,action_words,produces,subir(se),NA,to get up,climb
item_436,tapar,word,action_words,produces,tapar,NA,to cover,cover (action)
item_437,tener,word,action_words,produces,"tener [tengo, tienes...]",NA,to have,have
item_438,tocar,word,action_words,produces,tocar,NA,to touch,touch
item_439,tomar,word,action_words,produces,tomar(se),NA,to take,take
item_440,toser,word,action_words,produces,toser,NA,cough,cough
item_441,trabajar,word,action_words,produces,trabajar,NA,to work,work (action)
item_442,traer,word,action_words,produces,traer,NA,to bring,bring
item_443,valer,word,action_words,produces,valer,NA,to value,value (action)
item_444,venir,word,action_words,produces,"venir [ven, vente]",NA,to come,come
item_445,ver,word,action_words,produces,ver,NA,to watch/see,watch (action)
item_446,vestir,word,action_words,produces,vestir(se),NA,dress,dress (action)
item_447,volar,word,action_words,produces,volar,NA,fly,fly (action)
item_448,contar,word,action_words,produces,contar,NA,to tell,tell
item_449,alto,word,descriptive_words,produces,alto,NA,tall,tall
item_450,amarillo,word,descriptive_words,produces,amarillo,NA,yellow,yellow
item_451,apagado,word,descriptive_words,produces,apagado,NA,off,off
item_452,asustado,word,descriptive_words,produces,asustado,NA,afraid/scared,afraid
item_453,azul,word,descriptive_words,produces,azul,NA,blue,blue
item_454,blanco,word,descriptive_words,produces,blanco,NA,white,white
item_455,bonito,word,descriptive_words,produces,bonito,NA,pretty,pretty
item_456,bueno_,word,descriptive_words,produces,bueno,NA,good/kind,good
item_457,caliente,word,descriptive_words,produces,caliente,NA,hot,hot
item_458,contento,word,descriptive_words,produces,contento,NA,happy,happy
item_459,dificil,word,descriptive_words,produces,difícil,NA,difficult,difficult
item_460,encendid,word,descriptive_words,produces,encendido,NA,switched on,on (description)
item_461,enfadado,word,descriptive_words,produces,enfadado,NA,angry,angry
item_462,enfermo,word,descriptive_words,produces,enfermo/malito,NA,sick,sick
item_463,feo,word,descriptive_words,produces,feo,NA,ugly,ugly
item_464,frio,word,descriptive_words,produces,frío,NA,cold,cold
item_465,grande,word,descriptive_words,produces,grande,NA,great,big
item_466,guapo,word,descriptive_words,produces,guapo,NA,handsome,cute
item_467,hambre,word,descriptive_words,produces,hambre,NA,hunger,hungry
item_468,lleno,word,descriptive_words,produces,lleno,NA,full,full
item_469,malo,word,descriptive_words,produces,malo,NA,bad,bad
item_470,mentiros,word,descriptive_words,produces,mentiroso,NA,liar,liar
item_471,miedo,word,descriptive_words,produces,miedo,NA,afraid,afraid
item_472,negro,word,descriptive_words,produces,negro,NA,black,black
item_473,nuevo,word,descriptive_words,produces,nuevo,NA,new,new
item_474,pequeno,word,descriptive_words,produces,pequeño/chiquitito,NA,small,small
item_475,redondo,word,descriptive_words,produces,redondo,NA,round,round
item_476,rojo,word,descriptive_words,produces,rojo,NA,red,red
item_477,roto,word,descriptive_words,produces,roto,NA,broken,broken
item_478,solo,word,descriptive_words,produces,solo,NA,alone,alone
item_479,sueno,word,descriptive_words,produces,sueño,NA,dream,dream
item_480,sucio,word,descriptive_words,produces,sucio,NA,dirty,dirty
item_481,triste,word,descriptive_words,produces,triste,NA,sad,sad
item_482,verde,word,descriptive_words,produces,verde,NA,green,green
item_483,susto,word,descriptive_words,produces,susto,NA,scare,scared
item_484,ahora,word,time_words,produces,ahora,NA,now,now
item_485,despues,word,time_words,produces,después,NA,after,after
item_486,dia,word,time_words,produces,día,NA,day,day
item_487,luego,word,time_words,produces,luego,NA,later,later
item_488,manana,word,time_words,produces,mañana,NA,tomorrow,tomorrow
item_489,noche,word,time_words,produces,noche,NA,night,night
item_490,pronto,word,time_words,produces,pronto,NA,soon/early,soon
item_491,ya,word,time_words,produces,ya,NA,already,already
item_492,algo,word,pronouns,produces,algo,NA,something,something
item_493,aquel,word,pronouns,produces,aquel,NA,that,that
item_494,aquella,word,pronouns,produces,aquella/as/os,NA,those,those
item_495,conmigo,word,pronouns,produces,conmigo,NA,with me,1SG
item_496,contigo,word,pronouns,produces,contigo,NA,with you,2SG
item_497,el_,word,pronouns,produces,él,NA,he,3SG
item_498,ella,word,pronouns,produces,ella,NA,her,3SG
item_499,ellos,word,pronouns,produces,ellos/as,NA,them,3PL
item_500,esa,word,pronouns,produces,esa,NA,this,this
item_501,ese,word,pronouns,produces,ese,NA,that,that
item_502,eso,word,pronouns,produces,eso,NA,that,that
item_503,esos,word,pronouns,produces,esos/as,NA,those,those
item_504,esta,word,pronouns,produces,ésta,NA,this,this
item_505,este,word,pronouns,produces,éste,NA,this,this
item_506,esto,word,pronouns,produces,ésto,NA,this,this
item_507,estos,word,pronouns,produces,éstos/éstas,NA,these,these
item_508,mi,word,pronouns,produces,mí,NA,my,1SG.POSS
item_509,para_mi,word,pronouns,produces,(para) mí,NA,for me,1SG
item_510,mio,word,pronouns,produces,mío/mía,NA,mine,1SG.POSS
item_511,mios,word,pronouns,produces,míos/mías,NA,mine,1SG.POSS
item_512,otra,word,pronouns,produces,otra/o,NA,other,other
item_513,su,word,pronouns,produces,su,NA,its,3SG.POSS
item_514,suyo,word,pronouns,produces,suyo/a,NA,his/hers,3SG.POSS
item_515,para_ti,word,pronouns,produces,(para) ti,NA,for you,2SG
item_516,tu_,word,pronouns,produces,tú,NA,you,2SG
item_517,tu,word,pronouns,produces,tu,NA,your,2SG.POSS
item_518,tuyo,word,pronouns,produces,tuyo/tuya,NA,yours,2SG.POSS
item_519,tuyos,word,pronouns,produces,tuyos/tuyas,NA,yours,2SG.POSS
item_520,yo,word,pronouns,produces,yo,NA,I,1SG
item_521,como,word,question_words,produces,cómo,NA,how,how
item_522,cual,word,question_words,produces,cuál,NA,which,which (question)
item_523,cuando,word,question_words,produces,cuándo,NA,when,when (question)
item_524,cuantos,word,question_words,produces,cuántos,NA,how many,how many
item_525,donde,word,question_words,produces,dónde,NA,where,where (question)
item_526,por_que_,word,question_words,produces,por qué,NA,why,why
item_527,que,word,question_words,produces,qué,NA,what,what
item_528,quien,word,question_words,produces,quién,NA,who,who
item_529,adormir,word,locations,produces,a (a dormir),NA,to (to sleep),to
item_530,al,word,locations,produces,al,NA,to the,to
item_531,ahi,word,locations,produces,ahí,NA,there,there
item_532,alli,word,locations,produces,allí,NA,there,there
item_533,aqui,word,locations,produces,aquí,NA,here,here
item_534,arriba,word,locations,produces,arriba,NA,up,up
item_535,asi,word,locations,produces,así,NA,so,so
item_536,casi,word,locations,produces,casi,NA,almost,almost
item_537,con,word,locations,produces,con,NA,with,with
item_538,de,word,locations,produces,de,NA,of,of
item_539,del,word,locations,produces,del,NA,of the,of
item_540,debajo,word,locations,produces,debajo/abajo,NA,below,below
item_541,delante,word,locations,produces,delante,NA,in front,front
item_542,dentro,word,locations,produces,dento/adentro,NA,inside,inside
item_543,detras,word,locations,produces,detrás,NA,behind,back (location)
item_544,en,word,locations,produces,en,NA,on,on
item_545,encima,word,locations,produces,encima,NA,above,above
item_546,entre,word,locations,produces,entre,NA,between,between
item_547,fuera,word,locations,produces,fuera/afuera,NA,out,out
item_548,hasta,word,locations,produces,hasta,NA,until,until
item_549,al_lado,word,locations,produces,al lado,NA,next to,beside
item_550,para,word,locations,produces,para,NA,for,for
item_551,por,word,locations,produces,por,NA,by,by
item_552,sin,word,locations,produces,sin,NA,without,without
item_553,alguno,word,articles,produces,alguno/a,NA,any,any
item_554,dos,word,articles,produces,dos,NA,two,two
item_555,cuatro,word,articles,produces,cuatro,NA,four,four
item_556,el,word,articles,produces,el,NA,the,the
item_557,la,word,articles,produces,la,NA,the,the
item_558,las,word,articles,produces,las,NA,the,the
item_559,los,word,articles,produces,los,NA,the,the
item_560,mas,word,articles,produces,más,NA,more,more
item_561,mucho,word,articles,produces,mucho/a/os/as,NA,much,much
item_562,nada,word,articles,produces,nada,NA,nothin,nothing
item_563,no_hay,word,articles,produces,no hay,NA,there's none,none
item_564,otro,word,articles,produces,otro,NA,other,other
item_565,otravez,word,articles,produces,otra vez,NA,again,again
item_566,poco,word,articles,produces,poco,NA,little,little
item_567,tambien,word,articles,produces,también,NA,also,also
item_568,tampoco,word,articles,produces,tampoco,NA,either,either
item_569,todas,word,articles,produces,todas/os,NA,all,all
item_570,todo,word,articles,produces,todo,NA,everything,everything
item_571,tres,word,articles,produces,tres,NA,three,three
item_572,un,word,articles,produces,un,NA,a,a
item_573,uno,word,articles,produces,uno,NA,a,a
item_574,una_,word,articles,produces,una,NA,a,a
item_575,unas,word,articles,produces,unas,NA,some,some
item_576,unos,word,articles,produces,unos,NA,some,some
item_577,estar_au,word,states,produces,estar (estoy jugando),NA,be,be
item_578,haber_au,word,states,produces,haber (he comido),NA,have,have
item_579,ir_au,word,states,produces,ir (vamos a dormir),NA,go,go
item_580,poder_au,word,states,produces,poder (puedes correr),NA,can,can
item_581,querer_a,word,states,produces,querer (quiero comer),NA,want,want
item_582,entonces,word,connecting_words,produces,entonces,NA,then,then
item_583,o,word,connecting_words,produces,o,NA,or,or
item_584,pero,word,connecting_words,produces,pero,NA,but,but
item_585,porque,word,connecting_words,produces,porque,NA,because,because
item_586,que_,word,connecting_words,produces,que (que no vengas),NA,that,that
item_587,si,word,connecting_words,produces,si (estoy quieres),NA,if,if
item_588,y,word,connecting_words,produces,y,NA,and,and
