itemID,item,type,choices,category,definition,complexity_category,gloss,uni_lemma
item_422,chercher,word,produces,action_words,chercher,NA,look for,look for
item_423,choisir,word,produces,action_words,choisir,NA,to choose,choose
item_424,cogner_(`a),word,produces,action_words,cogner (à),NA,knock (at),bang
item_425,coller,word,produces,action_words,coller,NA,paste,glue (action)
item_426,conduire,word,produces,action_words,conduire,NA,drive,drive
item_427,construire/b^at,word,produces,action_words,construire/bâtir,NA,construct / build,build
item_428,couper,word,produces,action_words,couper,NA,cut,cut
item_429,courir,word,produces,action_words,courir,NA,run,run
item_430,couvrir,word,produces,action_words,couvrir,NA,cover,cover (action)
item_431,cracher,word,produces,action_words,cracher,NA,to spit,spit
item_432,danser,word,produces,action_words,danser,NA,dance,dance
item_433,d'ebarquer,word,produces,action_words,débarquer,NA,land,get off
item_434,d'echirer,word,produces,action_words,déchirer,NA,tear,tear
item_435,descendre,word,produces,action_words,descendre,NA,go down,get off
item_436,dessiner,word,produces,action_words,dessiner,NA,draw,draw
item_437,dire,word,produces,action_words,dire,NA,say,say
item_438,donner,word,produces,action_words,donner,NA,give,give
item_439,dormir,word,produces,action_words,dormir,NA,to sleep,sleep
item_440,'echapper,word,produces,action_words,échapper,NA,escape,drop
item_441,'ecouter,word,produces,action_words,écouter,NA,listen,listen
item_442,'ecrire,word,produces,action_words,écrire,NA,to write,write
item_443,embarquer,word,produces,action_words,embarquer,NA,embark,get on
item_444,embrasser,word,produces,action_words,embrasser,NA,to kiss,kiss
item_445,enlever,word,produces,action_words,enlever,NA,to take off,remove
item_446,entendre,word,produces,action_words,entendre,NA,hear,hear
item_447,essayer,word,produces,action_words,essayer,NA,try,try
item_448,essuyer,word,produces,action_words,essuyer,NA,wipe,wipe
item_449,^etre,word,produces,action_words,être,NA,be,be
item_450,faire,word,produces,action_words,faire,NA,make,do
item_451,fermer,word,produces,action_words,fermer,NA,to close,close
item_452,finir1,word,produces,action_words,finir,NA,finish,finish
item_453,glisser,word,produces,action_words,glisser,NA,slip,slide (action)
item_454,go^uter,word,produces,action_words,goûter,NA,to taste,taste
item_455,grimper,word,produces,action_words,grimper,NA,to climb,climb
item_456,jeter,word,produces,action_words,jeter,NA,throw,dump
item_457,jouer,word,produces,action_words,jouer,NA,to play,play
item_458,lancer,word,produces,action_words,lancer,NA,launch,throw
item_459,laver,word,produces,action_words,laver,NA,Wash,wash
item_460,l'echer,word,produces,action_words,lécher,NA,lick,lick
item_461,lire,word,produces,action_words,lire,NA,read,read
item_462,manger,word,produces,action_words,manger,NA,eat,eat
item_463,marcher,word,produces,action_words,marcher,NA,walk,walk
item_464,mettre,word,produces,action_words,mettre,NA,to put,put
item_465,monter_(`a_chev,word,produces,action_words,monter (à cheval...),NA,Ride a horse...,ride
item_466,montrer,word,produces,action_words,montrer,NA,show,show
item_467,mordre,word,produces,action_words,mordre,NA,bite,bite
item_468,nager,word,produces,action_words,nager,NA,swim,swim
item_469,nettoyer,word,produces,action_words,nettoyer,NA,clean,clean (action)
item_470,ouvrir,word,produces,action_words,ouvrir,NA,open,open (action)
item_471,parler,word,produces,action_words,parler,NA,speak,talk
item_472,partager,word,produces,action_words,partager,NA,share,share
item_473,patiner,word,produces,action_words,patiner,NA,skate,skate (action)
item_474,peinturer,word,produces,action_words,peinturer,NA,painting,paint (action)
item_475,penser,word,produces,action_words,penser,NA,think,think
item_476,pleurer,word,produces,action_words,pleurer,NA,cry,cry
item_477,pousser,word,produces,action_words,pousser,NA,push,push
item_478,pouvoir,word,produces,action_words,pouvoir,NA,power,can (auxiliary)
item_479,prendre,word,produces,action_words,prendre,NA,take,take
item_480,ramasser,word,produces,action_words,ramasser,NA,to pick up,pick up
item_481,ranger,word,produces,action_words,ranger,NA,tidy,clean (action)
item_482,regarder,word,produces,action_words,regarder,NA,watch,look
item_483,renverser,word,produces,action_words,renverser,NA,overthrow,spill
item_484,r'eparer,word,produces,action_words,réparer,NA,to repair,fix
item_485,rester,word,produces,action_words,rester,NA,stay,stay
item_486,r'eveiller,word,produces,action_words,réveiller,NA,wake,wake
item_487,sauter,word,produces,action_words,sauter,NA,jump,jump
item_488,s'echer,word,produces,action_words,sécher,NA,dry,dry (action)
item_489,se_d'ep^echer,word,produces,action_words,se dépêcher,NA,to hurry up,hurry
item_490,souffler,word,produces,action_words,souffler,NA,blow,blow
item_491,sourire,word,produces,action_words,sourire,NA,smile,smile
item_492,surveiller,word,produces,action_words,surveiller,NA,monitor,watch out
item_493,taper,word,produces,action_words,taper,NA,type,hit
item_494,tenir,word,produces,action_words,tenir,NA,hold,hold
item_495,tirer,word,produces,action_words,tirer,NA,shoot,pull
item_496,tomber,word,produces,action_words,tomber,NA,fall,fall
item_497,toucher,word,produces,action_words,toucher,NA,to touch,touch
item_498,tourner,word,produces,action_words,tourner,NA,turn,turn
item_499,transporter,word,produces,action_words,transporter,NA,carry,carry
item_500,travailler,word,produces,action_words,travailler,NA,to work,work (action)
item_501,trouver,word,produces,action_words,trouver,NA,find,find
item_502,venir,word,produces,action_words,venir,NA,come,come
item_503,verser,word,produces,action_words,verser,NA,pay,pour
item_504,voir,word,produces,action_words,voir,NA,see,see
item_505,vouloir1,word,produces,action_words,vouloir,NA,want to,want
item_506,(avoir)_mal,word,produces,descriptive_words,(avoir) mal,NA,(Have) bad,hurt (description)
item_507,beau/belle,word,produces,descriptive_words,beau/belle,NA,handsome / beautiful,beautiful
item_508,bien,word,produces,descriptive_words,bien,NA,good,good
item_509,blanc,word,produces,descriptive_words,blanc,NA,White,white
item_510,bleu,word,produces,descriptive_words,bleu,NA,blue,blue
item_511,bon,word,produces,descriptive_words,bon,NA,good,good
item_512,bris'e/cass'e,word,produces,descriptive_words,brisé/cassé,NA,broken / broken,broken
item_513,brun,word,produces,descriptive_words,brun,NA,brown,brown
item_514,capable,word,produces,descriptive_words,capable,NA,able,able
item_515,chaud,word,produces,descriptive_words,chaud,NA,hot,hot
item_516,collant,word,produces,descriptive_words,collant,NA,tights,sticky
item_517,content,word,produces,descriptive_words,content,NA,happy,happy
item_518,debout,word,produces,descriptive_words,debout,NA,standing,standing
item_519,d'egueulasse,word,produces,descriptive_words,dégueulasse,NA,disgusting,yucky
item_520,dernier,word,produces,descriptive_words,dernier,NA,latest,last
item_521,doux,word,produces,descriptive_words,doux,NA,soft,soft
item_522,dur,word,produces,descriptive_words,dur,NA,hard,hard
item_523,endormi,word,produces,descriptive_words,endormi,NA,sleeping,asleep
item_524,f^ach'e,word,produces,descriptive_words,fâché,NA,angry,angry
item_525,faim,word,produces,descriptive_words,faim,NA,hunger,hungry
item_526,fatigu'e,word,produces,descriptive_words,fatigué,NA,tired,tired
item_527,fini1,word,produces,descriptive_words,fini,NA,finished,finished
item_528,fort,word,produces,descriptive_words,fort,NA,fort,strong
item_529,froid,word,produces,descriptive_words,froid,NA,cold,cold
item_530,gentil,word,produces,descriptive_words,gentil,NA,nice,nice
item_531,gros/grand,word,produces,descriptive_words,gros/grand,NA,big tall,big
item_532,haut,word,produces,descriptive_words,haut,NA,top,high
item_533,jaune,word,produces,descriptive_words,jaune,NA,yellow,yellow
item_534,joli,word,produces,descriptive_words,joli,NA,pretty,beautiful
item_535,long,word,produces,descriptive_words,long,NA,long,long
item_536,lourd,word,produces,descriptive_words,lourd,NA,heavy,heavy
item_537,mal,word,produces,descriptive_words,mal,NA,wrong,bad
item_538,malade,word,produces,descriptive_words,malade,NA,sick,sick
item_539,mieux,word,produces,descriptive_words,mieux,NA,better,better
item_540,mignon/cute,word,produces,descriptive_words,mignon/cute,NA,cute / cute,cute
item_541,mouill'e,word,produces,descriptive_words,mouillé,NA,wet,wet (description)
item_542,noir,word,produces,descriptive_words,noir,NA,black,black
item_543,nouveau,word,produces,descriptive_words,nouveau,NA,new,new
item_544,orange2,word,produces,descriptive_words,orange,NA,orange,orange (description)
item_545,parti,word,produces,descriptive_words,parti,NA,left,all gone
item_546,pauvre,word,produces,descriptive_words,pauvre,NA,poor,poor
item_547,petit,word,produces,descriptive_words,petit,NA,small,little (description)
item_548,peur,word,produces,descriptive_words,peur,NA,fear,scared
item_549,plein,word,produces,descriptive_words,plein,NA,full,full
item_550,premier,word,produces,descriptive_words,premier,NA,first,first
item_551,pris,word,produces,descriptive_words,pris,NA,taken,stuck
item_552,propre,word,produces,descriptive_words,propre,NA,clean,clean (description)
item_553,r'eveill'e,word,produces,descriptive_words,réveillé,NA,wake up,awake
item_554,rond,word,produces,descriptive_words,rond,NA,round,round
item_555,rouge,word,produces,descriptive_words,rouge,NA,red,red
item_556,sale,word,produces,descriptive_words,sale,NA,dirty,dirty
item_557,sec,word,produces,descriptive_words,sec,NA,dry,dry (description)
item_558,soif,word,produces,descriptive_words,soif,NA,thirst,thirsty
item_559,tannant/m'echan,word,produces,descriptive_words,tannant/méchant,NA,annoying / mean,naughty
item_560,tranquille,word,produces,descriptive_words,tranquille,NA,quiet,quiet
item_561,triste_/_(avoir,word,produces,descriptive_words,triste / (avoir)peine,NA,sad / (have) trouble,sad
item_562,vert,word,produces,descriptive_words,vert,NA,green,green
item_563,vide,word,produces,descriptive_words,vide,NA,empty,empty
item_564,vieux,word,produces,descriptive_words,vieux,NA,old,old
item_565,vite,word,produces,descriptive_words,vite,NA,quick,fast
item_566,apr`es,word,produces,time_words,après,NA,after,after
item_567,aujourd'hui,word,produces,time_words,aujourd'hui,NA,today,today
item_568,avant,word,produces,time_words,avant,NA,before,before
item_569,bient^ot,word,produces,time_words,bientôt,NA,soon,soon
item_570,ce_soir,word,produces,time_words,ce soir,NA,tonight,tonight
item_571,demain,word,produces,time_words,demain,NA,tomorrow,tomorrow
item_572,heure,word,produces,time_words,heure,NA,hour,time
item_573,hier,word,produces,time_words,hier,NA,yesterday,yesterday
item_574,jour,word,produces,time_words,jour,NA,day,day
item_575,maintenant,word,produces,time_words,maintenant,NA,now,now
item_576,matin,word,produces,time_words,matin,NA,morning,morning
item_577,nuit,word,produces,time_words,nuit,NA,night,night
item_578,plus_tard,word,produces,time_words,plus tard,NA,later,later
item_579,tant^ot,word,produces,time_words,tantôt,NA,sometimes,sometimes
item_580,tout_`a_l'heure,word,produces,time_words,tout à l'heure,NA,see you later,NA
item_581,`a_eux,word,produces,pronouns,à eux,NA,their,3PL.POSS
item_582,`a_lui,word,produces,pronouns,à lui,NA,his,3SG.POSS
item_583,`a_moi,word,produces,pronouns,à moi,NA,to me,1SG.POSS
item_584,`a_nous,word,produces,pronouns,à nous,NA,ours,1PL.POSS
item_585,`a_toi,word,produces,pronouns,à toi,NA,yours,2SG.POSS
item_586,`a_vous,word,produces,pronouns,à vous,NA,to you,2PL.POSS
item_587,ca,word,produces,pronouns,ça,NA,it,that
item_588,ce,word,produces,pronouns,ce,NA,this,this
item_589,celui-l`a,word,produces,pronouns,celui-là,NA,that one,that
item_590,elle,word,produces,pronouns,elle,NA,she,3SG
item_591,elles,word,produces,pronouns,elles,NA,they,3PL
item_592,il,word,produces,pronouns,il,NA,he,3SG
item_593,ils,word,produces,pronouns,ils,NA,they,3PL
item_594,je,word,produces,pronouns,je,NA,I,1SG
item_595,le_mien,word,produces,pronouns,le mien,NA,mine,1SG.POSS
item_596,le_tien,word,produces,pronouns,le tien,NA,yours,2SG.POSS
item_597,lui,word,produces,pronouns,lui,NA,him,3SG
item_598,me,word,produces,pronouns,me,NA,Moi,1SG
item_599,moi,word,produces,pronouns,moi,NA,me,1SG
item_600,mon,word,produces,pronouns,mon,NA,my,1SG.POSS
item_601,nous,word,produces,pronouns,nous,NA,we,1PL
item_602,n^otre/nos,word,produces,pronouns,nôtre/nos,NA,ours / our,1PL.POSS
item_603,on,word,produces,pronouns,on,NA,we,1PL
item_604,son,word,produces,pronouns,son,NA,his,3SG.POSS
item_605,toi,word,produces,pronouns,toi,NA,you,2SG
item_606,ton,word,produces,pronouns,ton,NA,your,2SG.POSS
item_607,tu,word,produces,pronouns,tu,NA,you,2SG
item_608,vous,word,produces,pronouns,vous,NA,you,2PL
item_609,comment,word,produces,question_words,comment,NA,how,how
item_610,lequel/laquelle,word,produces,question_words,lequel/laquelle,NA,which / that,which (question)
item_611,o`u,word,produces,question_words,où,NA,or,where (question)
item_612,pourquoi,word,produces,question_words,pourquoi,NA,Why,why
item_613,quand,word,produces,question_words,quand,NA,when,when (question)
item_614,quel,word,produces,question_words,quel,NA,what,which (question)
item_615,qui,word,produces,question_words,qui,NA,who,who
item_616,quoi,word,produces,question_words,quoi,NA,what,what
item_617,`a,word,produces,locations,à,NA,at,at
item_618,`a_c^ot'e_de,word,produces,locations,à côté de,NA,next to,next to
item_619,`a_terre/par_te,word,produces,locations,à terre/par terre,NA,ground / ground,down
item_620,au-dessus,word,produces,locations,au-dessus,NA,above,over
item_621,autour,word,produces,locations,autour,NA,around,around
item_622,avec,word,produces,locations,avec,NA,with,with
item_623,comme,word,produces,locations,comme,NA,as,as
item_624,dans,word,produces,locations,dans,NA,in,in
item_625,de,word,produces,locations,de,NA,of,of
item_626,de_l'autre_c^ot,word,produces,locations,de l'autre côté,NA,on the other side,NA
item_627,devant/en_avant,word,produces,locations,devant/en avant,NA,front / forward,in front
item_628,en,word,produces,locations,en,NA,in,in
item_629,en_arri`ere,word,produces,locations,en arrière,NA,backward,behind
item_630,en_bas,word,produces,locations,en bas,NA,below,below
item_631,en_dehors,word,produces,locations,en dehors,NA,outside,outside
item_632,en_haut,word,produces,locations,en haut,NA,up,up
item_633,ici,word,produces,locations,ici,NA,right here,here
item_634,l`a/l`a-bas,word,produces,locations,là/là-bas,NA,here / there,there
item_635,loin,word,produces,locations,loin,NA,far,far
item_636,par,word,produces,locations,par,NA,a pair,by
item_637,par-dessus,word,produces,locations,par-dessus,NA,par-dessus,over
item_638,pour,word,produces,locations,pour,NA,pour,for
item_639,sous/en-dessous,word,produces,locations,sous/en-dessous,NA,underneath,under
item_640,sur,word,produces,locations,sur,NA,on,on
item_641,y,word,produces,locations,y,NA,there,there
item_642,autre,word,produces,quantifiers,autre,NA,other,other
item_643,beaucoup,word,produces,quantifiers,beaucoup,NA,a lot,a lot
item_644,de/du,word,produces,quantifiers,de/du,NA,each of /,some
item_645,des,word,produces,quantifiers,des,NA,of the,some
item_646,encore,word,produces,quantifiers,encore,NA,again,again
item_647,le/la,word,produces,quantifiers,le/la,NA,the,the
item_648,m^eme,word,produces,quantifiers,même,NA,even,same
item_649,pareil,word,produces,quantifiers,pareil,NA,the same,similar
item_650,pas,word,produces,quantifiers,pas,NA,not,not
item_651,plus,word,produces,quantifiers,plus,NA,more,more
item_652,plusieurs,word,produces,quantifiers,plusieurs,NA,many,many
item_653,tout/toute,word,produces,quantifiers,tout/toute,NA,any / all,all
item_654,trop,word,produces,quantifiers,trop,NA,too much,too
item_655,un/une,word,produces,quantifiers,un/une,NA,a a,a
item_656,un_autre,word,produces,quantifiers,un autre,NA,another,another
item_657,un_peu,word,produces,quantifiers,un peu,NA,a little,little (amount)
item_658,alors,word,produces,connecting_words,alors,NA,so,so
item_659,aussi,word,produces,connecting_words,aussi,NA,also,also
item_660,et,word,produces,connecting_words,et,NA,and,and
item_661,mais,word,produces,connecting_words,mais,NA,but,but
item_662,parce_que,word,produces,connecting_words,parce que,NA,because,because
item_663,puis,word,produces,connecting_words,puis,NA,then,then
item_664,si,word,produces,connecting_words,si,NA,if,if
item_665,Votre_enfant_pa1,how_use_words,not yet; sometimes; often,NA,Votre enfant parle-t-il d’événements passés ou de personnes qui ne sont pas présentes? Par exemple si vous avez vu une parade ensemble la semaine dernière lui arrive-t-il de vous en “parler” en mentionnant des mots comme “parade” “clown” etc.?,NA,does your child ever talk about past events or people who are not present?,NA
item_666,Votre_enfant_pa2,how_use_words,not yet; sometimes; often,NA,Votre enfant parle-t-il de choses qui se produiront plus tard? Par exemple dirait-il “tchou tchou” ou “avion” avant de partir en voyage ou “balançoire” avant d’aller au parc?,NA,does your child ever talk about something that's going to happen in the future?,NA
item_667,Votre_enfant_pa3,how_use_words,not yet; sometimes; often,NA,Votre enfant parle-t-il d’objets qui ne sont pas présents? Par exemple demande-t-il un jouet qui n’est pas là mentionne-t-il un animal hors de son champ de vision ou une personne absente?,NA,does your child talk a bout objects that are not present?,NA
item_668,Votre_enfant_co,how_use_words,not yet; sometimes; often,NA,Votre enfant comprend-il quand vous lui demandez un objet qui n’est pas dans la même pièce? Par exemple va-t-il dans sa chambre chercher son toutou lorsque vous dites “Où il est ton nounours?”,NA,does your child understand if you ask for something that is not in the room?,NA
item_669,Votre_enfant_po,how_use_words,not yet; sometimes; often,NA,Votre enfant pointe-t-il ou prend-il un objet en nommant une personne absente à qui appartient cet objet? Par exemple lui arrive-t-il de montrer les souliers de sa maman en disant “maman”?,NA,does your child ever pick up or point to an object and name an absent person to whom the object belongs?,NA
item_670,aime,word_endings,produces,NA,aime,NA,like,NA
item_671,aimons,word_endings,produces,NA,aimons,NA,like,NA
item_672,aimez,word_endings,produces,NA,aimez,NA,like,NA
item_673,aimer2,word_endings,produces,NA,aimer,NA,like,NA
item_674,finis1,word_endings,produces,NA,finis,NA,finished,NA
item_675,finissons,word_endings,produces,NA,finissons,NA,finish,NA
item_676,finissez,word_endings,produces,NA,finissez,NA,finish,NA
item_677,finir2,word_endings,produces,NA,finir,NA,finish,NA
item_678,veux,word_endings,produces,NA,veux,NA,want,NA
item_679,voulons,word_endings,produces,NA,voulons,NA,want,NA
item_680,voulez,word_endings,produces,NA,voulez,NA,want,NA
item_681,vouloir2,word_endings,produces,NA,vouloir,NA,want,NA
item_682,va_manger,word_forms_verbs,produces,NA,va manger,NA,go eat,NA
item_683,mangerai,word_forms_verbs,produces,NA,mangerai,NA,eat,NA
item_684,fini2,word_forms_verbs,produces,NA,fini,NA,finished,NA
item_685,a_fini,word_forms_verbs,produces,NA,a fini,NA,has finished,NA
item_686,finissais,word_forms_verbs,produces,NA,finissais,NA,finishing,NA
item_687,mange,word_forms_verbs,produces,NA,mange,NA,eat,NA
item_688,finis2,word_forms_verbs,produces,NA,finis,NA,finished,NA
item_689,viens,word_forms_verbs,produces,NA,viens,NA,come,NA
item_690,ai,word_forms_verbs,produces,NA,ai,NA,have,NA
item_691,as/a,word_forms_verbs,produces,NA,as/a,NA,as / a,NA
item_692,avons,word_forms_verbs,produces,NA,avons,NA,have,NA
item_693,avez,word_forms_verbs,produces,NA,avez,NA,have,NA
item_694,ont,word_forms_verbs,produces,NA,ont,NA,have,NA
item_695,suis,word_forms_verbs,produces,NA,suis,NA,am,NA
item_696,es/est,word_forms_verbs,produces,NA,es/est,NA,is,NA
item_697,sommes,word_forms_verbs,produces,NA,sommes,NA,are,NA
item_698,^etes,word_forms_verbs,produces,NA,êtes,NA,are,NA
item_699,sont,word_forms_verbs,produces,NA,sont,NA,are,NA
item_700,vais,word_forms_verbs,produces,NA,vais,NA,am going to,NA
item_701,vas/va,word_forms_verbs,produces,NA,vas/va,NA,going / going,NA
item_702,allons,word_forms_verbs,produces,NA,allons,NA,will,NA
item_703,allez,word_forms_verbs,produces,NA,allez,NA,going,NA
item_704,vont,word_forms_verbs,produces,NA,vont,NA,will,NA
item_705,Votre_enfant_ut,word_endings,yes; no,NA,Votre enfant utilise-t-il la forme masculine et féminine d’un même adjectif (par ex. gros/grosse beau/belle)?,NA,Does your child use the masculine and feminine forms of the same word?,NA
item_706,Votre_enfant_a-,combine,not yet; sometimes; often,NA,Votre enfant a-t-il commencé à combiner des mots? Par exemple dit-il des choses comme “papa parti” ou “encore jus”?,NA,"Has your child begun to combine words? For example he says things like ""daddy party"" or ""more juice""?",NA
item_707,Auto_papa_/_Aut,complexity,simple; complex,NA,Auto papa / Auto a papa,NA,Dad Auto / Auto is dad's,NA
item_708,Toutou_b'eb'e_/,complexity,simple; complex,NA,Toutou bébé / Toutou au bébé.,NA,Doggie baby / doggie to baby.,NA
item_709,Fille_maison_/_,complexity,simple; complex,NA,Fille maison / Fille dans maison,NA,Daughter home / girl in home,NA
item_710,Biscuit_maman_/,complexity,simple; complex,NA,Biscuit maman / Buiscuit pour maman,NA,Cookie mom / Cookie for mom,NA
item_711,Chien_table_/_C,complexity,simple; complex,NA,Chien table / Chien sur (la) table,NA,table dog / dog on (the) table,NA
item_712,Encore_biscuit_,complexity,simple; complex,NA,Encore biscuit / Encore des biscuits,NA,Again biscuit / Again some cookies,NA
item_713,Donne_pomme_mam,complexity,simple; complex,NA,Donne pomme maman / Donne une pomme maman,NA,Give apple mom / Give an apple mom,NA
item_714,Papa_parti_/_Pa1,complexity,simple; complex,NA,Papa parti / Papa est parti,NA,Papa gone / dad is gone,NA
item_715,Pelle_Pascal_/_,complexity,simple; complex,NA,Pelle Pascal / Pascal a une pelle,NA,Pascal shovel / Pascal has a shovel,NA
item_716,Belle_ta_robe_/,complexity,simple; complex,NA,Belle ta robe / Ta robe est belle,NA,Beautiful your dress / Your dress is beautiful,NA
item_717,Ou_maman?_/_Est,complexity,simple; complex,NA,Ou maman? / Est ou maman?,NA,Where Mom? / Is where mom?,NA
item_718,Mon_camion_/_C',complexity,simple; complex,NA,Mon camion / C'est mon camion,NA,My truck / This is my truck,NA
item_719,Chat_la_/_(Il)_,complexity,simple; complex,NA,Chat la / (Il) y a un chat,NA,Cat here / Here's a cat,NA
item_720,Lancer_balle_/_,complexity,simple; complex,NA,Lancer balle / Lance (la) balle,NA,Throwing ball / Throw (the) ball,NA
item_721,Pas_laver_poup',complexity,simple; complex,NA,Pas laver poupée / Lave pas poupée,NA,Not wash doll / Don't wash the doll,NA
item_722,Encore_jus_/_Ve,complexity,simple; complex,NA,Encore jus / Veux d'autre jus,NA,Again juice /want other juice,NA
item_723,Regarder_t'el'e,complexity,simple; complex,NA,Regarder télé / Veux regarder télé,NA,Watching TV / want to watch TV,NA
item_724,Donner_un_bec_/,complexity,simple; complex,NA,Donner un bec / Veux donner un bec,NA,Leave a beak / want to give a beak,NA
item_725,Toi_saute?_/_Pe,complexity,simple; complex,NA,Toi saute? / Peux-tu sauter?,NA,You jump? / Can you jump?,NA
item_726,Moi_pas_faire_c,complexity,simple; complex,NA,Moi pas faire ça. / Moi peux pas faire ça.,NA,I do that. / I can not do that.,NA
item_727,Pipi_dehors_min,complexity,simple; complex,NA,Pipi dehors minou. / Minou fait pipi dehors,NA,Pee outside kitty. / Kitty peed outside,NA
item_728,Pas_marcher_la_,complexity,simple; complex,NA,Pas marcher la / Faut pas marcher la,NA,Not walk there / Shouldn't walk there,NA
item_729,Moi_livre_/_Le_,complexity,simple; complex,NA,Moi livre / Le livre a moi,NA,Me Book / The book that's mine,NA
item_730,Mange_une_pomme,complexity,simple; complex,NA,Mange une pomme / Je mange une pomme,NA,Eating an apple / I eat an apple,NA
item_731,La_t^ete_tomb'e,complexity,simple; complex,NA,La tête tombé. / Il (est) tombé sur la tête.,NA,The head fell. / He fell on his head.,NA
item_732,Papa_parti_/_Pa2,complexity,simple; complex,NA,Papa parti / Papa parti travailler,NA,Papa left / dad left for work,NA
item_733,Regarde-moi_/_R,complexity,simple; complex,NA,Regarde-moi / Regarde-moi danser,NA,Look at me / Look at me dancing,NA
item_734,Donne_cuill`ere,complexity,simple; complex,NA,Donne cuillère. / Donne (la) cuillère pour manger,NA,Give spoon. / Give (the) spoon to eat,NA
item_735,Veux_biscuits._,complexity,simple; complex,NA,Veux biscuits. / Veux biscuits et/pis lait.,NA,Want biscuits. / Want biscuits and milk.,NA
item_736,On_a_fait_ca._/,complexity,simple; complex,NA,On a fait ça. / Sophie et/pis moi a fait ça.,NA,We did that. / Sophie and me did this.,NA
item_737,Je_chante_une_c,complexity,simple; complex,NA,Je chante une chanson. / Je chante une chanson pour toi.,NA,I sing a song. / I sing a song for you.,NA
item_738,Pas_lire_le_liv,complexity,simple; complex,NA,Pas lire le livre. / Veux pas tu lis le livre,NA,Not read the book. / Don't  want you read the book,NA
item_739,C'est_maman_cha,complexity,simple; complex,NA,C’est maman chante. / C'est maman qui chante,NA,It's mom sings. / It's Mom that's singing,NA
item_740,Je_veux_lui._/_,complexity,simple; complex,NA,Je veux lui. / Je veux lui que tu as.,NA,I want him. / I want it what you have.,NA
item_741,Regarde_ca._/_R,complexity,simple; complex,NA,Regarde ça. / Regarde ce que j’ai.,NA,Look at that. / Look what I have.,NA
item_742,B'eb'e_rit._/_B,complexity,simple; complex,NA,Bébé rit. / Bébé rit parce que content.,NA,Baby laughs. / Baby laughs because happy.,NA
item_743,Le_chapeau_de_l,complexity,simple; complex,NA,Le chapeau de le monsieur. / Le chapeau du monsieur.,NA,The hat of the man. / The gentleman's hat.,NA
item_744,Mon_camion_/_Ca,complexity,simple; complex,NA,Mon camion / Camino Simon,NA,My truck / Truck (name of child),NA
item_745,Moi_sali_/_Simo,complexity,simple; complex,NA,Moi sali / Simon sali,NA,Me dirty / (name of child) dirty,NA
item_746,Prends-moi_/_Pr,complexity,simple; complex,NA,Prends-moi / Prends Simon,NA,Take me / Take (name of child),NA
item_747,Veux_jus_/_Simo,complexity,simple; complex,NA,Veux jus / Simon jus,NA,Want juice / (name of child) juice,NA
item_748,Toi_belle_/_Mam,complexity,simple; complex,NA,Toi belle / Maman belle,NA,You pretty / Mom pretty,NA
item_749,Brosse_les_dent,complexity,simple; complex,NA,Brosse les dents / Brosse dents maman,NA,Brush teeth / Brush teeth Mom,NA
item_750,Il_dort_/_Le_ch,complexity,simple; complex,NA,Il dort / Le chat dort,NA,He sleeps/ The cat sleeps,NA
item_751,Ouvre-la_/_Ouvr,complexity,simple; complex,NA,Ouvre-la / Ouvre la porte,NA,Open up / Open the door,NA
item_752,C'est_chaud_/_L,complexity,simple; complex,NA,C'est chaud / La soupe est chaude,NA,It's hot / The soupe is hot,NA
item_753,Pas_faire_ca_/_,complexity,simple; complex,NA,Pas faire ca / Pas laver cheveux,NA,Don't dothat / Don't wash hair,NA
item_754,Jus_dedans_/_Ju,complexity,simple; complex,NA,Jus dedans / Jus dans tasse,NA,Juice inside / Juice in cup,NA
