itemID,category,item,definition,choices,type,gloss,uni_lemma
item_368,action_words,bring,يجيب,understands; produces,word,Bring ,bring
item_369,action_words,kiss.verb,يبوس,understands; produces,word,Kiss ,kiss
item_370,action_words,i.have,لدي (عندي),understands; produces,word,I have,
item_371,action_words,play,يلعب,understands; produces,word,Play ,play
item_372,action_words,pour,يصب,understands; produces,word,Pour ,pour
item_373,action_words,feed,يأكل,understands; produces,word,Eat ,eat
item_374,action_words,speak,يتكلم,understands; produces,word,Speak ,speak
item_375,action_words,say.u,يقول,understands; produces,word,Say ,say
item_376,action_words,carry,يحمل/ يرفع (يشيل),understands; produces,word,hold,hold
item_377,action_words,choose,يختار,understands; produces,word,Choose ,choose
item_378,action_words,build,يركّب,understands; produces,word,Build ,build
item_379,action_words,look.2,ينظر/ يشوف ,understands; produces,word,Look ,look
item_380,action_words,return,يعيد/ يرجّع,understands; produces,word,Bring back ,return
item_381,action_words,chase,يجري وراءه,understands; produces,word,Chase/ run after  ,chase
item_382,action_words,hate,يكره ( مايحب),understands; produces,word,Hate ,hate
item_383,action_words,pretend,ليس حقيقي (يعني يعني/ قلك قلك),understands; produces,word,unreal / fake ,pretend
item_384,action_words,swing,يتمرجح (يتمردح),understands; produces,word,Swing ,swing
item_385,action_words,give,يعطي,understands; produces,word,Give ,give
item_386,action_words,get.hit,يتخبط/ ينضرب,understands; produces,word,Get hit ,
item_387,action_words,come.imperative,تعال,understands; produces,word,Come ,come
item_388,action_words,blow.nose,يمخّط,understands; produces,word,Blow nose ,
item_389,action_words,run,يجري/ يركض,understands; produces,word,Run ,run
item_390,action_words,clap.verb,يصفق,understands; produces,word,Clap ,clap
item_391,action_words,go.out,يطّلع,understands; produces,word,Throw up ,
item_392,action_words,dry.verb,ينشف/ يجفف,understands; produces,word,Dry ,dry
item_393,action_words,measure,يقيس,understands; produces,word,Measure ,measure
item_394,action_words,hear,يسمع,understands; produces,word,Hear ,hear
item_395,action_words,dance,يرقص,understands; produces,word,Dance ,dance
item_396,action_words,come.present,يحضر/ يجي,understands; produces,word,Come ,come
item_397,action_words,share,يشارك/ يتعاون,understands; produces,word,Share/ collaborate,share
item_398,action_words,lick,يلعق (يلحس) ,understands; produces,word,Lick ,lick
item_399,action_words,drive,يسوق,understands; produces,word,Drive ,drive
item_400,action_words,blow,ينفخ,understands; produces,word,Blow ,blow
item_401,action_words,tickle,يدغدغ (يزغزغ),understands; produces,word,Tickle ,tickle
item_402,action_words,brush,يفرش/ يسوك/ ينظف,understands; produces,word,Brush (teeth),brush (action)
item_403,action_words,taste,يتذوق (يطعم/ يدوق),understands; produces,word,Taste ,taste
item_404,action_words,curse,يسّب,understands; produces,word,Curse ,
item_405,action_words,clean.verb,ينظف,understands; produces,word,Clean ,clean (action)
item_406,action_words,wipe,يمسح,understands; produces,word,Erase  ,erase
item_407,action_words,throw,يرمي,understands; produces,word,Throw ,throw
item_408,action_words,spit,يبصق (يتفل),understands; produces,word,Spit ,spit
item_409,action_words,wakeup,يوقظ ( يصحي),understands; produces,word,Wake up ,wake
item_410,action_words,jump,يقفز (ينط),understands; produces,word,Jump ,jump
item_411,action_words,wash,يغسل,understands; produces,word,Wash ,wash
item_412,action_words,cough.verb,يكح,understands; produces,word,caugh,cough
item_413,action_words,hug,يحضن,understands; produces,word,Hug ,hug
item_414,action_words,sing,يغني,understands; produces,word,Sing ,sing
item_415,action_words,sweep,يكنس,understands; produces,word,Vacuum ,vacuum
item_416,action_words,spill,يسكب (يكب),understands; produces,word,Spill ,spill
item_417,action_words,stop.enough,يتوقف/ كفاية/ خلاص/ بس,understands; produces,word,Stop/ enough,stop
item_418,action_words,hurry,يسرع/ بسرعة,understands; produces,word,Hurry ,hurry
item_419,action_words,slide.verb,يتزحلق,understands; produces,word,Slide ,slide
item_420,action_words,push,يدفع (يدف),understands; produces,word,Push ,push
item_421,action_words,walk.present,يمشي,understands; produces,word,Walk ,walk
item_422,action_words,smell,يشم,understands; produces,word,Smell ,smell
item_423,action_words,splash,يطرطش,understands; produces,word,Splash ,splash
item_424,action_words,close,يقفل/ يغلق (يصك/ يسكر),understands; produces,word,Close ,close
item_425,action_words,knock,يطرق (يدق),understands; produces,word,Knock ,knock
item_426,action_words,get.out,يروح/ يخرج,understands; produces,word,Go/ leave ,leave
item_427,action_words,wear,يلبس,understands; produces,word,wear,wear
item_428,action_words,fall.down,يسقط (يطيح),understands; produces,word,Fall ,fall
item_429,action_words,make,يصنع/ يسوي,understands; produces,word,Make ,make
item_430,action_words,pray,يصلي,understands; produces,word,Pray ,
item_431,action_words,cry,يبكي,understands; produces,word,Cry ,cry
item_432,action_words,call,ينادي,understands; produces,word,Call ,call
item_433,action_words,swim,يسبح,understands; produces,word,Swim ,swim
item_434,action_words,love,يحب,understands; produces,word,Love/ like ,like
item_435,action_words,get,يحصل  على,understands; produces,word,Get something ,get
item_436,action_words,open,يفتح/ يفك/ يوقف ,understands; produces,word,Open ,open
item_437,action_words,drink,يشرب,understands; produces,word,Drink ,drink
item_438,action_words,say.aaaa,يقول آآآآآ,understands; produces,word,Say a a a a a ,
item_439,action_words,give.me,هات/ اديني,understands; produces,word,Give me ,give me
item_440,action_words,watch.verb,يتفرج,understands; produces,word,Watch ,watch (action)
item_441,action_words,hit,يضرب,understands; produces,word,Hit ,hit
item_442,action_words,peel,يقشر,understands; produces,word,Peel ,peel
item_443,action_words,fly,يطير,understands; produces,word,Fly ,fly (action)
item_444,action_words,sneeze,يعطّس,understands; produces,word,Sneeze ,sneeze
item_445,action_words,look.1,يطل,understands; produces,word,Look ,look
item_446,action_words,call.on.phone.2,يتصل,understands; produces,word,Call ,call
item_447,action_words,because,عشان,understands; produces,word,Because/ For ,
item_448,action_words,finish,يخلص/ ينتهي,understands; produces,word,Finish ,finish
item_449,action_words,crash,يصقع,understands; produces,word,Crash by/ hit something by accident ,crash
item_450,action_words,hold,يمسك,understands; produces,word,Hold ,hold
item_451,action_words,spray,يرش موية,understands; produces,word,Splash water ,spray
item_452,action_words,say.hi,يسلم,understands; produces,word,Greet ,greet
item_453,action_words,get.sth.out,يخرّج,understands; produces,word,Throw up ,
item_454,action_words,own,يمتلك (عنده/ حقه),understands; produces,word,own,
item_455,action_words,put.to.sleep,ينوم,understands; produces,word,Sleep (causative),
item_456,action_words,put,يضع/ يحط,understands; produces,word,Put ,put
item_457,action_words,pull,يسحب/ يشد (يجر),understands; produces,word,Pull ,pull
item_458,action_words,color,يلّون,understands; produces,word,Color ,color (action)
item_459,action_words,swing.causative.verb,يمرجح,understands; produces,word,Swing (causative),swing (action)
item_460,action_words,play.with,يداعب/ يلاعب,understands; produces,word,Play with,play
item_461,action_words,take,يأخذ (ياخد),understands; produces,word,Take ,take
item_462,action_words,go.down,ينزل,understands; produces,word,Bring down ,
item_463,action_words,enter,يدخل,understands; produces,word,Enter ,enter
item_464,action_words,get.hurt,ينجرح (يتعور),understands; produces,word,Get hurt ,
item_465,action_words,break.present,يكسّر,understands; produces,word,Break ,break
item_466,action_words,scratch,يحك,understands; produces,word,Scratch ,scratch
item_467,action_words,be.alert,ينتبه,understands; produces,word,Pay attention ,
item_468,action_words,eat,يأكل (ياكل),understands; produces,word,Eat ,eat
item_469,action_words,ride,يركب,understands; produces,word,Get on ,get on
item_470,action_words,sit.down,يجلس/ يقعد,understands; produces,word,Sit down ,sit
item_471,action_words,laugh,يضحك,understands; produces,word,Laugh ,laugh
item_472,action_words,smile,يبتسم,understands; produces,word,Smile ,smile
item_473,descriptive_words,nice,حلو/ زين,understands; produces,word,Nice ,nice
item_474,descriptive_words,asleep,نايم,understands; produces,word,Asleep ,asleep
item_475,descriptive_words,hiccup,فهيقة,understands; produces,word,Hiccup ,
item_476,descriptive_words,big,كبير,understands; produces,word,Big ,big
item_477,descriptive_words,fast,سريع,understands; produces,word,Fast ,fast
item_478,descriptive_words,saliva,تفلان,understands; produces,word,Saliva,
item_479,descriptive_words,dry.adj,ناشف/ جاف,understands; produces,word,Dry ,dry
item_480,descriptive_words,heavy,ثقيل,understands; produces,word,Heavy ,heavy
item_481,descriptive_words,light,خفيف,understands; produces,word,Light ,light
item_482,descriptive_words,dark,ظلام/ مظلم,understands; produces,word,Dark ,dark
item_483,descriptive_words,mucus,مخطان,understands; produces,word,Mucus ,
item_484,descriptive_words,orange.color,برتقالي,understands; produces,word,Orange ,orange
item_485,descriptive_words,cough.noun,كحة,understands; produces,word,Caugh ,
item_486,descriptive_words,sneeze.noun.2,عطسه,understands; produces,word,Sneeze ,sneeze
item_487,descriptive_words,brings.shame,عيب,understands; produces,word,Brings shame,
item_488,descriptive_words,naughty.1,شيطان,understands; produces,word,Devil ,naughty
item_489,descriptive_words,empty,فاضي/ فارغ,understands; produces,word,Empty ,empty
item_490,descriptive_words,it.huts,يعور/ أح,understands; produces,word,Hurt ,hurt
item_491,descriptive_words,tired,متعب/ تعبان,understands; produces,word,Tired ,tired
item_492,descriptive_words,hot,حار/ حامي,understands; produces,word,Hot ,hot
item_493,descriptive_words,clean.adj,نظيف,understands; produces,word,Clean ,clean (description)
item_494,descriptive_words,noisy,مزعج,understands; produces,word,Noisy ,noisy
item_495,descriptive_words,black,اسود,understands; produces,word,Black ,black
item_496,descriptive_words,full,مليان,understands; produces,word,Full ,full
item_497,descriptive_words,bad,سيئ,understands; produces,word,Bad ,bad
item_498,descriptive_words,yuck.1,يخ/ كخ,understands; produces,word,Yuck ,
item_499,descriptive_words,good.boy.good.girl,شاطر,understands; produces,word,Good boy/ good girl ,
item_500,descriptive_words,alert,منتبه/ حذر/ انتبه,understands; produces,word,alert,alert
item_501,descriptive_words,colorful,ملّون,understands; produces,word,Colorful ,
item_502,descriptive_words,soft.not.firm,طري ( لين),understands; produces,word,Soft ,soft
item_503,descriptive_words,dirty,وسخ/ متسخ/ موسخ/ قذر,understands; produces,word,Dirty ,dirty
item_504,descriptive_words,white,ابيض,understands; produces,word,White ,white
item_505,descriptive_words,red,احمر,understands; produces,word,Red ,red
item_506,descriptive_words,old,قديم,understands; produces,word,Old ,old
item_507,descriptive_words,cold,بارد/ صاقع,understands; produces,word,Cold ,cold
item_508,descriptive_words,old.in.age,عجوز/ شيبه,understands; produces,word,Elderly,old
item_509,descriptive_words,afraid,خائف,understands; produces,word,Scared ,scared
item_510,descriptive_words,little,قليل/ شويه,understands; produces,word,Little ,little
item_511,descriptive_words,thirsty,عطشان/ ظميان,understands; produces,word,Thirsty ,thirsty
item_512,descriptive_words,small,صغير,understands; produces,word,Young ,young
item_513,descriptive_words,crazy,مجنون,understands; produces,word,Crazy ,crazy
item_514,descriptive_words,ugly,وحش/ مو حلو/ مو زين/ معفن,understands; produces,word,Ugly ,ugly
item_515,descriptive_words,sleepy,نعسان,understands; produces,word,Sleepy ,sleepy
item_516,descriptive_words,hungry,جائع (جيعان),understands; produces,word,Hungry ,hungry
item_517,descriptive_words,poor,فقير,understands; produces,word,Poor ,poor
item_518,descriptive_words,happy,فرحان/ مبسوط,understands; produces,word,Cheerful ,happy
item_519,descriptive_words,naughty.2,مشاغب/ شقي,understands; produces,word,Naughty ,naughty
item_520,descriptive_words,yuck.2,مقرف/ يع,understands; produces,word,Disgusting/ Yuck ,disgusting
item_521,question_words,why,لماذا ( ليش/ ايش السبب),understands; produces,word,Why ,why
item_522,question_words,what,ماذا (ايش هذا/ ايش دا),understands; produces,word,What ,what
item_523,question_words,who,مين,understands; produces,word,Who ,who
item_524,question_words,where,اين ( فين/ وين),understands; produces,word,Where ,where (question)
item_525,pronouns,he,هو,understands; produces,word,He ,3SG
item_526,pronouns,she,هي ,understands; produces,word,She ,3SG
item_527,pronouns,i,انا ,understands; produces,word,I ,1SG
item_528,pronouns,mine,لي/ ملكي (حقي),understands; produces,word,Mine ,1SG.POSS
item_529,pronouns,this.masculine,هذاك/ هاداك,understands; produces,word,That  (masculine),that
item_530,pronouns,these,هذول/ هدول,understands; produces,word,These ,these
item_531,pronouns,this.feminie,هذه ( هادي),understands; produces,word,This (feminine),this
item_532,pronouns,you,انت,understands; produces,word,You (masculine),2SG
item_533,pronouns,there,هناك,understands; produces,word,There ,there
item_534,pronouns,here.1,هنا,understands; produces,word,Here ,here
item_535,pronouns,you.feminine,إنتِ,understands; produces,word,You (feminine),2SG
item_536,pronouns,those,هادولاك,understands; produces,word,Those ,those
item_537,pronouns,yours,لك (حقك),understands; produces,word,Yours ,2SG.POSS
item_538,pronouns,this.masculine,هذا ( هادا),understands; produces,word,This (masculine),this
item_539,pronouns,that.masculine,ذلك ( داك),understands; produces,word,That (masculine),that
item_540,pronouns,hers,لها/ حقها,understands; produces,word,hers,3SG.POSS
item_541,pronouns,ours,لنا/ حقنا,understands; produces,word,ours,1PL.POSS
item_542,negation_words,not.this,مو / مو هادا ,understands; produces,word,Not  this (masculine),
item_543,negation_words,not.here,مو هنا,understands; produces,word,Not here ,
item_544,negation_words,not.nice,مو حلو ,understands; produces,word,Not nice,
item_545,negation_words,not.mine,مو حقي,understands; produces,word,Not mine,
item_546,negation_words,finished.no.more.1,مافي ,understands; produces,word,There is nothing,
item_547,negation_words,i.dont.like,ما أحب,understands; produces,word,I do not like ,don't like
item_548,negation_words,i.dont.want,ما/ ما أبغى,understands; produces,word,I do not want ,don't want
item_549,negation_words,dont.go,لا/ لا تروح,understands; produces,word,no/ do not go,
item_550,negation_words,finished,خلاص/ خلص/ حلص نّنّا,understands; produces,word,finished,finished
item_551,negation_words,finished.no.more.2,بح/ بح ماما,understands; produces,word,finished/ no more,no more
item_552,quantifiers,more,مزيد/ زيادة (كمان),understands; produces,word,More ,more
item_553,quantifiers,five,خمسة,understands; produces,word,Five ,five
item_554,quantifiers,ten,عشرة,understands; produces,word,Ten ,ten
item_555,quantifiers,eight,ثمانية (تمنيه),understands; produces,word,Eight ,eight
item_556,quantifiers,two,اثنين (اتنين),understands; produces,word,Two ,two
item_557,quantifiers,none,لا شئ ( ولا شي/ ولا واحد/ ولا حاجة),understands; produces,word,Nothing ,nothing
item_558,quantifiers,another,واحد ثاني ( واحد تاني),understands; produces,word,Another one ,another
item_559,quantifiers,again,مرة ثانية,understands; produces,word,Again  ,again
item_560,quantifiers,any.one,اي واحد,understands; produces,word,Any one,any
item_561,quantifiers,some,بعض (شوية),understands; produces,word,Some ,some
item_562,quantifiers,three,ثلاثة (تلاته),understands; produces,word,Three ,three
item_563,quantifiers,me.too,أنا أيضا ( انا كمان),understands; produces,word,Me too ,
item_564,quantifiers,a.lot,كثير,understands; produces,word,A lot ,a lot
item_565,quantifiers,nine,تسعة,understands; produces,word,Nine ,nine
item_566,quantifiers,four,أربعة,understands; produces,word,Four ,four
item_567,quantifiers,more.than,أكثر,understands; produces,word,More ,more
item_568,locations,above,فوق,understands; produces,word,above/ on top ,above
item_569,locations,below,تحت/ أسفل,understands; produces,word,below/ down ,below
item_570,locations,with.accompanied.by,مع ,understands; produces,word,With ,with
item_571,locations,out,بره/ خارج,understands; produces,word,Out ,out
item_572,locations,here.2,هنا,understands; produces,word,Here ,here
item_573,locations,behind,خلف ( ورا),understands; produces,word,Behind ,behind
item_574,locations,in.front.of,امام (ٍقدام),understands; produces,word,Front of ,front
item_575,locations,inside,داخل ( جوه),understands; produces,word,Inside ,inside
item_576,locations,away,بعيد,understands; produces,word,Far ,far
item_577,locations,on,على,understands; produces,word,On ,on
item_578,connecting_words,also,كمان,understands; produces,word,Also,also
item_579,connecting_words,but,لكن,understands; produces,word,But ,but
item_580,connecting_words,because,لأن,understands; produces,word,Because ,because
item_581,connecting_words,if,لو,understands; produces,word,If  ,if
item_582,animals,spider,,understands; produces,word,Spider,spider
item_583,animals,lion,,understands; produces,word,Lion,lion
item_584,toys,whistle,,understands; produces,word,Whistle,whistle (object)
item_585,toys,iPad,,understands; produces,word,iPad,
item_586,food_drink,nutella,,understands; produces,word,Nutella,nutella
item_587,,first.gestures.1,اشارات1,never; sometimes; often,gestures_first,,
item_588,,first.gestures.2,اشارات2,never; sometimes; often,gestures_first,,
item_589,,first.gestures.3,اشارات3,never; sometimes; often,gestures_first,,
item_590,,first.gestures.4,اشارات4,never; sometimes; often,gestures_first,,
item_591,,first.gestures.5,اشارات5,never; sometimes; often,gestures_first,,
item_592,,first.gestures.6,اشارات6,never; sometimes; often,gestures_first,,
item_593,,first.gestures.7,اشارات7,never; sometimes; often,gestures_first,,
item_594,,first.gestures.8,اشارات8,never; sometimes; often,gestures_first,,
item_595,,first.gestures.9,اشارات9,never; sometimes; often,gestures_first,,
item_596,,first.gestures.10,اشارات10,never; sometimes; often,gestures_first,,
item_597,,first.gestures.11,اشارات11,never; sometimes; often,gestures_first,,
item_598,,first.gestures.12,اشارات12,never; sometimes; often,gestures_first,,
item_599,,games.routines.1,العاب.روتين1,yes; no,gestures_games,,
item_600,,games.routines.2,العاب.روتين2,yes; no,gestures_games,,
item_601,,games.routines.3,العاب.روتين3,yes; no,gestures_games,,
item_602,,games.routines.4,العاب.روتين4,yes; no,gestures_games,,
item_603,,games.routines.5,العاب.روتين5,yes; no,gestures_games,,
item_604,,games.routines.6,العاب.روتين6,yes; no,gestures_games,,
item_605,,games.routines.7,العاب.روتين7,yes; no,gestures_games,,
item_606,,games.routines.8,العاب.روتين8,yes; no,gestures_games,,
item_607,,actions.objects.1,حركات1,yes; no,gestures_objects,,
item_608,,actions.objects.2,حركات2,yes; no,gestures_objects,,
item_609,,actions.objects.3,حركات3,yes; no,gestures_objects,,
item_610,,actions.objects.4,حركات4,yes; no,gestures_objects,,
item_611,,actions.objects.5,حركات5,yes; no,gestures_objects,,
item_612,,actions.objects.6,حركات6,yes; no,gestures_objects,,
item_613,,actions.objects.7,حركات7,yes; no,gestures_objects,,
item_614,,actions.objects.8,حركات8,yes; no,gestures_objects,,
item_615,,actions.objects.9,حركات9,yes; no,gestures_objects,,
item_616,,actions.objects.10,حركات10,yes; no,gestures_objects,,
item_617,,actions.objects.11,حركات11,yes; no,gestures_objects,,
item_618,,actions.objects.12,حركات12,yes; no,gestures_objects,,
item_619,,actions.objects.13,حركات13,yes; no,gestures_objects,,
item_620,,actions.objects.14,حركات14,yes; no,gestures_objects,,
item_621,,actions.objects.15,حركات15,yes; no,gestures_objects,,
item_622,,actions.objects.16,حركات16,yes; no,gestures_objects,,
item_623,,actions.objects.17,حركات17,yes; no,gestures_objects,,
item_624,,pretend.parent.1,تمثيل.دور1,yes; no,gestures_parent,,
item_625,,pretend.parent.2,تمثيل.دور2,yes; no,gestures_parent,,
item_626,,pretend.parent.3,تمثيل.دور3,yes; no,gestures_parent,,
item_627,,pretend.parent.4,تمثيل.دور4,yes; no,gestures_parent,,
item_628,,pretend.parent.5,تمثيل.دور5,yes; no,gestures_parent,,
item_629,,pretend.parent.6,تمثيل.دور6,yes; no,gestures_parent,,
item_630,,pretend.parent.7,تمثيل.دور7,yes; no,gestures_parent,,
item_631,,pretend.parent.8,تمثيل.دور8,yes; no,gestures_parent,,
item_632,,pretend.parent.9,تمثيل.دور9,yes; no,gestures_parent,,
item_633,,pretend.parent.10,تمثيل.دور10,yes; no,gestures_parent,,
item_634,,pretend.parent.11,تمثيل.دور11,yes; no,gestures_parent,,
item_635,,pretend.parent.12,تمثيل.دور12,yes; no,gestures_parent,,
item_636,,pretend.parent.13,تمثيل.دور13,yes; no,gestures_parent,,
item_637,,imitate.adults.1,محاكاة1,yes; no,gestures_adult,,
item_638,,imitate.adults.2,محاكاة2,yes; no,gestures_adult,,
item_639,,imitate.adults.3,محاكاة3,yes; no,gestures_adult,,
item_640,,imitate.adults.4,محاكاة4,yes; no,gestures_adult,,
item_641,,imitate.adults.5,محاكاة5,yes; no,gestures_adult,,
item_642,,imitate.adults.6,محاكاة6,yes; no,gestures_adult,,
item_643,,imitate.adults.7,محاكاة7,yes; no,gestures_adult,,
item_644,,imitate.adults.8,محاكاة8,yes; no,gestures_adult,,
item_645,,imitate.adults.9,محاكاة9,yes; no,gestures_adult,,
item_646,,imitate.adults.10,محاكاة10,yes; no,gestures_adult,,
item_647,,imitate.adults.11,محاكاة11,yes; no,gestures_adult,,
item_648,,imitate.adults.12,محاكاة12,yes; no,gestures_adult,,
item_649,,imitate.adults.13,محاكاة13,yes; no,gestures_adult,,
item_650,,imitate.adults.14,محاكاة14,yes; no,gestures_adult,,
item_651,,imitate.adults.15,محاكاة15,yes; no,gestures_adult,,
item_652,,imagination,التخيل,yes; no,imagination,,
