itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_456,paint,word,action_words,produces,paint,NA,paint,paint (action)
item_457,pick,word,action_words,produces,pick,NA,pick,pick
item_458,play,word,action_words,produces,play,NA,play,play
item_459,pour,word,action_words,produces,pour,NA,pour,pour
item_460,pretend,word,action_words,produces,pretend,NA,pretend,pretend
item_461,pull,word,action_words,produces,pull,NA,pull,pull
item_462,push,word,action_words,produces,push,NA,push,push
item_463,put,word,action_words,produces,put,NA,put,put
item_464,read,word,action_words,produces,read,NA,read,read
item_465,ride,word,action_words,produces,ride,NA,ride,ride
item_466,rip,word,action_words,produces,rip,NA,rip,rip
item_467,run,word,action_words,produces,run,NA,run,run
item_468,say,word,action_words,produces,say,NA,say,say
item_469,see,word,action_words,produces,see,NA,see,see
item_470,shake,word,action_words,produces,shake,NA,shake,shake
item_471,share,word,action_words,produces,share,NA,share,share
item_472,show,word,action_words,produces,show,NA,show,show
item_473,sing,word,action_words,produces,sing,NA,sing,sing
item_474,sit,word,action_words,produces,sit,NA,sit,sit
item_475,skate,word,action_words,produces,skate,NA,skate,skate (action)
item_476,sleep,word,action_words,produces,sleep,NA,sleep,sleep
item_477,slide.action,word,action_words,produces,slide (action),NA,slide (action),slide (action)
item_478,smile,word,action_words,produces,smile,NA,smile,smile
item_479,spill,word,action_words,produces,spill,NA,spill,spill
item_480,splash,word,action_words,produces,splash,NA,splash,splash
item_481,stand,word,action_words,produces,stand,NA,stand,stand
item_482,stay,word,action_words,produces,stay,NA,stay,stay
item_483,stop,word,action_words,produces,stop,NA,stop,stop
item_484,sweep,word,action_words,produces,sweep,NA,sweep,sweep
item_485,swim,word,action_words,produces,swim,NA,swim,swim
item_486,swing.action,word,action_words,produces,swing (action),NA,swing (action),swing (action)
item_487,take,word,action_words,produces,take,NA,take,take
item_488,talk,word,action_words,produces,talk,NA,talk,talk
item_489,taste,word,action_words,produces,taste,NA,taste,taste
item_490,tear,word,action_words,produces,tear,NA,tear,tear
item_491,think,word,action_words,produces,think,NA,think,think
item_492,throw,word,action_words,produces,throw,NA,throw,throw
item_493,tickle,word,action_words,produces,tickle,NA,tickle,tickle
item_494,touch,word,action_words,produces,touch,NA,touch,touch
item_495,wait,word,action_words,produces,wait,NA,wait,wait
item_496,wake,word,action_words,produces,wake,NA,wake,wake
item_497,walk,word,action_words,produces,walk,NA,walk,walk
item_498,wash,word,action_words,produces,wash,NA,wash,wash
item_499,watch.action,word,action_words,produces,watch (action),NA,watch (action),watch (action)
item_500,wipe,word,action_words,produces,wipe,NA,wipe,wipe
item_501,wish,word,action_words,produces,wish,NA,wish,wish
item_502,work.action,word,action_words,produces,work (action),NA,work (action),work (action)
item_503,write,word,action_words,produces,write,NA,write,write
item_504,allgone,word,descriptive_words,produces,all gone,NA,all gone,all gone
item_505,asleep,word,descriptive_words,produces,asleep,NA,asleep,asleep
item_506,awake,word,descriptive_words,produces,awake,NA,awake,awake
item_507,bad,word,descriptive_words,produces,bad,NA,bad,bad
item_508,better,word,descriptive_words,produces,better,NA,better,better
item_509,big,word,descriptive_words,produces,big,NA,big,big
item_510,black,word,descriptive_words,produces,black,NA,black,black
item_511,blue,word,descriptive_words,produces,blue,NA,blue,blue
item_512,broken,word,descriptive_words,produces,broken,NA,broken,broken
item_513,brown,word,descriptive_words,produces,brown,NA,brown,brown
item_514,careful,word,descriptive_words,produces,careful,NA,careful,careful
item_515,clean.description,word,descriptive_words,produces,clean (description),NA,clean (description),clean (description)
item_516,cold,word,descriptive_words,produces,cold,NA,cold,cold
item_517,cute,word,descriptive_words,produces,cute,NA,cute,cute
item_518,dark,word,descriptive_words,produces,dark,NA,dark,dark
item_519,dirty,word,descriptive_words,produces,dirty,NA,dirty,dirty
item_520,dry.description,word,descriptive_words,produces,dry (description),NA,dry (description),dry (description)
item_521,empty,word,descriptive_words,produces,empty,NA,empty,empty
item_522,fast,word,descriptive_words,produces,fast,NA,fast,fast
item_523,fine,word,descriptive_words,produces,fine,NA,fine,fine
item_524,first,word,descriptive_words,produces,first,NA,first,first
item_525,full,word,descriptive_words,produces,full,NA,full,full
item_526,gentle,word,descriptive_words,produces,gentle,NA,gentle,gentle
item_527,good,word,descriptive_words,produces,good,NA,good,good
item_528,green,word,descriptive_words,produces,green,NA,green,green
item_529,happy,word,descriptive_words,produces,happy,NA,happy,happy
item_530,hard,word,descriptive_words,produces,hard,NA,hard,hard
item_531,heavy,word,descriptive_words,produces,heavy,NA,heavy,heavy
item_532,high,word,descriptive_words,produces,high,NA,high,high
item_533,hot,word,descriptive_words,produces,hot,NA,hot,hot
item_534,hungry,word,descriptive_words,produces,hungry,NA,hungry,hungry
item_535,hurt,word,descriptive_words,produces,hurt,NA,hurt,hurt (description)
item_536,last,word,descriptive_words,produces,last,NA,last,last
item_537,little,word,descriptive_words,produces,little (description),NA,little (description),little (description)
item_538,long,word,descriptive_words,produces,long,NA,long,long
item_539,loud,word,descriptive_words,produces,loud,NA,loud,loud
item_540,mad,word,descriptive_words,produces,mad,NA,mad,mad
item_541,naughty,word,descriptive_words,produces,naughty,NA,naughty,naughty
item_542,new,word,descriptive_words,produces,new,NA,new,new
item_543,nice,word,descriptive_words,produces,nice,NA,nice,nice
item_544,noisy,word,descriptive_words,produces,noisy,NA,noisy,noisy
item_545,old,word,descriptive_words,produces,old,NA,old,old
item_546,orange.description,word,descriptive_words,produces,orange (description),NA,orange (description),orange (description)
item_547,poor,word,descriptive_words,produces,poor,NA,poor,poor
item_548,pretty,word,descriptive_words,produces,pretty,NA,pretty,pretty
item_549,quiet,word,descriptive_words,produces,quiet,NA,quiet,quiet
item_550,red,word,descriptive_words,produces,red,NA,red,red
item_551,sad,word,descriptive_words,produces,sad,NA,sad,sad
item_552,scared,word,descriptive_words,produces,scared,NA,scared,scared
item_553,sick,word,descriptive_words,produces,sick,NA,sick,sick
item_554,sleepy,word,descriptive_words,produces,sleepy,NA,sleepy,sleepy
item_555,slow,word,descriptive_words,produces,slow,NA,slow,slow
item_556,soft,word,descriptive_words,produces,soft,NA,soft,soft
item_557,sticky,word,descriptive_words,produces,sticky,NA,sticky,sticky
item_558,stuck,word,descriptive_words,produces,stuck,NA,stuck,stuck
item_559,thirsty,word,descriptive_words,produces,thirsty,NA,thirsty,thirsty
item_560,tiny,word,descriptive_words,produces,tiny,NA,tiny,tiny
item_561,tired,word,descriptive_words,produces,tired,NA,tired,tired
item_562,wet,word,descriptive_words,produces,wet,NA,wet,wet (description)
item_563,white,word,descriptive_words,produces,white,NA,white,white
item_564,windy,word,descriptive_words,produces,windy,NA,windy,windy
item_565,yellow,word,descriptive_words,produces,yellow,NA,yellow,yellow
item_566,yucky,word,descriptive_words,produces,yucky,NA,yucky,yucky
item_567,after,word,time_words,produces,after,NA,after,after
item_568,before,word,time_words,produces,before,NA,before,before
item_569,day,word,time_words,produces,day,NA,day,day
item_570,later,word,time_words,produces,later,NA,later,later
item_571,morning,word,time_words,produces,morning,NA,morning,morning
item_572,night,word,time_words,produces,night,NA,night,night
item_573,now,word,time_words,produces,now,NA,now,now
item_574,time,word,time_words,produces,time,NA,time,time
item_575,today,word,time_words,produces,today,NA,today,today
item_576,tomorrow,word,time_words,produces,tomorrow,NA,tomorrow,tomorrow
item_577,tonight,word,time_words,produces,tonight,NA,tonight,tonight
item_578,yesterday,word,time_words,produces,yesterday,NA,yesterday,yesterday
item_579,he,word,pronouns,produces,he,NA,he,3SG.POSS
item_580,her,word,pronouns,produces,her,NA,her,3SG.POSS
item_581,hers,word,pronouns,produces,hers,NA,hers,3SG.POSS
item_582,him,word,pronouns,produces,him,NA,him,3SG
item_583,his,word,pronouns,produces,his,NA,his,3SG.POSS
item_584,i,word,pronouns,produces,I,NA,I,1SG
item_585,it,word,pronouns,produces,it,NA,it,3SG
item_586,me,word,pronouns,produces,me,NA,me,1SG
item_587,mine,word,pronouns,produces,mine,NA,mine,1SG.POSS
item_588,my,word,pronouns,produces,my,NA,my,1SG.POSS
item_589,myself,word,pronouns,produces,myself,NA,myself,1SG.REFL
item_590,our,word,pronouns,produces,our,NA,our,1PL.POSS
item_591,she,word,pronouns,produces,she,NA,she,3SG
item_592,that,word,pronouns,produces,that,NA,that,that
item_593,their,word,pronouns,produces,their,NA,their,3PL.POSS
item_594,them,word,pronouns,produces,them,NA,them,3PL
item_595,these,word,pronouns,produces,these,NA,these,these
item_596,they,word,pronouns,produces,they,NA,they,3PL
item_597,this,word,pronouns,produces,this,NA,this,this
item_598,those,word,pronouns,produces,those,NA,those,those
item_599,us,word,pronouns,produces,us,NA,us,1PL
item_600,we,word,pronouns,produces,we,NA,we,1PL
item_601,you,word,pronouns,produces,you,NA,you,2SG
item_602,your,word,pronouns,produces,your,NA,your,2SG.POSS
item_603,yourself,word,pronouns,produces,yourself,NA,yourself,2SG.REFL
item_604,how,word,question_words,produces,how,NA,how,how
item_605,what,word,question_words,produces,what,NA,what,what
item_606,when,word,question_words,produces,when,NA,when,when (question)
item_607,where,word,question_words,produces,where,NA,where,where (question)
item_608,which,word,question_words,produces,which,NA,which,which (question)
item_609,who,word,question_words,produces,who,NA,who,who
item_610,why,word,question_words,produces,why,NA,why,why
item_611,about,word,locations,produces,about,NA,about,about
item_612,above,word,locations,produces,above,NA,above,above
item_613,around,word,locations,produces,around,NA,around,around
item_614,at,word,locations,produces,at,NA,at,at
item_615,away,word,locations,produces,away,NA,away,away
item_616,back,word,locations,produces,back,NA,back,back (location)
item_617,behind,word,locations,produces,behind,NA,behind,behind
item_618,beside,word,locations,produces,beside,NA,beside,beside
item_619,by,word,locations,produces,by,NA,by,by
item_620,down,word,locations,produces,down,NA,down,down
item_621,for,word,locations,produces,for,NA,for,for
item_622,here,word,locations,produces,here,NA,here,here
item_623,inside,word,locations,produces,inside/in,NA,inside/in,in
item_624,into,word,locations,produces,into,NA,into,into
item_625,next_to,word,locations,produces,next to,NA,next to,next to
item_626,of,word,locations,produces,of,NA,of,of
item_627,off,word,locations,produces,off,NA,off,off
item_628,on,word,locations,produces,on,NA,on,on
item_629,on_top_of,word,locations,produces,on top of,NA,on top of,on top of
item_630,out,word,locations,produces,out,NA,out,out
item_631,over,word,locations,produces,over,NA,over,over
item_632,there,word,locations,produces,there,NA,there,there
item_633,to,word,locations,produces,to,NA,to,to
item_634,under,word,locations,produces,under,NA,under,under
item_635,up,word,locations,produces,up,NA,up,up
item_636,with,word,locations,produces,with,NA,with,with
item_637,a,word,quantifiers,produces,a,NA,a,a
item_638,all,word,quantifiers,produces,all,NA,all,all
item_639,a_lot,word,quantifiers,produces,a lot,NA,a lot,a lot
item_640,an,word,quantifiers,produces,an,NA,an,a
item_641,another,word,quantifiers,produces,another,NA,another,another
item_642,any,word,quantifiers,produces,any,NA,any,any
item_643,each,word,quantifiers,produces,each,NA,each,each
item_644,every,word,quantifiers,produces,every,NA,every,every
item_645,more,word,quantifiers,produces,more,NA,more,more
item_646,much,word,quantifiers,produces,much,NA,much,much
item_647,none,word,quantifiers,produces,none,NA,none,none
item_648,not,word,quantifiers,produces,not,NA,not,not
item_649,other,word,quantifiers,produces,other,NA,other,other
item_650,same,word,quantifiers,produces,same,NA,same,same
item_651,some,word,quantifiers,produces,some,NA,some,some
item_652,the,word,quantifiers,produces,the,NA,the,the
item_653,too,word,quantifiers,produces,too,NA,too,too
item_654,am,word,helping_verbs,produces,am,NA,am,am
item_655,are,word,helping_verbs,produces,are,NA,are,are
item_656,be,word,helping_verbs,produces,be,NA,be,be
item_657,can.auxiliary,word,helping_verbs,produces,can (auxiliary),NA,can (auxiliary),can (auxiliary)
item_658,could,word,helping_verbs,produces,could,NA,could,could
item_659,did,word,helping_verbs,produces,did/did ya,NA,did/did ya,did
item_660,do,word,helping_verbs,produces,do,NA,do,do
item_661,does,word,helping_verbs,produces,does,NA,does,does
item_662,dont,word,helping_verbs,produces,don't,NA,don't,don't
item_663,gonna,word,helping_verbs,produces,gonna/going to,NA,gonna/going to,gonna
item_664,gotta,word,helping_verbs,produces,gotta/got to,NA,gotta/got to,gotta
item_665,hafta,word,helping_verbs,produces,hafta/have to,NA,hafta/have to,have to
item_666,is,word,helping_verbs,produces,is,NA,is,is
item_667,lemme,word,helping_verbs,produces,lemme/let me,NA,lemme/let me,lemme
item_668,need,word,helping_verbs,produces,need/need to,NA,need/need to,need
item_669,try,word,helping_verbs,produces,try/try to,NA,try/try to,try
item_670,wanna,word,helping_verbs,produces,wanna/want to,NA,wanna/want to,wanna
item_671,was,word,helping_verbs,produces,was,NA,was,was
item_672,were,word,helping_verbs,produces,were,NA,were,were
item_673,will,word,helping_verbs,produces,will,NA,will,will
item_674,would,word,helping_verbs,produces,would,NA,would,would
item_675,and,word,connecting_words,produces,and,NA,and,and
item_676,because,word,connecting_words,produces,because,NA,because,because
item_677,but,word,connecting_words,produces,but,NA,but,but
item_678,if,word,connecting_words,produces,if,NA,if,if
item_679,so,word,connecting_words,produces,so,NA,so,so
item_680,then,word,connecting_words,produces,then,NA,then,then
item_681,usepast,how_use_words,NA,not yet; sometimes; often,does your child ever talk about past events or people who are not present?,NA,NA,NA
item_682,usefuture,how_use_words,NA,not yet; sometimes; often,does your child ever talk about something that's going to happen in the future?,NA,NA,NA
item_683,miss_produce,how_use_words,NA,not yet; sometimes; often,does your child talk a bout objects that are not present?,NA,NA,NA
item_684,miss_comp,how_use_words,NA,not yet; sometimes; often,does your child understand if you ask for something that is not in the room?,NA,NA,NA
item_685,usepossessive,how_use_words,NA,not yet; sometimes; often,does your child ever pick up or point to an object and name an absent person to whom the object belongs?,NA,NA,NA
item_686,splural,word_endings,NA,not yet; sometimes; often,splural,NA,NA,NA
item_687,spossess,word_endings,NA,not yet; sometimes; often,spossess,NA,NA,NA
item_688,ing,word_endings,NA,not yet; sometimes; often,ing,NA,NA,NA
item_689,ed,word_endings,NA,not yet; sometimes; often,ed,NA,NA,NA
item_690,children,word_forms_nouns,NA,produces,children,NA,children,NA
item_691,feet,word_forms_nouns,NA,produces,feet,NA,feet,NA
item_692,men,word_forms_nouns,NA,produces,men,NA,men,NA
item_693,mice,word_forms_nouns,NA,produces,mice,NA,mice,NA
item_694,teeth,word_forms_nouns,NA,produces,teeth,NA,teeth,NA
item_695,ate,word_forms_verbs,NA,produces,ate,NA,ate,NA
item_696,blew,word_forms_verbs,NA,produces,blew,NA,blew,NA
item_697,bought,word_forms_verbs,NA,produces,bought,NA,bought,NA
item_698,broke,word_forms_verbs,NA,produces,broke,NA,broke,NA
item_699,came,word_forms_verbs,NA,produces,came,NA,came,NA
item_700,drank,word_forms_verbs,NA,produces,drank,NA,drank,NA
item_701,drove,word_forms_verbs,NA,produces,drove,NA,drove,NA
item_702,fell,word_forms_verbs,NA,produces,fell,NA,fell,NA
item_703,flew,word_forms_verbs,NA,produces,flew,NA,flew,NA
item_704,got,word_forms_verbs,NA,produces,got,NA,got,NA
item_705,had,word_forms_verbs,NA,produces,had,NA,had,NA
item_706,heard,word_forms_verbs,NA,produces,heard,NA,heard,NA
item_707,held,word_forms_verbs,NA,produces,held,NA,held,NA
item_708,lost,word_forms_verbs,NA,produces,lost,NA,lost,NA
item_709,made,word_forms_verbs,NA,produces,made,NA,made,NA
item_710,ran,word_forms_verbs,NA,produces,ran,NA,ran,NA
item_711,sat,word_forms_verbs,NA,produces,sat,NA,sat,NA
item_712,saw,word_forms_verbs,NA,produces,saw,NA,saw,NA
item_713,took,word_forms_verbs,NA,produces,took,NA,took,NA
item_714,went,word_forms_verbs,NA,produces,went,NA,went,NA
item_715,blockses,word_endings_nouns,NA,produces,blockses,NA,blockses,NA
item_716,childrns,word_endings_nouns,NA,produces,childrens,NA,childrens,NA
item_717,childs,word_endings_nouns,NA,produces,childs,NA,childs,NA
item_718,feets,word_endings_nouns,NA,produces,feets,NA,feets,NA
item_719,foots,word_endings_nouns,NA,produces,foots,NA,foots,NA
item_720,mans,word_endings_nouns,NA,produces,mans,NA,mans,NA
item_721,mens,word_endings_nouns,NA,produces,mens,NA,mens,NA
item_722,mices,word_endings_nouns,NA,produces,mices,NA,mices,NA
item_723,mouses,word_endings_nouns,NA,produces,mouses,NA,mouses,NA
item_724,shoeses,word_endings_nouns,NA,produces,shoeses,NA,shoeses,NA
item_725,sockses,word_endings_nouns,NA,produces,sockses,NA,sockses,NA
item_726,teeths,word_endings_nouns,NA,produces,teeths,NA,teeths,NA
item_727,toeses,word_endings_nouns,NA,produces,toeses,NA,toeses,NA
item_728,tooths,word_endings_nouns,NA,produces,tooths,NA,tooths,NA
item_729,ated,word_endings_verbs,NA,produces,ated,NA,ated,NA
item_730,blewed,word_endings_verbs,NA,produces,blewed,NA,blewed,NA
item_731,blowed,word_endings_verbs,NA,produces,blowed,NA,blowed,NA
item_732,bringed,word_endings_verbs,NA,produces,bringed,NA,bringed,NA
item_733,buyed,word_endings_verbs,NA,produces,buyed,NA,buyed,NA
item_734,breaked,word_endings_verbs,NA,produces,breaked,NA,breaked,NA
item_735,broked,word_endings_verbs,NA,produces,broked,NA,broked,NA
item_736,camed,word_endings_verbs,NA,produces,camed,NA,camed,NA
item_737,comed,word_endings_verbs,NA,produces,comed,NA,comed,NA
item_738,doed,word_endings_verbs,NA,produces,doed,NA,doed,NA
item_739,dranked,word_endings_verbs,NA,produces,dranked,NA,dranked,NA
item_740,drinked,word_endings_verbs,NA,produces,drinked,NA,drinked,NA
item_741,eated,word_endings_verbs,NA,produces,eated,NA,eated,NA
item_742,falled,word_endings_verbs,NA,produces,falled,NA,falled,NA
item_743,flied,word_endings_verbs,NA,produces,flied,NA,flied,NA
item_744,getted,word_endings_verbs,NA,produces,getted,NA,getted,NA
item_745,goed,word_endings_verbs,NA,produces,goed,NA,goed,NA
item_746,gotted,word_endings_verbs,NA,produces,gotted,NA,gotted,NA
item_747,haved,word_endings_verbs,NA,produces,haved,NA,haved,NA
item_748,heared,word_endings_verbs,NA,produces,heared,NA,heared,NA
item_749,holded,word_endings_verbs,NA,produces,holded,NA,holded,NA
item_750,losed,word_endings_verbs,NA,produces,losed,NA,losed,NA
item_751,losted,word_endings_verbs,NA,produces,losted,NA,losted,NA
item_752,maked,word_endings_verbs,NA,produces,maked,NA,maked,NA
item_753,ranned,word_endings_verbs,NA,produces,ranned,NA,ranned,NA
item_754,runned,word_endings_verbs,NA,produces,runned,NA,runned,NA
item_755,seed,word_endings_verbs,NA,produces,seed,NA,seed,NA
item_756,satted,word_endings_verbs,NA,produces,satted,NA,satted,NA
item_757,sitted,word_endings_verbs,NA,produces,sitted,NA,sitted,NA
item_758,taked,word_endings_verbs,NA,produces,taked,NA,taked,NA
item_759,wented,word_endings_verbs,NA,produces,wented,NA,wented,NA
item_760,combine,combine,NA,not yet; sometimes; often,has your child begun to combine word yet?,NA,NA,NA
item_761,complx01,complexity,NA,simple; complex,two shoe / two shoes,morphology,two shoe / two shoes,NA
item_762,complx02,complexity,NA,simple; complex,two foot / two feet,morphology,two foot / two feet,NA
item_763,complx03,complexity,NA,simple; complex,daddy car / daddy's car,morphology,daddy car / daddy's car,NA
item_764,complx04,complexity,NA,simple; complex,kitty sleep / kitty sleeping,morphology,kitty sleep / kitty sleeping,NA
item_765,complx05,complexity,NA,simple; complex,I make tower / I making tower,morphology,I make tower / I making tower,NA
item_766,complx06,complexity,NA,simple; complex,I fall down / I fell down,morphology,I fall down / I fell down,NA
item_767,complx07,complexity,NA,simple; complex,more cookie / more cookies,morphology,more cookie / more cookies,NA
item_768,complx08,complexity,NA,simple; complex,these my tooth / these my teeth,morphology,these my tooth / these my teeth,NA
item_769,complx09,complexity,NA,simple; complex,baby blanket / baby's blanket,morphology,baby blanket / baby's blanket,NA
item_770,complx10,complexity,NA,simple; complex,doggie kiss me / doggie kissed me,morphology,doggie kiss me / doggie kissed me,NA
item_771,complx11,complexity,NA,simple; complex,daddy pick me up / daddy picked me up,morphology,daddy pick me up / daddy picked me up,NA
item_772,complx12,complexity,NA,simple; complex,kitty go away / kitty went away,morphology,kitty go away / kitty went away,NA
item_773,complx13,complexity,NA,simple; complex,doggie table / doggie on table,syntax,doggie table / doggie on table,NA
item_774,complx14,complexity,NA,simple; complex,that my truck / that's my truck,syntax,that my truck / that's my truck,NA
item_775,complx15,complexity,NA,simple; complex,baby crying / baby is crying,syntax,baby crying / baby is crying,NA
item_776,complx16,complexity,NA,simple; complex,you fix it / can you fix it,syntax,you fix it / can you fix it,NA
item_777,complx17,complexity,NA,simple; complex,read me story Mommy / read me a story Mommy,syntax,read me story Mommy / read me a story Mommy,NA
item_778,complx18,complexity,NA,simple; complex,no wash dolly / don't wash dolly,syntax,no wash dolly / don't wash dolly,NA
item_779,complx19,complexity,NA,simple; complex,want more juice / want juice in there,syntax,want more juice / want juice in there,NA
item_780,complx20,complexity,NA,simple; complex,there a kitty / there's a kitty,syntax,there a kitty / there's a kitty,NA
item_781,complx21,complexity,NA,simple; complex,go bye-bye / wanna go bye-bye,syntax,go bye-bye / wanna go bye-bye,NA
item_782,complx22,complexity,NA,simple; complex,where mommy go / where did mommy go,syntax,where mommy go / where did mommy go,NA
item_783,complx23,complexity,NA,simple; complex,coffee hot / that coffee hot,syntax,coffee hot / that coffee hot,NA
item_784,complx24,complexity,NA,simple; complex,I no do it / I can't do it,syntax,I no do it / I can't do it,NA
item_785,complx25,complexity,NA,simple; complex,I like read stories / I like to read stories,syntax,I like read stories / I like to read stories,NA
item_786,complx26,complexity,NA,simple; complex,don't read book / don't want you read that book,syntax,don't read book / don't want you read that book,NA
item_787,complx27,complexity,NA,simple; complex,turn on light / turn on light so I can see,syntax,turn on light / turn on light so I can see,NA
item_788,complx28,complexity,NA,simple; complex,I want that / I want that one you got,syntax,I want that / I want that one you got,NA
item_789,complx29,complexity,NA,simple; complex,want cookies / want cookies and milk,syntax,want cookies / want cookies and milk,NA
item_790,complx30,complexity,NA,simple; complex,cookie mommy / cookie for mommy,syntax,cookie mommy / cookie for mommy,NA
item_791,complx31,complexity,NA,simple; complex,baby want eat / baby want to eat,syntax,baby want eat / baby want to eat,NA
item_792,complx32,complexity,NA,simple; complex,lookit me / lookit me dancing,syntax,lookit me / lookit me dancing,NA
item_793,complx33,complexity,NA,simple; complex,lookit / lookit what I got,syntax,lookit / lookit what I got,NA
item_794,complx34,complexity,NA,simple; complex,where's my dolly / where's my dolly name Sam,syntax,where's my dolly / where's my dolly name Sam,NA
item_795,complx35,complexity,NA,simple; complex,we made this / me and Paul made this,syntax,we made this / me and Paul made this,NA
item_796,complx36,complexity,NA,simple; complex,I sing song / I sing song for you,syntax,I sing song / I sing song for you,NA
item_797,complx37,complexity,NA,simple; complex,baby crying / baby crying cuz she's sad,syntax,baby crying / baby crying cuz she's sad,NA
