itemID,category,item,definition,choices,type,gloss,uni_lemma
item_488,action_words,sööma,sööma,produces,word,eat,eat
item_489,action_words,tahtma,tahtma,produces,word,want,want
item_490,action_words,tantsima,tantsima,produces,word,dance,dance
item_491,action_words,tegema,tegema,produces,word,make,make
item_492,action_words,tohtima,tohtima,produces,word,be allowed to,
item_493,action_words,toitma,toitma,produces,word,feed,feed
item_494,action_words,tooma,tooma,produces,word,bring,bring
item_495,action_words,tulema,tulema,produces,word,come,come
item_496,action_words,töötama,töötama,produces,word,work (action),work (action)
item_497,action_words,tõmbama,tõmbama,produces,word,pull,pull
item_498,action_words,ujuma,ujuma,produces,word,swim,swim
item_499,action_words,vaatama,vaatama,produces,word,watch (action),watch (action)
item_500,action_words,valama,valama,produces,word,pour,pour
item_501,action_words,võima,võima,produces,word,be able to,
item_502,action_words,võtma,võtma,produces,word,take,take
item_503,action_words,värvima,värvima,produces,word,color (action),color (action)
item_504,action_words,ütlema,ütlema,produces,word,say,say
item_505,locations,all_v,all_v,produces,word,below,below
item_506,locations,alla,alla,produces,word,under,under
item_507,locations,juures,juures,produces,word,by,by
item_508,locations,koos,koos,produces,word,with,with
item_509,locations,kõrval,kõrval,produces,word,next to,next to
item_510,locations,maas,maas,produces,word,on the ground,
item_511,locations,maha,maha,produces,word,to the ground,
item_512,locations,peal,peal,produces,word,on top,on top
item_513,locations,peale,peale,produces,word,onto,
item_514,locations,seal,seal,produces,word,there,there
item_515,locations,sees,sees,produces,word,inside,inside
item_516,locations,siin,siin,produces,word,here,here
item_517,locations,sinna,sinna,produces,word,there,there
item_518,locations,sisse,sisse,produces,word,in there,
item_519,locations,taga,taga,produces,word,behind,behind
item_520,locations,tagasi,tagasi,produces,word,back,back
item_521,locations,välja,välja,produces,word,out,out
item_522,locations,väljas,väljas,produces,word,outside,outside
item_523,locations,ära,ära,produces,word,away,away
item_524,locations,ääres,ääres,produces,word,beside,beside
item_525,locations,üle,üle,produces,word,over,over
item_526,locations,üles,üles,produces,word,up,up
item_527,locations,üleval,üleval,produces,word,above,above
item_528,locations,ümber,ümber,produces,word,around,around
item_529,question_words,kes,kes,produces,word,who,who
item_530,question_words,kuidas,kuidas,produces,word,how,how
item_531,question_words,kus,kus,produces,word,where (question),where (question)
item_532,question_words,mida,mida,produces,word,what,what
item_533,question_words,miks,miks,produces,word,why,why
item_534,question_words,millal,millal,produces,word,when (question),when (question)
item_535,question_words,mis,mis,produces,word,what,what
item_536,connecting_words,ja,ja,produces,word,and,and
item_537,connecting_words,sest,sest,produces,word,because,because
item_538,connecting_words,aga,aga,produces,word,but,but
item_539,connecting_words,kui,kui,produces,word,when (conjunction),when (conjunction)
item_540,connecting_words,siis,siis,produces,word,then,then
item_541,connecting_words,nii,nii,produces,word,so,so
item_542,connecting_words,et,et,produces,word,so as to,so
item_543,connecting_words,või0,või0,produces,word,or,or
item_544,quantifiers,iga,iga,produces,word,each,each
item_545,quantifiers,kõik,kõik,produces,word,all,all
item_546,quantifiers,mitte_ühtegi,mitte_ühtegi,produces,word,none,none
item_547,quantifiers,mõned,mõned,produces,word,some,some
item_548,quantifiers,sama,sama,produces,word,same,same
item_549,quantifiers,palju,palju,produces,word,many,many
item_550,quantifiers,teine,teine,produces,word,second (quantifier),
item_551,quantifiers,veel,veel,produces,word,more,more
item_552,quantifiers,vks,vks,produces,word,one,one
item_553,descriptive_words,armas,armas,produces,word,darling,
item_554,descriptive_words,esimene,esimene,produces,word,first,first
item_555,descriptive_words,ettevaatlikult,ettevaatlikult,produces,word,careful,careful
item_556,descriptive_words,haige,haige,produces,word,ill,sick
item_557,descriptive_words,hapu,hapu,produces,word,sour,sour
item_558,descriptive_words,halb,halb,produces,word,bad,bad
item_559,descriptive_words,hea,hea,produces,word,good,good
item_560,descriptive_words,hirmus,hirmus,produces,word,scary,scary
item_561,descriptive_words,hästi,hästi,produces,word,good,good
item_562,descriptive_words,ilus,ilus,produces,word,beautiful,beautiful
item_563,descriptive_words,janune,janune,produces,word,thirsty,thirsty
item_564,descriptive_words,kadunud,kadunud,produces,word,lost,lost
item_565,descriptive_words,katki,katki,produces,word,broken,broken
item_566,descriptive_words,kena,kena,produces,word,nice,nice
item_567,descriptive_words,kibe,kibe,produces,word,bitter,bitter
item_568,descriptive_words,kiire,kiire,produces,word,fast,fast
item_569,descriptive_words,kinni,kinni,produces,word,closed,closed
item_570,descriptive_words,kleepuv,kleepuv,produces,word,sticky,sticky
item_571,descriptive_words,kollane,kollane,produces,word,yellow,yellow
item_572,descriptive_words,kuiv,kuiv,produces,word,dry (description),dry (description)
item_573,descriptive_words,kurb,kurb,produces,word,sad,sad
item_574,descriptive_words,kuri,kuri,produces,word,mad,mad
item_575,descriptive_words,kuum,kuum,produces,word,hot,hot
item_576,descriptive_words,kõrge,kõrge,produces,word,high,high
item_577,descriptive_words,kõva,kõva,produces,word,hard,hard
item_578,descriptive_words,külm,külm,produces,word,cold,cold
item_579,descriptive_words,lahti,lahti,produces,word,open (description),open (description)
item_580,descriptive_words,maitsev,maitsev,produces,word,tasty,tasty
item_581,descriptive_words,räpane,räpane,produces,word,dirty,dirty
item_582,descriptive_words,must,must,produces,word,black,black
item_583,descriptive_words,märg,märg,produces,word,wet (description),wet (description)
item_584,descriptive_words,näljane,näljane,produces,word,hungry,hungry
item_585,descriptive_words,oranz,oranz,produces,word,orange (description),orange (description)
item_586,descriptive_words,otsas,otsas,produces,word,finished,finished
item_587,descriptive_words,paha,paha,produces,word,bad,bad
item_588,descriptive_words,pahane,pahane,produces,word,displeased,
item_589,descriptive_words,palav,palav,produces,word,hot,hot
item_590,descriptive_words,parem,parem,produces,word,right (description),
item_591,descriptive_words,pehme,pehme,produces,word,soft,soft
item_592,descriptive_words,pikk,pikk,produces,word,tall,tall
item_593,descriptive_words,pime,pime,produces,word,dark,dark
item_594,descriptive_words,pruun,pruun,produces,word,brown,brown
item_595,descriptive_words,puhas,puhas,produces,word,clean (description),clean (description)
item_596,descriptive_words,punane,punane,produces,word,red,red
item_597,descriptive_words,raske,raske,produces,word,heavy,heavy
item_598,descriptive_words,roheline,roheline,produces,word,green,green
item_599,descriptive_words,rõõmus,rõõmus,produces,word,happy,happy
item_600,descriptive_words,sinine,sinine,produces,word,blue,blue
item_601,descriptive_words,soe,soe,produces,word,warm,warm
item_602,descriptive_words,suur,suur,produces,word,big,big
item_603,descriptive_words,tilluke,tilluke,produces,word,tiny,tiny
item_604,descriptive_words,tore,tore,produces,word,fun,fun
item_605,descriptive_words,tubli,tubli,produces,word,fine,fine
item_606,descriptive_words,tuuline,tuuline,produces,word,windy,windy
item_607,descriptive_words,täis,täis,produces,word,full,full
item_608,descriptive_words,tühi,tühi,produces,word,empty (description),empty
item_609,descriptive_words,unine,unine,produces,word,sleepy,sleepy
item_610,descriptive_words,uus,uus,produces,word,new,new
item_611,descriptive_words,vaikne,vaikne,produces,word,quiet,quiet
item_612,descriptive_words,valge,valge,produces,word,white,white
item_613,descriptive_words,valjusti,valjusti,produces,word,loud,loud
item_614,descriptive_words,valus,valus,produces,word,painful,painful
item_615,descriptive_words,vana,vana,produces,word,old,old
item_616,descriptive_words,viimane,viimane,produces,word,last,last
item_617,descriptive_words,väike,väike,produces,word,small,small
item_618,descriptive_words,väsinud,väsinud,produces,word,tired,tired
item_619,descriptive_words,ärkvel,ärkvel,produces,word,awake,awake
item_620,pronouns,ise,ise,produces,word,self,self
item_621,pronouns,meie,meie,produces,word,we,1PL
item_622,pronouns,mina,mina,produces,word,me,1SG
item_623,pronouns,minu,minu,produces,word,mine,1SG
item_624,pronouns,mulle,mulle,produces,word,to me,1SG
item_625,pronouns,nemad,nemad,produces,word,they,3PL
item_626,pronouns,oma,oma,produces,word,mine,1SG.POSS
item_627,pronouns,see,see,produces,word,this,this
item_628,pronouns,sina,sina,produces,word,you,2SG
item_629,pronouns,sinu,sinu,produces,word,your,2SG.POSS
item_630,pronouns,teie,teie,produces,word,you,2PL
item_631,pronouns,tema,tema,produces,word,her/him,3SG
item_632,,minevik,usepast,not yet; sometimes; often,how_use_words,,
item_633,,tulevik,usefuture,not yet; sometimes; often,how_use_words,,
item_634,,vaateväljast_ära,miss_produce,not yet; sometimes; often,how_use_words,,
item_635,,toob_asja,miss_comp,not yet; sometimes; often,how_use_words,,
item_636,,omanik_eseme_järgi,usepossessive,not yet; sometimes; often,how_use_words,,
item_637,,mitmus,morph_plural,not yet; sometimes; often,word_endings,,
item_638,,kohamäärlõpp,morph_loc,not yet; sometimes; often,word_endings,,
item_639,,minevik0,morph_past,not yet; sometimes; often,word_endings,,
item_640,,meie_vorm,morph_com,not yet; sometimes; often,word_endings,,
item_641,,kas_teeb_lauseid,kas_teeb_lauseid,not yet; sometimes; often,combine,,
item_642,,LAU1,Kaks käsi / Kaks kätt,simple; complex,complexity,,
item_643,,LAU2,_Õde nukk / Õe nukk,simple; complex,complexity,,
item_644,,LAU3,Mina torni / Mina teen torni,simple; complex,complexity,,
item_645,,LAU4,Tita kurb / Tita on kurb,simple; complex,complexity,,
item_646,,LAU5,Minu auto / See on minu auto,simple; complex,complexity,,
item_647,,LAU6,Kutsa seal / Kutsa on laua peal,simple; complex,complexity,,
item_648,,LAU7,Tita süüa / Tita tahab süüa,simple; complex,complexity,,
item_649,,LAU8,Kus emme? / Kuhu emme läks?,simple; complex,complexity,,
item_650,,LAU9,Ei oska / Ma ei oska seda teha,simple; complex,complexity,,
item_651,,LAU10,Kohv kuum / See kohv on kuum,simple; complex,complexity,,
item_652,,LAU11,Ei taha vanni / Ma ei taha vanni minna,simple; complex,complexity,,
item_653,,LAU12,Kutsa musi / Kutsa tegi mulle musi,simple; complex,complexity,,
item_654,,LAU13,Tee terveks? Kas sa teed terveks?,simple; complex,complexity,,
item_655,,LAU14,(Teie lapse nimi) ka tahab piima / Mina ka tahan piima,simple; complex,complexity,,
item_656,,LAU15,Ära loe juttu! / Ära loe mulle seda juttu!,simple; complex,complexity,,
item_657,,LAU16,"Kassile süüa, juua! / Mina annan kassile süüa ja juua",simple; complex,complexity,,
item_658,,LAU17,Tahan veel vaadata / Tahan veel seda raamatut vaadata,simple; complex,complexity,,
item_659,,LAU18,Kus mu auto on? / Kus mu punane veoauto on?,simple; complex,complexity,,
item_660,,LAU19,See on tibu ja teine tibu / Need on kaks tibu,simple; complex,complexity,,
item_661,,LAU20,Tahan veel mängida / Tahan veel oma nukuga mängida,simple; complex,complexity,,
item_662,,LAU21,Pane tuli põlema / Pane tuli põlema et ma näeksin,simple; complex,complexity,,
item_663,,LAU22,Me tegime selle / Mina ja Paul tegime selle,simple; complex,complexity,,
item_664,,LAU23,Tädi tuleb punasega autoga / Tädi tuleb punase autoga,simple; complex,complexity,,
item_665,,LAU24,"Vaata, minu kiisu see! / Vaata, milline kiisu mul on!",simple; complex,complexity,,
item_666,,LAU25,Ma võtan selle raamatu ja siis selle / Ma võtan need raamatud,simple; complex,complexity,,
item_667,,LAU26,Mina loen ja emme loeb / Meie emmega loeme,simple; complex,complexity,,
item_668,,LAU27,"Tita nutab, tita on kurb / Tita nurab, sest ta on kurb",simple; complex,complexity,,
item_669,,LAU28,"Emme, vaata, ma sõidan / Emme, vaata, kuidas ma rattaga sõidan",simple; complex,complexity,,
item_670,,LAU29,"Tädi kallab mahla, ta kallab tassi / Tädi kallab mahla, tassi",simple; complex,complexity,,
item_671,,LAU30,Voodi alt otsin mina palli / Ma otsin palli voodi alt,simple; complex,complexity,,
item_672,,LAU31,Kas ei lähe tüdruk õue? / Kas tüdruk ei lähe õue?,simple; complex,complexity,,
item_673,,LAU32,Need on minu püksid / Need on minu uued sinised püksid,simple; complex,complexity,,
item_674,,LAU33,Kass hüppas kapi peale / Kass hüppas laua pealt kapi peale,simple; complex,complexity,,
item_675,,LAU34,"Emme on köögis, emme peseb nõusid / Emme peseb köögis nõusid",simple; complex,complexity,,
item_676,,LAU35,"Auto on katki, tuleb parandada / Kui auto on katki, siis tuleb parandada",simple; complex,complexity,,
