itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_371,l18frira,word,people,produces,Rafiki,NA,Friend,friend
item_372,l15aunsh,word,people,produces,Shangazi,NA,Aunt,aunt
item_373,l21maiya,word,people,produces,Yaya,NA,Maid,maid
item_374,m11thaah,word,games_routines,produces,Ahsante/Shukrani,NA,Thank you,thank you
item_375,m14brech,word,games_routines,produces,Chai/Kiamsha kinywa,NA,Breakfast,breakfast
item_376,m15dinch,word,games_routines,produces,Chajio,NA,Dinner/ supper,dinner
item_377,m19lunch,word,games_routines,produces,Chamchana,NA,Lunch,lunch
item_378,m23welka,word,games_routines,produces,Karibu,NA,Welcome,welcome
item_379,m2gamki,word,games_routines,produces,Kibe,NA,Game of hide and seek,NA
item_380,m3goiku,word,games_routines,produces,Kujisaidia/pembeni/Haja/Pupu/Kanye,NA,Go to the toilet,go potty
item_381,m13batku,word,games_routines,produces,Kuoga,NA,Bathe,shower
item_382,m22relku,word,games_routines,produces,Kupumzika/Nimechoka,NA,Relaxing,NA
item_383,m1byekw,word,games_routines,produces,Kwa kheri/Bye bye,NA,Bye,bye
item_384,m8nola,word,games_routines,produces,La/Hapana,NA,No,no
item_385,m6howma,word,games_routines,produces,Mambo /Hujambo,NA,How are you?,how are you
item_386,m12yesna,word,games_routines,produces,Naam/Ndio/Ehe,NA,Yes,NA
item_387,m20mak,word,games_routines,produces,Piga simu,NA,Make a phone call,call
item_388,m9sorpo,word,games_routines,produces,Pole,NA,Sorry,sorry
item_389,m5hisasa,word,games_routines,produces,Sasa?,NA,hi?,now
item_390,m7howsh,word,games_routines,produces,Shikamoo,NA,How are you? ( respectful greeting),NA
item_391,m16donsi,word,games_routines,produces,Sitaki,NA,Don't want to,NA
item_392,m10telss,word,games_routines,produces,Ssssshh,NA,Tell someone to keep quiet,shh
item_393,m21pleta,word,games_routines,produces,tafadhali/naomba,NA,Please,please
item_394,m17gamuk,word,games_routines,produces,Ukuti,NA,Game involving going round,ring around the rosie
item_395,m18gooum,word,games_routines,produces,Umeshindaje?,NA,Good evening,good evening
item_396,m24youun,word,games_routines,produces,Unacho,NA,You have it,NA
item_397,m4gooac,word,games_routines,produces,Usiku mwema/Lala salama/Ulaze salama,NA,Good night,good night
item_397,m4gooac,word,games_routines,produces,Usiku mwema/Lala salama/Ulaze salama,NA,NA,NA
item_398,n31leaam,word,action_words,produces,Acha,NA,Leave,stop
item_399,n55wakan,word,action_words,produces,Amka/Zinduka,NA,Wake up,wake
item_400,n56wrian,word,action_words,produces,Andika,NA,Write,write
item_401,n49takan,word,action_words,produces,Angalia/tunza/linda,NA,take care of,watch (action)
item_402,n20falan,word,action_words,produces,Anguka,NA,Fall,fall
item_403,n18droan,word,action_words,produces,Angusha,NA,Drop,drop
item_404,n96spran,word,action_words,produces,Anika,NA,Spread clothes,NA
item_405,n6carbe,word,action_words,produces,Beba,NA,Carry,carry
item_406,n97swibe,word,action_words,produces,Bembea,NA,Swing,swing (action)
item_407,n29knobi,word,action_words,produces,Bisha/gonga,NA,Knock,knock
item_408,n28kisbu,word,action_words,produces,Busu/Shumu,NA,Kiss,kiss
item_409,n62choca,word,action_words,produces,Chagua,NA,Choose,choose
item_410,n30lauch,word,action_words,produces,Cheka/tabasamu,NA,Laugh/Smile,smile
item_411,n13danch,word,action_words,produces,Cheza,NA,Dance,dance
item_411,n13danch,word,action_words,produces,Cheza,NA,NA,NA
item_412,n35plach,word,action_words,produces,Cheza,NA,Play,play
item_412,n35plach,word,action_words,produces,Cheza,NA,NA,NA
item_413,n14drach,word,action_words,produces,Chora,NA,Draw,draw
item_414,n73hatch,word,action_words,produces,Chukia,NA,Hate,angry
item_415,n50takch,word,action_words,produces,Chukua,NA,Take,take
item_416,n24goen,word,action_words,produces,Enda,NA,Go,go
item_417,n17drien,word,action_words,produces,endesha,NA,Drive,drive
item_418,n47swefa,word,action_words,produces,Fagia,NA,Sweep,sweep
item_419,n66dofa,word,action_words,produces,Fanya,NA,Do,do
item_420,n108worf,word,action_words,produces,Fanya kazi,NA,Work,work (action)
item_421,n25hidfi,word,action_words,produces,Ficha,NA,Hide,hide
item_422,n101thif,word,action_words,produces,Fikira,NA,Think,think
item_423,n10clofu,word,action_words,produces,Funga,NA,Close,close
item_424,n34opefu,word,action_words,produces,Fungua,NA,Open,open (action)
item_425,n64covfu,word,action_words,produces,Funika,NA,Cover,cover (action)
item_426,n90shaga,word,action_words,produces,Gawana/Gawanya,NA,Share,share
item_427,n76hitgo,word,action_words,produces,Gonga,NA,hit,hit
item_428,n80knogo,word,action_words,produces,Gongana,NA,Knock each other,knock
item_429,n53tougu,word,action_words,produces,Gusa,NA,Touch,touch
item_430,n87preig,word,action_words,produces,Iga,NA,Pretend,hit
item_431,n42sinim,word,action_words,produces,Imba,NA,Sing,sing
item_432,n68filja,word,action_words,produces,Jaa,NA,Fill,hungry
item_433,n104tryj,word,action_words,produces,Jaribu,NA,Try,try
item_434,n59buije,word,action_words,produces,Jenga,NA,Build,make
item_435,n46stak,word,action_words,produces,Kaa,NA,"Stay, sit",sit
item_436,n65cutka,word,action_words,produces,Kata,NA,Cut,cut
item_437,n103tigk,word,action_words,produces,Kaza,NA,Tighten,tighten
item_438,n43sitke,word,action_words,produces,Keti,NA,Sit,sit
item_439,n40runki,word,action_words,produces,Kimbia,NA,Run,run
item_440,n61chaki,word,action_words,produces,Kimbiza/fukuza,NA,Chase,chase
item_441,n19eatku,word,action_words,produces,kula,NA,Eat,eat
item_442,n77hugku,word,action_words,produces,Kumbatia/Hug,NA,Hug,hug
item_443,n16driku,word,action_words,produces,kunywa,NA,Drink,water (beverage)
item_444,n23givku,word,action_words,produces,kupa/Patia,NA,Give,give
item_445,n105wank,word,action_words,produces,Kutaka/Taka,NA,Want,clean (action)
item_446,n63clikw,word,action_words,produces,Kwea/Panda,NA,Climb,climb
item_447,n44slela,word,action_words,produces,Lala,NA,SleepV,sleep
item_448,n81licla,word,action_words,produces,Lamba,NA,Lick,lick
item_449,n5brile,word,action_words,produces,Leta,NA,bring,bring
item_450,n12cryli,word,action_words,produces,Lia,NA,Cry,cry
item_451,n21feli,word,action_words,produces,Lisha,NA,feed,feed
item_452,n22finma,word,action_words,produces,Maliza,NA,Finish,close
item_453,n36pomw,word,action_words,produces,Mwaga,NA,Pour,light (action)
item_454,n94spimw,word,action_words,produces,Mwagika,NA,spill,spill
item_455,n54wang,word,action_words,produces,Ngoja,NA,Wait,wait
item_456,n78isni,word,action_words,produces,Ni,NA,is,be
item_457,n72hani,word,action_words,produces,Ning'inia/Pepesuka/Bembea,NA,Hang on,hang
item_458,n60buynu,word,action_words,produces,Nunua,NA,Buy,buy
item_459,n102tiny,word,action_words,produces,Nyegeresha/Tekerenya,NA,Tickle,tickle
item_460,n48swiog,word,action_words,produces,Ogelea,NA,Swim,swim
item_461,n41seeon,word,action_words,produces,Ona,NA,See,see
item_462,n93speon,word,action_words,produces,Ongea,NA,Speak,talk
item_463,n51tason,word,action_words,produces,Onja,NA,Taste,taste
item_464,n91shoon,word,action_words,produces,Onyesha,NA,Show,show
item_465,n106waos,word,action_words,produces,Osha/nawa,NA,Wash,clean (action)
item_466,n15dreot,word,action_words,produces,Ota,NA,Dream,star
item_467,n86paip,word,action_words,produces,Paka rangi,NA,Paint,paint (action)
item_468,n107wipp,word,action_words,produces,Pangusa/Futa,NA,Wipe,wash
item_469,n95spipa,word,action_words,produces,Pasua,NA,Spill,break
item_470,n69getpa,word,action_words,produces,Pata,NA,Get,have
item_471,n84lovpe,word,action_words,produces,Penda,NA,Love,love
item_472,n8clapi,word,action_words,produces,Piga makofi,NA,Clap,clap
item_473,n27kicpi,word,action_words,produces,Piga teke,NA,Kick,kick
item_474,n11coopi,word,action_words,produces,Pika,NA,Cook,cook
item_475,n88recpo,word,action_words,produces,Pokea,NA,Receive,receive
item_476,n3blopu,word,action_words,produces,Pulizia/Vuvia,NA,Blow at,blow
item_477,n100tear,word,action_words,produces,Rarua/Pasua,NA,Tear,break
item_478,n79jumru,word,action_words,produces,Ruka,NA,Jump,jump
item_479,n52thrru,word,action_words,produces,Rusha,NA,Throw,throw
item_480,n9clesa,word,action_words,produces,Safisha,NA,CleanV,wash
item_481,n75helsa,word,action_words,produces,Saida,NA,Help,help
item_482,n71gresa,word,action_words,produces,Salimu,NA,Greet,greet
item_483,n98talse,word,action_words,produces,Sema,NA,Talk,say
item_484,n1beshi,word,action_words,produces,Shiba,NA,Be satisfied with food,full
item_485,n7catshi,word,action_words,produces,Shika/Ganda/Kamata,NA,Catch/hold,touch
item_486,n74heasi,word,action_words,produces,Sikia,NA,Hear,hear
item_487,n82lissi,word,action_words,produces,Sikiliza,NA,listen to,listen
item_488,n45stasi,word,action_words,produces,Simama,NA,Stand,stand
item_489,n67dozsi,word,action_words,produces,Sinzia,NA,Doze off,sleepy
item_490,n39reaso,word,action_words,produces,Soma,NA,Read,read
item_491,n38pussu,word,action_words,produces,Sukuma/Peleka,NA,Push,push
item_492,n83loota,word,action_words,produces,Tafuta,NA,Look for,find
item_493,n32loota,word,action_words,produces,Tazama/angalia,NA,Look,look
item_494,n92slite,word,action_words,produces,Teleza/Nyiririka,NA,slip,slide (action)
item_495,n33movte,word,action_words,produces,Tembea,NA,Move around/walk,walk
item_496,n85makte,word,action_words,produces,Tengeneza,NA,Make,make
item_497,n89shati,word,action_words,produces,Tingisha/Tikisa,NA,Shake,shake
item_498,n2bituma,word,action_words,produces,Uma,NA,Bite,bite
item_499,n70getum,word,action_words,produces,Umia,NA,Get hurt,hurt (action)
item_500,n4brevu,word,action_words,produces,Vunja,NA,Break,break
item_501,n58brevu,word,action_words,produces,Vunjika,NA,Break by itself,broken
item_502,n37pulvu,word,action_words,produces,Vuta,NA,Pull,pull
item_503,n26keewe,word,action_words,produces,Weka,NA,Keep,put
item_504,n57bewe,word,action_words,produces,Weza,NA,Be able,can (auxiliary)
item_505,n99talzu,word,action_words,produces,Zungumza,NA,Talk or say something,talk
item_506,o23colba,word,descriptive_words (adjectives),produces,Baridi,NA,Cold,cold
item_507,o17badba,word,descriptive_words (adjectives),produces,baya,NA,Bad,bad
item_508,o47rotbo,word,descriptive_words (adjectives),produces,bovu,NA,Rotten,rotten
item_509,o6fewcha,word,descriptive_words (adjectives),produces,Chache/Kidogo,NA,Few,little (amount)
item_510,o5dircha,word,descriptive_words (adjectives),produces,Chafu,NA,Dirty,dirty
item_511,o31getch,word,descriptive_words (adjectives),produces,Choka,NA,Get tired,tired
item_512,o48smado,word,descriptive_words (adjectives),produces,Dogo,NA,small,little (description)
item_513,o38lasdu,word,descriptive_words (adjectives),produces,Dumu,NA,Last long,tough
item_514,o8hapfu,word,descriptive_words (adjectives),produces,Furaha,NA,happiness,happy
item_515,o24dargi,word,descriptive_words (adjectives),produces,Giza,NA,Darkness,dark
item_516,o13sicgo,word,descriptive_words (adjectives),produces,Gonjwa,NA,Sick,sick
item_517,o45quiha,word,descriptive_words (adjectives),produces,Haraka,NA,Quick,fast
item_518,o3angha,word,descriptive_words (adjectives),produces,hasira,NA,Anger,angry
item_519,o44oneii,word,descriptive_words (adjectives),produces,Iliyovunjika,NA,One that has broken,broken
item_520,o29finim,word,descriptive_words (adjectives),produces,Imekwisha/Imeisha,NA,Finished,finished
item_521,o37hotka,word,descriptive_words (adjectives),produces,kali,NA,Hot tempered,severe
item_522,o26dryka,word,descriptive_words (adjectives),produces,Kavu,NA,Dry,dry (action)
item_523,o11noike,word,descriptive_words (adjectives),produces,Kelele,NA,Noise,loud
item_524,o35greki,word,descriptive_words (adjectives),produces,Kijani kibichi,NA,Green,green
item_525,o12quiki,word,descriptive_words (adjectives),produces,Kimya/nyamavu,NA,Quiet,quietly
item_526,o51thiki,word,descriptive_words (adjectives),produces,kiu,NA,thirsty,thirsty
item_527,o19bigku,word,descriptive_words (adjectives),produces,Kubwa,NA,Big,big
item_528,o30firkw,word,descriptive_words (adjectives),produces,kwanza,NA,First,first
item_529,o49sofla,word,descriptive_words (adjectives),produces,Laini,NA,Soft,soft
item_530,o32getlo,word,descriptive_words (adjectives),produces,Lovu,NA,Get wet,wet (description)
item_531,o16alema,word,descriptive_words (adjectives),produces,Macho/makini,NA,Alert,alert
item_532,o18beama,word,descriptive_words (adjectives),produces,Maridadi/Smart,NA,"Beautiful, Smart",smart
item_533,o9hotmo,word,descriptive_words (adjectives),produces,Moto/Choma,NA,Hot/fire,hot
item_534,o41newmp,word,descriptive_words (adjectives),produces,Mpya,NA,New,new
item_535,o39lonmr,word,descriptive_words (adjectives),produces,Mrefu/Ndefu,NA,"Long, tall",long
item_536,o34goomz,word,descriptive_words (adjectives),produces,mzuri,NA,Good,good
item_537,o36harng,word,descriptive_words (adjectives),produces,Ngumu,NA,Hard,hard
item_538,o10hunnj,word,descriptive_words (adjectives),produces,njaa,NA,Hunger,hungry
item_539,o46redny,word,descriptive_words (adjectives),produces,Nyekundu,NA,Red,red
item_540,o52whiny,word,descriptive_words (adjectives),produces,Nyeupe,NA,White,white
item_541,o20blany,word,descriptive_words (adjectives),produces,nyeusi,NA,Black,black
item_542,o50thinz,word,descriptive_words (adjectives),produces,Nzito,NA,Thick/heavy,heavy
item_543,o33goonz,word,descriptive_words (adjectives),produces,Nzuri,NA,Good,good
item_544,o28feaog,word,descriptive_words (adjectives),produces,Ogopa,NA,Fear,scared
item_545,o15slopo,word,descriptive_words (adjectives),produces,Polepole,NA,Slowly,slow
item_546,o22clesa,word,descriptive_words (adjectives),produces,Safi,NA,CleanA,clean (description)
item_547,o21blusa,word,descriptive_words (adjectives),produces,Samawati/Nili/Bluu,NA,Blue,blue
item_548,o40lousa,word,descriptive_words (adjectives),produces,Sauti ya juu,NA,Loud,loud
item_549,o42oksa,word,descriptive_words (adjectives),produces,Sawasawa,NA,OK,ok
item_550,o2agate,word,descriptive_words (adjectives),produces,Tena,NA,Again,again
item_551,o27emptu,word,descriptive_words (adjectives),produces,Tupu,NA,Empty,empty
item_552,o7gotum,word,descriptive_words (adjectives),produces,Uma/umia,NA,Got hurt,hurt (description)
item_553,o53winup,word,descriptive_words (adjectives),produces,Upepo,NA,Wind,windy
item_554,o14sleus,word,descriptive_words (adjectives),produces,Usingizini,NA,SleepA,sleepy
item_555,o25dozus,word,descriptive_words (adjectives),produces,Usinzini,NA,Doze,sleepy
item_556,o43oldze,word,descriptive_words (adjectives),produces,Zee/Kinyanya,NA,Old,tomato
item_557,p5morasu,word,time_words,produces,Asubuhi,NA,Morning,morning
item_558,p4latbaa,word,time_words,produces,Baadaye,NA,Later,later
item_559,p11yesja,word,time_words,produces,jana,NA,Yesterday,yesterday
item_560,p3evejio,word,time_words,produces,Jioni,NA,Evening,evening
item_561,p9tomke,word,time_words,produces,Kesho,NA,Tommorrow,tomorrow
item_562,p8todleo,word,time_words,produces,Leo,NA,Today,today
item_563,p2daymc,word,time_words,produces,Mchana,NA,Daytime,day
item_564,p7nowsa,word,time_words,produces,Sasa,NA,Now,now
item_565,p1daysik,word,time_words,produces,Siku,NA,Day,day
item_566,p10whosi,word,time_words,produces,Siku nzima,NA,Whole Day,NA
item_567,p6nigusi,word,time_words,produces,Usiku,NA,Night,night
item_568,v10idhu,word,pronouns,produces,Huyu,NA,01dem1,this
item_569,v20idyu,word,pronouns,produces,Yule,NA,01dem2,that
item_570,v30idhu,word,pronouns,produces,Huyo,NA,01dem3,that
item_571,v40idmw,word,pronouns,produces,Mwingine,NA,01dem5,another
item_572,v50idmw,word,pronouns,produces,Mwenye,NA,01dem6,POSS
item_573,v60ipwa,word,pronouns,produces,Wangu,NA,01ps1,1SG.POSS
item_574,v70ipwak,word,pronouns,produces,Wako,NA,01ps2,2SG.POSS
item_575,v80ipwa,word,pronouns,produces,Wake,NA,01ps3,3SG.POSS
item_576,v90ipwe,word,pronouns,produces,Wetu,NA,01ps4,1PL.POSS
item_577,v100ipwe,word,pronouns,produces,Wenu,NA,01ps5,2PL.POSS
item_578,v110ipwa,word,pronouns,produces,Wao,NA,01ps6,3PL.POSS
item_579,v1202dha,word,pronouns,produces,Hawa,NA,02dem1,these
item_580,v1302dw,word,pronouns,produces,Wale,NA,02dem2,those
item_581,v1402dha,word,pronouns,produces,Hao,NA,02dem3,those
item_582,v1502dwo,word,pronouns,produces,Wote,NA,02dem4,all
item_583,v1602dwe,word,pronouns,produces,Wengine,NA,02dem5,other
item_584,v1702dwe,word,pronouns,produces,Wenye,NA,02dem6,POSS
item_585,v1805dhi,word,pronouns,produces,Hili,NA,05dem1,this
item_586,v1905dli,word,pronouns,produces,Lile,NA,05dem2,this
item_587,v2005dhi,word,pronouns,produces,Hilo,NA,05dem3,that
item_588,v2105dlo,word,pronouns,produces,Lote,NA,05dem4,that
item_589,v2205dli,word,pronouns,produces,Lingine,NA,05dem5,another
item_590,v2305dle,word,pronouns,produces,Lenye,NA,05dem6,POSS
item_591,v2405pla,word,pronouns,produces,Langu,NA,05ps1,1SG.POSS
item_592,v2505pla,word,pronouns,produces,Lako,NA,05ps2,2SG.POSS
item_593,v2605pla,word,pronouns,produces,Lake,NA,05ps3,3SG.POSS
item_594,v2705ple,word,pronouns,produces,Letu,NA,05ps4,1PL.POSS
item_595,v2805ple,word,pronouns,produces,Lenu,NA,05ps5,2PL.POSS
item_596,v2905pla,word,pronouns,produces,Lao,NA,05ps6,3PL.POSS
item_597,v3006dha,word,pronouns,produces,Haya,NA,06dem1,these
item_598,v3106dya,word,pronouns,produces,Yale,NA,06dem2,those
item_599,v3206dha,word,pronouns,produces,Hayo,NA,06dem3,those
item_600,v3306dyo,word,pronouns,produces,Yote,NA,06dem4,all
item_601,v3406dme,word,pronouns,produces,Mengine,NA,06dem5,other
item_602,v3506dye,word,pronouns,produces,Yenye,NA,06dem6,POSS
item_603,v3607dhi,word,pronouns,produces,Hiki,NA,07dem1,this
item_604,v3707dki,word,pronouns,produces,kile,NA,07dem2,this
item_605,v3807dhi,word,pronouns,produces,Hicho,NA,07dem3,that
item_606,v3907dch,word,pronouns,produces,Chote,NA,07dem4,that
item_607,v4007dki,word,pronouns,produces,Kingine,NA,07dem5,another
item_608,v4107pch,word,pronouns,produces,Changu,NA,07ps1,1SG.POSS
item_609,v4207pch,word,pronouns,produces,Chako,NA,07ps2,2SG.POSS
item_610,v4307pch,word,pronouns,produces,Chake,NA,07ps3,3SG.POSS
item_611,v4407pch,word,pronouns,produces,Chetu,NA,07ps4,1PL.POSS
item_612,v4507pch,word,pronouns,produces,Chenu,NA,07ps5,2PL.POSS
item_613,v4607pch,word,pronouns,produces,Chao,NA,07ps6,3PL.POSS
item_614,v4708dhi,word,pronouns,produces,Hivi,NA,08dem1,these
item_615,v4808dvi,word,pronouns,produces,Vile,NA,08dem2,those
item_616,v4908dhi,word,pronouns,produces,Hivyo,NA,08dem3,those
item_617,v5008dvi,word,pronouns,produces,Vingine,NA,08dem4,other
item_618,v5109dhi,word,pronouns,produces,Hii,NA,09dem1,this
item_619,v5209dil,word,pronouns,produces,Ile,NA,09dem2,that
item_620,v5309dhi,word,pronouns,produces,Hiyo,NA,09dem3,that
item_621,v5409dyo,word,pronouns,produces,Yote,NA,09dem4,all
item_622,v5509dny,word,pronouns,produces,Nyingine,NA,09dem5,other
item_623,v5609dye,word,pronouns,produces,yenye,NA,09dem6,POSS
item_624,v5709pya,word,pronouns,produces,Yangu,NA,09ps1,1SG.POSS
item_625,v5809pya,word,pronouns,produces,Yako,NA,09ps2,2SG.POSS
item_626,v5909pya,word,pronouns,produces,Yake,NA,09ps3,3SG.POSS
item_627,v6009pye,word,pronouns,produces,Yetu,NA,09ps4,1PL.POSS
item_628,v6109pye,word,pronouns,produces,Yenu,NA,09ps5,2PL.POSS
item_629,v6209pya,word,pronouns,produces,Yao,NA,09ps6,3PL.POSS
item_630,v6310hi,word,pronouns,produces,Hizi,NA,10dem1,these
item_631,v6410zi,word,pronouns,produces,Zile,NA,10dem2,those
item_632,v6510hi,word,pronouns,produces,Hizo,NA,10dem3,those
item_633,v6610zo,word,pronouns,produces,Zote,NA,10dem4,all
item_634,v6710dze,word,pronouns,produces,Zenye,NA,10dem6,POSS
item_635,v6810pza,word,pronouns,produces,Zangu,NA,10ps1,1SG.POSS
item_636,v6910pza,word,pronouns,produces,Zako,NA,10ps2,2SG.POSS
item_637,v7010pza,word,pronouns,produces,Zake,NA,10ps3,3SG.POSS
item_638,v7110pze,word,pronouns,produces,Zetu,NA,10ps4,1PL.POSS
item_639,v7210pze,word,pronouns,produces,Zenu,NA,10ps5,2PL.POSS
item_640,v7310pza,word,pronouns,produces,Zao,NA,10ps6,3PL.POSS
item_641,v7416dha,word,pronouns,produces,Hapa,NA,16dem1,this
item_642,v7516dpa,word,pronouns,produces,Pale,NA,16dem2,this
item_643,v7616dha,word,pronouns,produces,Hapo,NA,16dem3,that
item_644,v7716dpe,word,pronouns,produces,Pengine,NA,16dem5,another
item_645,v7816dpe,word,pronouns,produces,penye,NA,16dem6,POSS
item_646,v7917dhu,word,pronouns,produces,Huku,NA,17dem1,here
item_647,v8017dku,word,pronouns,produces,Kule,NA,17dem2,there
item_648,v8117dhu,word,pronouns,produces,Huko,NA,17dem3,there
item_649,v8217dkw,word,pronouns,produces,kwote,NA,17dem4,all
item_650,v8317dku,word,pronouns,produces,Kungine,NA,17dem5,another
item_651,v8417pkw,word,pronouns,produces,Kwangu,NA,17ps1,1SG.POSS
item_652,v8517pkw,word,pronouns,produces,Kwako,NA,17ps2,2SG.POSS
item_653,v8617pkw,word,pronouns,produces,Kwake,NA,17ps3,3SG.POSS
item_654,v8717pkw,word,pronouns,produces,Kwetu,NA,17ps4,1PL.POSS
item_655,v8817pkw,word,pronouns,produces,Kwenu,NA,17ps5,2PL.POSS
item_656,v8917pkw,word,pronouns,produces,Kwao,NA,17ps6,3PL.POSS
item_657,v90permi,word,pronouns,produces,Mimi,NA,pers1,1SG
item_658,v91persi,word,pronouns,produces,Sisi,NA,pers2,1PL
item_659,v92perwe,word,pronouns,produces,Wewe,NA,pers3,2SG
item_660,v93perye,word,pronouns,produces,Yeye,NA,pers4,3SG
item_661,w6whiga,word,question_words,produces,Gani,NA,Which,which (question)
item_662,w7whiip,word,question_words,produces,Ipi,NA,Which one?,which (question)
item_663,w9whykw,word,question_words,produces,Kwa nini,NA,Why,why
item_664,w4wheli,word,question_words,produces,Lini,NA,When,when (question)
item_665,w8whona,word,question_words,produces,Nani,NA,Who,who
item_666,w2hownga,word,question_words,produces,Ngapi,NA,how many,NA
item_667,w3whanin,word,question_words,produces,Nini,NA,what,why
item_668,w1howvi,word,question_words,produces,Vipi,NA,How,how
item_669,w5whewa,word,question_words,produces,Wapi,NA,Where,where (question)
item_670,x5dowch,word,prepositions,produces,Chini,NA,Down,down
item_671,x7herhah,word,prepositions,produces,Hapa,NA,here,here
item_672,x11nexji,word,prepositions,produces,Jirani,NA,next to,neigh
item_673,x13onju,word,prepositions,produces,Juu,NA,on top of/up,up
item_674,x4beskan,word,prepositions,produces,Kando,NA,besides,beside
item_675,x2atkand,word,prepositions,produces,Kando kando,NA,At the edge,NA
item_676,x10neaka,word,prepositions,produces,Karibu,NA,near,near
item_677,x8inska,word,prepositions,produces,Katika,NA,inside,at
item_678,x1atkwa,word,prepositions,produces,Kwa,NA,at,for
item_679,x16whek,word,prepositions,produces,Kwenye,NA,Where there is,into
item_680,x6farmba,word,prepositions,produces,Mbali,NA,Far,away
item_681,x9insnda,word,prepositions,produces,Ndani,NA,inside,inside
item_682,x14outnj,word,prepositions,produces,Nje,NA,Outside,out
item_683,x3behnyu,word,prepositions,produces,Nyuma,NA,behind,back (preposition)
item_684,x15thepa,word,prepositions,produces,Pale,NA,there,there
item_685,x12ofya,word,prepositions,produces,Ya,NA,of,of
item_686,y12witbi,word,descriptive_words (adverbs),produces,Bila,NA,Without,NA
item_687,y8nonha,word,descriptive_words (adverbs),produces,Hakuna,NA,None,none
item_688,y5eveki,word,descriptive_words (adverbs),produces,Kila,NA,every,everyone
item_689,y3anony,word,descriptive_words (adverbs),produces,Nyingine,NA,Another,another
item_690,y2alspia,word,descriptive_words (adverbs),produces,Pia,NA,also,also
item_691,y11versa,word,descriptive_words (adverbs),produces,Sana,NA,Very much,a lot
item_692,y10samsa,word,descriptive_words (adverbs),produces,Sawa,NA,Same,same
item_693,y9notsi,word,descriptive_words (adverbs),produces,Siyo,NA,Not that,not
item_694,y6mannyi,word,descriptive_words (adverbs),produces,Tele/Nyingi,NA,Lots,NA
item_695,y1allyo,word,descriptive_words (adverbs),produces,Yote,NA,All of it,everything
item_696,y4anyyo,word,descriptive_words (adverbs),produces,Yoyote,NA,any,any
item_697,y7morzai,word,descriptive_words (adverbs),produces,Zaidi,NA,more,more
item_698,z5orama,word,connecting_words,produces,Ama/au,NA,Or,or
item_699,z2atlang,word,connecting_words,produces,Angaa/angalau,NA,Atleast,NA
item_700,z7theha,word,connecting_words,produces,Halafu,NA,Then,then
item_701,z6sokwa,word,connecting_words,produces,Kwa hivyo,NA,So,so
item_702,z4butla,word,connecting_words,produces,lakini,NA,But,but
item_703,z1andna,word,connecting_words,produces,Na,NA,And,and
item_704,z8togpa,word,connecting_words,produces,Pamoja na,NA,together with,together
item_705,z3becsa,word,connecting_words,produces,Sababu,NA,because,because
item_706,a1noun,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Noun class prefixes?,NA
item_707,a2plur,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Plurals at all?,NA
item_708,a3adj,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Marked adjectives?,NA
item_709,a4verb,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Verb prefixes at all?,NA
item_710,a5past,small_parts_of_words,NA,not yet; sometimes; often,NA,NA,Verb tenses at all?,NA
item_711,b1n1,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_712,b2n7,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_713,b3n3,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_714,b4n11,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_715,b5n6,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_716,b6n8,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_717,b7n4,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_718,b8n2,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_719,b9n9,word_complexity,NA,simple; complex,NA,NA,Different noun class prefixes,NA
item_720,b10vperf,word_complexity,NA,simple; complex,NA,NA,Verb perfect marker w 3rd person,NA
item_721,b11vpres,word_complexity,NA,simple; complex,NA,NA,Verb present tense marker w 1st person,NA
item_722,b12vperf,word_complexity,NA,simple; complex,NA,NA,Verb perfect marker w 1st person,NA
item_723,b13vneg,word_complexity,NA,simple; complex,NA,NA,Verb negative with 3rd person prefix,NA
item_724,b14vsubn,word_complexity,NA,simple; complex,NA,NA,Verb prefix on negative subjunctive,NA
item_725,b15vsubp,word_complexity,NA,simple; complex,NA,NA,Verb prefix on positive subjunctive,NA
item_726,b16vfut,word_complexity,NA,simple; complex,NA,NA,Verb prefix on future,NA
item_727,b17vpres,word_complexity,NA,simple; complex,NA,NA,Verb prefix on present (extended),NA
item_728,b18vneg,word_complexity,NA,simple; complex,NA,NA,Verb negative 1st person prefix,NA
item_729,b19vinf,word_complexity,NA,simple; complex,NA,NA,Verb infinitive prefix,NA
item_730,b20vtens,word_complexity,NA,simple; complex,NA,NA,Verb tense with object marker,NA
item_731,b21vobj,word_complexity,NA,simple; complex,NA,NA,Verb object marker,NA
item_732,b22vpass,word_complexity,NA,simple; complex,NA,NA,Passive,NA
