itemID,category,item,definition,choices,type,gloss,uni_lemma
item_488,action_words,saltar,saltar,produces,word,jump,jump
item_489,action_words,semblar,semblar,produces,word,resemble,resemble
item_490,action_words,sentir,sentir,produces,word,feel,feel
item_491,action_words,ser,ser,produces,word,be,be
item_492,action_words,sopar,sopar,produces,word,dine,dine
item_493,action_words,sortir,sortir,produces,word,leave,leave
item_494,action_words,tallar,tallar,produces,word,cut,cut
item_495,action_words,tapar,tapar,produces,word,cover,cover (action)
item_496,action_words,tenir,tenir,produces,word,have,have
item_497,action_words,tocar,tocar,produces,word,touch,touch
item_498,action_words,tossir,tossir,produces,word,cough,cough
item_499,action_words,treballar,treballar,produces,word,work,work (action)
item_500,action_words,trencar,trencar,produces,word,break,break
item_501,action_words,trepitjar,trepitjar,produces,word,step on,
item_502,action_words,treure,treure,produces,word,take out,take out
item_503,action_words,venir,venir,produces,word,come,come
item_504,action_words,vestir,vestir,produces,word,wear,wear
item_505,action_words,veure,veure,produces,word,see,see
item_506,action_words,volar,volar,produces,word,fly,fly (action)
item_507,action_words,voler,voler,produces,word,want,want
item_508,action_words,xiular,xiular,produces,word,whistle,whistle (action)
item_509,descriptive_words,alt,alt,produces,word,high,high
item_510,descriptive_words,apagat,apagat,produces,word,switched off,
item_511,descriptive_words,blanc,blanc,produces,word,white,white
item_512,descriptive_words,blau,blau,produces,word,blue,blue
item_513,descriptive_words,bo,bo,produces,word,good,good
item_514,descriptive_words,bonic,bonic,produces,word,beautiful,beautiful
item_515,descriptive_words,brut,brut,produces,word,dirty,dirty
item_516,descriptive_words,buit,buit,produces,word,empty,empty
item_517,descriptive_words,calent,calent,produces,word,hot,hot
item_518,descriptive_words,cansat,cansat,produces,word,tired,tired
item_519,descriptive_words,content,content,produces,word,happy,happy
item_520,descriptive_words,dificil,dificil,produces,word,difficult,difficult
item_521,descriptive_words,dolent2,dolent2,produces,word,bad,bad
item_522,descriptive_words,ences,ences,produces,word,turned on,
item_523,descriptive_words,enfadat,enfadat,produces,word,angry,angry
item_524,descriptive_words,fosc,fosc,produces,word,dark,dark
item_525,descriptive_words,fred,fred,produces,word,cold,cold
item_526,descriptive_words,gana,gana,produces,word,hungry,hungry
item_527,descriptive_words,gran,gran,produces,word,big,big
item_528,descriptive_words,groc,groc,produces,word,yellow,yellow
item_529,descriptive_words,guapo,guapo,produces,word,handsome,handsome
item_530,descriptive_words,igual,igual,produces,word,same,same
item_531,descriptive_words,llarg,llarg,produces,word,long,long
item_532,descriptive_words,lleig,lleig,produces,word,ugly,ugly
item_533,descriptive_words,llest,llest,produces,word,ready,ready
item_534,descriptive_words,malalt,malalt,produces,word,ill,sick
item_535,descriptive_words,mentider,mentider,produces,word,lying,
item_536,descriptive_words,negre,negre,produces,word,black,black
item_537,descriptive_words,net,net,produces,word,clean (description),clean (description)
item_538,descriptive_words,nou,nou,produces,word,new,new
item_539,descriptive_words,pesat,pesat,produces,word,heavy,heavy
item_540,descriptive_words,petit,petit,produces,word,small,small
item_541,descriptive_words,ple,ple,produces,word,full,full
item_542,descriptive_words,por,por,produces,word,afraid,afraid
item_543,descriptive_words,rodo,rodo,produces,word,round,round
item_544,descriptive_words,rosa (color),rosa (color),produces,word,pink,pink
item_545,descriptive_words,set,set,produces,word,thirsty,thirsty
item_546,descriptive_words,sol2,sol2,produces,word,alone,alone
item_547,descriptive_words,son,son,produces,word,,
item_548,descriptive_words,suau,suau,produces,word,soft,soft
item_549,descriptive_words,trencat,trencat,produces,word,broken,broken
item_550,descriptive_words,trist,trist,produces,word,sad,sad
item_551,descriptive_words,valent,valent,produces,word,brave,brave
item_552,descriptive_words,vell,vell,produces,word,old,old
item_553,descriptive_words,verd,verd,produces,word,green,green
item_554,descriptive_words,vermell,vermell,produces,word,red,red
item_555,time_words,ahir,ahir,produces,word,yesterday,yesterday
item_556,time_words,anys,anys,produces,word,years,year
item_557,time_words,ara,ara,produces,word,now,now
item_558,time_words,avui,avui,produces,word,today,today
item_559,time_words,dema,dema,produces,word,tomorrow,tomorrow
item_560,time_words,despres,despres,produces,word,after,after
item_561,time_words,dia,dia,produces,word,day,day
item_562,time_words,ja,ja,produces,word,already,already
item_563,time_words,mai,mai,produces,word,never,
item_564,time_words,mati,mati,produces,word,,
item_565,time_words,nit,nit,produces,word,night,night
item_566,time_words,vegades,vegades,produces,word,times,
item_567,question_words,com,com,produces,word,how,how
item_568,question_words,on,on,produces,word,where (question),where (question)
item_569,question_words,per que,per que,produces,word,why,why
item_570,question_words,quan,quan,produces,word,when (question),when (question)
item_571,question_words,que2,que2,produces,word,what,what
item_572,question_words,qui,qui,produces,word,who,who
item_573,question_words,quin,quin,produces,word,which (question),which (question)
item_574,pronouns,aixo,aixo,produces,word,this,this
item_575,pronouns,altra/e,altra/e,produces,word,other,other
item_576,pronouns,allo,allo,produces,word,that,that
item_577,pronouns,(amb/per) mi,(amb/per) mi,produces,word,(with/for) me,1SG
item_578,pronouns,(amb/per) tu,(amb/per) tu,produces,word,(with/for) you,2SG
item_579,pronouns,aquell,aquell,produces,word,that,that
item_580,pronouns,aquella,aquella,produces,word,that,that
item_581,pronouns,aquells,aquells,produces,word,those,those
item_582,pronouns,aquelles,aquelles,produces,word,those,those
item_583,pronouns,aquest,aquest,produces,word,this,this
item_584,pronouns,aquesta,aquesta,produces,word,this,this
item_585,pronouns,aquests,aquests,produces,word,these,these
item_586,pronouns,aquestes,aquestes,produces,word,these,these
item_587,pronouns,ell,ell,produces,word,he,3SG
item_588,pronouns,ella,ella,produces,word,she,3SG
item_589,pronouns,ells,ells,produces,word,they,3PL
item_590,pronouns,elles,elles,produces,word,them,3PL
item_591,pronouns,jo,jo,produces,word,I,1SG
item_592,pronouns,meu,meu,produces,word,my,1SG.POSS
item_593,pronouns,meva,meva,produces,word,my,1SG.POSS
item_594,pronouns,meus,meus,produces,word,my,1SG.POSS
item_595,pronouns,meves,meves,produces,word,my,1SG.POSS
item_596,pronouns,nosaltres,nosaltres,produces,word,we,1PL
item_597,pronouns,nostre,nostre,produces,word,our,1PL.POSS
item_598,pronouns,tu,tu,produces,word,you,2SG
item_599,pronouns,alguna cose,alguna cose,produces,word,something,something
item_600,pronouns,seu/seva,seu/seva,produces,word,his/her,3SG.POSS
item_601,pronouns,teu,teu,produces,word,your,2SG.POSS
item_602,pronouns,teva,teva,produces,word,your,2SG.POSS
item_603,pronouns,teus,teus,produces,word,your,2SG.POSS
item_604,pronouns,teves,teves,produces,word,your,2SG.POSS
item_605,pronouns,hi,hi,produces,word,,
item_606,pronouns,ho,ho,produces,word,it,3SG
item_607,pronouns,li,li,produces,word,him/her/it,3SG
item_608,pronouns,te,te,produces,word,you,2SG
item_609,pronouns,lo,lo,produces,word,him,3SG
item_610,pronouns,ne/en,ne/en,produces,word,,
item_611,pronouns,us,us,produces,word,you,2PL
item_612,pronouns,me,me,produces,word,me,1SG
item_613,pronouns,se,se,produces,word,oneself,
item_614,locations,a/al,a/al,produces,word,to,
item_615,locations,aixi,aixi,produces,word,so,so
item_616,locations,(al) costat,(al) costat,produces,word,next (to),next to
item_617,locations,alla/alli,alla/alli,produces,word,there,there
item_618,locations,amb,amb,produces,word,with,with
item_619,locations,a baix,a baix,produces,word,below/under,below
item_620,locations,a dalt,a dalt,produces,word,above/on top of,above
item_621,locations,aqui,aqui,produces,word,here,here
item_622,locations,be,be,produces,word,well,
item_623,locations,davant,davant,produces,word,in front of,in front of
item_624,locations,darrera,darrera,produces,word,behind,behind
item_625,locations,de/del,de/del,produces,word,from,from
item_626,locations,des de,des de,produces,word,from,from
item_627,locations,dins,dins,produces,word,inside,inside
item_628,locations,en,en,produces,word,in,in
item_629,locations,entre,entre,produces,word,between,between
item_630,locations,fins,fins,produces,word,to,to
item_631,locations,fora,fora,produces,word,outside,outside
item_632,locations,mal,mal,produces,word,bad,
item_633,locations,lluny,lluny,produces,word,far,far
item_634,locations,per,per,produces,word,for,for
item_635,locations,per a,per a,produces,word,to,to
item_636,locations,quasi,quasi,produces,word,almost,almost
item_637,locations,sense,sense,produces,word,without,without
item_638,locations,sobre,sobre,produces,word,about,about
item_639,locations,sota,sota,produces,word,under,under
item_640,quantifiers,algun/a,algun/a,produces,word,some,some
item_641,quantifiers,altre/altra vegada,altre/altra vegada,produces,word,another time,
item_642,quantifiers,cap...645,cap...645,produces,word,none,none
item_643,quantifiers,dos,dos,produces,word,two,two
item_644,quantifiers,el,el,produces,word,the,the
item_645,quantifiers,els,els,produces,word,the,the
item_646,quantifiers,la,la,produces,word,the,the
item_647,quantifiers,les,les,produces,word,the,the
item_648,quantifiers,gens,gens,produces,word,few,few
item_649,quantifiers,mes,mes,produces,word,more,more
item_650,quantifiers,(una) mica,(una) mica,produces,word,a little,a little
item_651,quantifiers,molt/s,molt/s,produces,word,a lot,a lot
item_652,quantifiers,ningu,ningu,produces,word,no one,no one
item_653,quantifiers,no hi ha,no hi ha,produces,word,there is not,
item_654,quantifiers,poc/s,poc/s,produces,word,little (amount),little (amount)
item_655,quantifiers,quatre,quatre,produces,word,four,four
item_656,quantifiers,res,res,produces,word,nothing,nothing
item_657,quantifiers,tambe,tambe,produces,word,too,too
item_658,quantifiers,tampoc,tampoc,produces,word,neither,
item_659,quantifiers,tots/es,tots/es,produces,word,all,all
item_660,quantifiers,tot,tot,produces,word,all,all
item_661,quantifiers,tres,tres,produces,word,three,three
item_662,quantifiers,un,un,produces,word,one,one
item_663,quantifiers,una,una,produces,word,one,one
item_664,quantifiers,unes,unes,produces,word,some,some
item_665,quantifiers,uns,uns,produces,word,some,some
item_666,helping_verbs,anar2,anar2,produces,word,go,go
item_667,helping_verbs,estar2,estar2,produces,word,be,be
item_668,helping_verbs,haver,haver,produces,word,have,have
item_669,helping_verbs,poder2,poder2,produces,word,can (auxiliary),can (auxiliary)
item_670,helping_verbs,voler2,voler2,produces,word,want,want
item_671,connecting_words,despres2,despres2,produces,word,then,then
item_672,connecting_words,i,i,produces,word,and,and
item_673,connecting_words,llavors/aleshores,llavors/aleshores,produces,word,then,then
item_674,connecting_words,pero,pero,produces,word,but,but
item_675,connecting_words,perque,perque,produces,word,because,because
item_676,connecting_words,que3,que3,produces,word,that,
item_677,connecting_words,sino,sino,produces,word,but,but
item_678,connecting_words,tambe2,tambe2,produces,word,also,also
item_679,,usepastB1,usepastB1,not yet; sometimes; often,how_use_words,,
item_680,,usemissB2,usemissB2,not yet; sometimes; often,how_use_words,,
item_681,,usefutB3,usefutB3,not yet; sometimes; often,how_use_words,,
item_682,,usecmplB4,usecmplB4,not yet; sometimes; often,how_use_words,,
item_683,,usepossB5,usepossB5,not yet; sometimes; often,how_use_words,,
