Subject,Lang,Lang2,Com30AL,Pro30AL,Com30Eng,Pro30Eng,ComLongerAL,ProLongerAL,ComLongerEng,ProLongerEng,AgeAtEngCDI,gender,mumlang,dadlang,EngExp,lang_exp1,lang_exp2,MumEd,DadEd,NumberSibs,AL30_aeroplane,AL30_ball,AL30_bed,AL30_big,AL30_book,AL30_car,AL30_chair,AL30_cold,AL30_cup,AL30_dirty,AL30_door,AL30_elephant,AL30_fall,AL30_fish,AL30_flower,AL30_hot,AL30_lion,AL30_milk,AL30_mummy,AL30_nose,AL30_play,AL30_scissors,AL30_shoes,AL30_sky,AL30_soap,AL30_sock,AL30_table,AL30_tree,AL30_what,AL30_where,Eng30_aeroplane,Eng30_ball,Eng30_bed,Eng30_big,Eng30_book,Eng30_car,Eng30_chair,Eng30_cold,Eng30_cup,Eng30_dirty,Eng30_door,Eng30_elephant,Eng30_fall,Eng30_fish,Eng30_flower,Eng30_hot,Eng30_lion,Eng30_milk,Eng30_mummy,Eng30_nose,Eng30_play,Eng30_scissors,Eng30_shoes,Eng30_sky,Eng30_soap,Eng30_sock,Eng30_table,Eng30_tree,Eng30_what,Eng30_where,Eng_aeroplane,Eng_all,Eng_arm,Eng_aunt,Eng_back,Eng_ball,Eng_balloon,Eng_bed,Eng_bib,Eng_big,Eng_block,Eng_book,Eng_bowl,Eng_broom,Eng_brush,Eng_butter,Eng_cake,Eng_call,Eng_car,Eng_carry,Eng_catch,Eng_cereal,Eng_chair,Eng_clean,Eng_cocksound,Eng_cold,Eng_cup,Eng_dinner,Eng_dirty,Eng_donkey,Eng_door,Eng_drop,Eng_elephant,Eng_fall,Eng_fast,Eng_finish,Eng_fish,Eng_flower,Eng_glass,Eng_go,Eng_goodbye,Eng_goose,Eng_happy,Eng_her,Eng_hot,Eng_I,Eng_in,Eng_jacket,Eng_key,Eng_kitten,Eng_lamp,Eng_light,Eng_lion,Eng_meat,Eng_milk,Eng_money,Eng_mouth,Eng_mummy,Eng_nap,Eng_nose,Eng_not,Eng_now,Eng_old,Eng_other,Eng_outside,Eng_peekaboo,Eng_pen,Eng_penguin,Eng_pig,Eng_play,Eng_scissors,Eng_shoes,Eng_sky,Eng_soap,Eng_sock,Eng_soft,Eng_some,Eng_spectacles,Eng_splash,Eng_squirrel,Eng_swim,Eng_swing,Eng_table,Eng_tea,Eng_there,Eng_tickle,Eng_today,Eng_toe,Eng_tomorrow,Eng_tree,Eng_walk,Eng_wall,Eng_wantto,Eng_watch,Eng_wet,Eng_what,Eng_where,Eng_why,Eng_yes,Eng_zip,AL_CDI_Length
590,German,German,28,27,29,27,489,356,90,68,23.5,2,2,1,54.79,English;54.79;,German;45.21;,7,7,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,0,2,2,2,2,1,2,2,0,1,2,2,1,0,2,1,1,2,2,2,2,0,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,0,2,0,2,2,2,2,2,1,0,2,2,2,2,2,2,2,0,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,0,2,2,1,2,0,2,2,600
621,German,German,13,3,22,7,72,18,37,10,24,2,2,1,92.85,English;92.85;,German;7.15;,6,7,2,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,2,2,1,1,0,2,0,0,0,0,0,0,0,1,2,1,0,2,1,2,0,1,1,1,1,1,1,1,0,1,2,2,0,1,0,2,0,1,1,1,0,0,2,1,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,0,0,0,0,0,1,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,600
625,German,German,28,25,29,25,437,292,86,66,24,2,1,2,50.25,English;50.25;,German;49.75;,6,6,0,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,0,2,2,0,2,2,2,1,2,2,2,0,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,1,1,0,0,0,2,1,2,0,2,2,2,2,2,2,0,2,2,2,1,2,2,2,0,2,2,1,2,1,1,0,1,1,2,2,1,2,2,2,1,2,0,1,2,0,2,1,2,2,2,2,2,0,600
672,German,German,30,13,30,12,600,162,100,20,23.9,2,1,2,16.5,English;16.50;,German;83.50;,7,7,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,600
673,German,German,19,5,23,14,226,43,61,30,23.5,2,1,1,57.19,English;57.19;,German;42.81;,7,7,1,1,1,2,0,1,2,1,0,0,1,1,1,0,1,1,1,1,1,2,1,0,0,2,0,0,2,1,0,0,0,2,2,2,2,2,2,1,2,1,1,1,1,0,2,2,2,1,1,2,2,0,0,2,0,0,2,1,1,0,0,2,2,1,0,0,2,1,2,2,2,0,2,1,0,1,1,2,1,2,1,1,0,1,1,0,2,1,1,1,0,1,0,1,0,1,2,2,2,0,2,2,0,1,0,2,0,0,2,2,0,0,2,1,0,1,1,2,2,1,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0,2,0,0,1,1,1,0,1,1,2,0,2,0,2,0,1,0,0,1,1,2,0,0,0,2,0,600
674,German,German,23,1,23,1,198,7,45,3,24,2,1,2,56.66,English;56.66;,German;43.34;,6,6,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,1,1,1,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,600
745,German,German,25,8,20,5,227,60,41,11,24.1,1,1,2,42.67,English;42.67;,German;57.33;,7,7,0,1,2,1,0,2,2,1,2,1,1,1,1,0,2,1,2,1,2,2,1,1,0,1,0,1,1,1,1,0,1,1,2,1,0,1,2,1,1,1,0,1,1,0,1,1,2,1,0,2,1,1,0,2,0,0,1,1,0,0,0,1,0,2,0,0,2,0,1,1,0,0,1,1,0,0,0,2,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,1,1,0,2,1,1,0,0,1,2,0,1,0,0,0,2,0,1,0,1,1,1,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,600
818,German,German,27,19,26,12,365,157,59,23,23.5,2,1,1,51.78,English;51.78;,German;48.22;,7,7,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,0,1,2,2,2,0,0,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,0,0,2,1,2,0,0,2,2,1,0,0,2,2,2,0,1,1,1,1,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,2,2,1,0,2,2,0,0,0,2,0,0,1,0,0,0,0,1,0,2,1,1,2,1,1,0,0,0,0,1,2,0,2,1,2,1,2,0,0,2,0,0,0,1,0,1,1,1,2,0,1,0,1,0,2,1,1,1,1,0,0,0,0,2,0,600
865,German,German,30,12,29,26,520,106,99,76,23.4,2,1,2,53.89,English;53.89;,German;46.11;,7,7,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,600
901,German,German,26,19,12,9,329,174,30,22,23.9,1,1,2,27.32,English;27.32;,German;72.68;,7,7,0,2,2,2,0,2,2,1,2,1,0,2,2,0,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,2,2,2,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,2,1,2,0,0,0,0,0,0,0,2,0,1,0,2,0,0,2,0,0,0,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,600
904,German,German,29,4,30,22,443,57,97,53,24.3,1,1,2,37.01,English;37.01;,German;62.99;,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,0,2,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,0,2,1,1,0,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,600
913,German,German,18,9,15,7,189,47,28,12,23.6,1,1,2,53.57,English;53.57;,German;46.43;,7,4,0,1,2,1,0,2,2,0,0,0,1,0,1,0,2,1,0,1,2,2,1,0,0,2,0,0,0,2,2,1,1,1,2,0,0,0,2,0,0,0,0,1,0,0,2,1,0,1,2,2,2,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,2,0,0,0,0,1,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,600
918,German,German,30,24,30,30,525,285,99,94,23.6,1,1,2,55.75,English;55.75;,German;44.25;,7,7,0,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,600
928,German,German,23,14,28,23,214,78,82,59,23.9,1,1,2,67.65,English;67.65;,German;32.35;,6,4,1,0,2,2,2,1,2,1,2,0,1,0,1,0,2,2,2,1,2,2,2,1,0,2,0,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,0,2,0,2,2,2,2,1,1,2,2,1,0,2,2,2,2,2,2,1,2,2,1,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,0,2,1,1,1,1,2,2,2,2,2,2,0,2,2,2,1,1,2,2,2,1,2,1,2,2,0,2,2,1,2,0,0,0,0,2,2,1,1,2,2,0,2,0,2,2,1,0,2,2,0,1,2,2,2,0,1,0,2,0,2,2,1,1,0,2,1,1,0,2,1,600
929,German,German,28,26,24,14,331,270,54,24,23.9,2,1,2,24.54,English;24.54;,German;75.46;,7,7,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,1,1,0,2,2,1,2,2,1,0,1,2,1,2,0,2,1,1,2,2,2,2,2,0,2,0,1,2,1,1,0,1,0,0,2,0,1,2,1,2,0,1,0,2,1,0,0,1,0,1,2,0,0,0,1,1,2,0,1,1,2,0,1,0,2,0,0,0,2,1,0,1,2,0,0,0,1,0,2,2,1,0,0,2,2,0,2,0,2,2,0,2,1,0,0,0,1,1,0,2,1,2,0,2,0,1,2,0,0,1,0,0,0,1,1,2,1,1,0,0,0,1,1,0,1,0,2,0,1,0,1,0,600
930,German,German,30,3,30,18,508,43,99,37,23.8,1,1,2,20.49,English;20.49;,German;79.51;,7,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,0,1,1,2,2,2,1,2,1,600
934,German,German,26,19,29,28,258,135,86,64,23.9,2,1,2,77.45,English;77.45;,German;22.55;,7,7,0,2,2,2,1,2,2,2,2,1,0,2,2,0,2,2,1,1,2,0,2,2,0,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,0,2,0,1,2,1,2,2,2,1,2,2,0,2,2,2,1,2,2,0,0,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,0,0,2,1,2,2,2,1,2,1,2,0,2,1,2,2,1,2,1,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,1,0,2,2,1,2,2,2,1,2,0,1,2,600
942,German,German,30,9,30,26,596,103,98,70,23.4,2,1,1,68.74,English;68.74;,German;31.26;,7,7,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,0,2,2,2,2,2,2,1,2,1,2,2,1,1,0,2,1,1,1,2,1,600
950,German,German,29,27,29,28,457,330,79,65,23.7,2,1,2,40.57,English;40.57;,German;59.43;,7,7,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,0,1,2,1,2,2,2,0,2,1,0,1,2,2,2,2,1,0,0,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,0,2,0,0,2,2,0,2,2,2,2,0,2,2,1,2,2,2,2,0,2,2,2,0,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0,1,0,2,2,2,0,0,2,2,1,0,2,0,600
956,German,German,28,20,16,12,404,210,40,22,24.6,1,1,1,60.71,English;60.71;,German;39.29;,7,7,0,2,2,2,2,2,2,2,2,0,1,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,0,1,1,2,2,0,2,1,2,0,1,0,2,2,0,2,1,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,1,1,1,0,0,2,1,2,2,0,1,2,0,0,0,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,2,2,1,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,1,2,0,0,0,0,0,2,1,2,1,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,600
958,German,German,30,8,29,22,478,55,89,41,24.4,2,1,2,62.76,English;62.76;,German;37.24;,7,6,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,0,1,2,2,2,1,1,2,2,2,1,2,0,2,1,1,1,0,2,1,2,1,1,0,2,1,0,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,0,2,2,2,1,2,1,1,1,1,0,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,0,1,0,1,2,1,2,0,2,0,1,0,2,1,600
970,German,German,29,0,27,0,399,4,70,0,24.6,2,1,2,29.09,English;29.09;,German;70.91;,4,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,600
990,German,German,24,15,28,22,283,88,75,50,23.5,2,1,2,50.25,English;50.25;,German;49.75;,6,6,1,2,2,2,2,2,2,0,1,0,1,1,2,0,2,2,2,1,1,2,2,1,1,2,0,0,1,1,2,0,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,0,2,1,2,0,2,2,0,0,0,0,2,2,2,2,2,1,2,1,0,1,2,2,1,2,2,2,0,2,1,0,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,0,0,1,2,1,1,2,2,2,0,2,2,2,2,0,0,2,2,1,1,0,0,1,2,2,0,0,2,2,1,2,2,0,2,1,0,1,2,0,2,2,1,2,2,1,0,0,0,2,2,1,1,0,1,0,2,0,2,1,600
992,German,German,24,3,24,0,230,21,53,3,23.6,2,1,2,51.53,English;51.53;,German;48.47;,6,6,0,1,2,1,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,2,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,2,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,600
1002,German,German,30,27,25,23,417,331,67,61,23.8,2,1,2,34.28,English;34.28;,German;65.72;,7,7,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,1,0,2,2,0,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,0,0,0,2,1,2,1,2,1,2,0,2,2,2,0,0,2,2,2,2,0,2,0,2,0,2,0,2,2,0,0,2,0,2,2,2,2,2,2,1,2,2,0,0,2,2,2,2,2,2,1,0,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,0,2,0,2,2,0,0,0,2,0,2,0,2,0,600
1012,German,German,22,12,7,7,261,96,14,14,23.6,1,1,2,20.77,English;20.77;,German;79.23;,7,7,1,2,2,1,0,1,2,1,0,0,0,0,2,0,2,2,2,1,0,2,2,1,1,2,0,1,2,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,600
1018,German,German,8,5,20,17,45,22,49,37,23.7,1,1,2,79.12,English;79.12;,German;20.88;,7,6,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,1,0,0,0,0,2,2,1,0,2,2,1,2,0,0,2,2,0,2,2,2,0,2,2,2,2,0,2,0,0,2,1,2,0,0,2,0,0,0,0,2,2,1,0,0,1,2,0,0,0,0,2,2,2,2,2,1,1,0,0,2,0,1,0,0,2,0,2,0,0,0,2,2,0,2,2,0,0,0,2,1,0,2,0,2,0,0,0,0,2,0,2,2,1,2,0,0,0,0,2,1,2,0,1,2,0,2,0,0,2,0,0,1,0,0,0,2,1,0,1,2,0,2,0,2,2,0,2,0,2,0,0,2,2,0,600
1063,German,German,28,23,28,20,444,263,64,37,23.5,2,1,2,25.15,English;25.15;,German;74.85;,7,7,1,2,2,2,2,1,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,0,0,1,0,1,0,0,2,1,2,1,2,0,2,1,0,0,1,2,0,2,0,0,0,2,2,0,2,2,1,1,0,1,0,2,1,1,0,2,2,2,2,2,0,1,0,1,2,1,2,0,0,0,2,2,0,2,0,1,2,1,2,1,0,0,0,0,0,2,2,2,2,1,2,1,1,2,1,0,2,0,1,2,2,2,1,0,1,0,0,0,2,2,0,2,1,1,0,0,0,2,1,600
1071,German,German,22,14,23,12,241,114,56,23,23.5,2,1,2,27.09,English;27.09;,German;72.91;,6,6,2,1,2,2,0,2,2,1,2,1,0,1,2,1,2,1,2,1,2,2,2,2,0,2,0,0,2,0,1,0,0,1,2,2,0,2,1,1,1,1,0,1,2,0,2,1,2,1,2,2,2,2,0,2,0,0,2,1,1,0,1,1,0,1,0,0,2,1,2,0,0,0,2,1,0,0,1,2,0,1,0,1,2,1,0,0,1,1,1,0,0,1,0,2,0,0,2,2,1,1,2,2,1,2,0,2,0,1,1,1,0,0,1,1,1,2,0,2,2,1,2,2,1,0,0,1,2,0,2,1,2,0,2,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,600
1072,German,German,27,20,29,26,352,214,85,72,23.5,1,1,2,55.19,English;55.19;,German;44.81;,3,3,0,2,2,2,2,2,2,1,2,1,2,2,2,0,2,2,2,1,2,2,2,1,0,2,0,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,0,2,0,2,1,2,2,2,0,1,2,2,0,2,2,2,2,1,2,0,2,0,0,2,2,2,2,2,2,0,2,1,2,2,0,2,1,2,1,2,2,2,2,1,2,0,2,0,1,2,2,2,2,2,2,1,1,2,0,600
1082,German,German,30,4,29,6,496,29,88,14,23.5,2,1,2,54.73,English;54.73;,German;45.27;,6,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,2,1,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,2,1,2,1,0,1,1,1,1,0,1,2,1,1,2,1,0,1,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1,1,0,1,1,2,1,1,0,1,0,2,1,1,1,1,1,1,1,1,2,0,600
1083,German,German,30,7,30,4,600,28,100,10,24.2,2,1,2,10.95,English;10.95;,German;89.05;,7,7,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,600
1087,German,German,29,20,30,21,538,187,98,54,24.8,2,1,2,63.33,English;63.33;,German;36.67;,4,6,1,2,1,2,1,2,2,1,2,2,0,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,0,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,0,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,600
